Topology,DemandFile,ExitCode_SRPP,Time_SRPP,Umax_SRPP,ExitCode_MIP,Time_MIP,Umax_MIP,ExitCode_full,Time_full,Umax_full,ExitCode_CG4SR,Time_CG4SR,Umax_CG4SR
Garr200212,4,0,0.251,0.8997935484,0,0.569848492,0.8998193548,0,0.241,0.8997978495,0,2.18418957,0.899827957
Garr200404,0,0,0.44,0.8999741935,0,0.724543207,0.8999548387,0,0.387,0.8999483871,0,1.450067321,0.9
Garr200404,1,0,0.145,0.8999290323,0,0.382145703,0.8999096774,0,0.186,0.8999354839,0,1.160959255,0.8999419355
Garr200404,2,0,0.205,0.8999419355,0,0.383993235,0.8999483871,0,0.263,0.8999548387,0,1.407139693,0.8999806452
Garr200404,3,0,0.63,0.8999612903,0,3.69455098,0.8999612903,0,0.214,0.8999612903,0,1.47878877,0.8999483871
Garr200404,4,0,0.211,0.8999806452,0,0.378570939,0.9000064516,0,0.172,0.8999870968,0,1.290008924,0.9001806452
Garr200902,0,0,1.323,0.90006,0,15.150386269,0.900016,0,2.901,0.9001364,0,106.71312496,0.90267665
Garr200902,1,0,0.859,0.899908,0,16.669555444,0.899908,0,2.771,0.899908,0,77.789198175,0.89999
Garr200902,2,0,1.355,0.9000528,0,16.040326419,0.900054,0,2.517,0.8999864,0,77.9266471,0.9085645667
Garr200902,3,0,0.89,0.899902,0,6.405027998,0.899902,0,2.192,0.899902,0,59.942964694,0.899902
Garr200902,4,0,1.176,0.9320550667,0,24.882551231,0.9312188,0,2.857,0.9320304,0,82.724002401,0.9314104
Garr200908,0,0,1.234,0.9000472,0,8.704181555,0.9000376,0,2.175,0.9000004,0,86.693382263,0.9000472
Garr200908,1,0,1.667,0.8999768,0,9.454235768,0.9000232,0,2.775,0.900076,0,79.709987748,0.90987995
Garr200908,2,0,1.439,0.9465822,0,8.992068979,0.9461292,0,2.915,0.9467672,0,73.81837858,0.9627461538
Garr200908,3,0,1.537,0.9000444,0,18.243002862,0.90005015,0,3.661,0.9000048,0,86.928871398,0.900024
Garr200908,4,0,0.861,0.984247,0,6.279144782,0.984247,0,2.082,0.984247,0,64.78290909,0.984247
Garr200909,0,0,1.303,0.9590904,0,8.401209467,0.9585648,0,2.787,0.9592114,0,74.751530358,0.958656
Garr200909,1,0,0.919,0.8999169231,0,7.554703066,0.8999169231,0,2.19,0.8999169231,0,72.065243489,0.8999169231
Garr200909,2,0,1.514,0.9534028107,0,18.653837817,0.9533252,0,3.104,0.953402,0,96.356201372,0.9607416
Garr200909,3,0,1.379,0.9000064,0,10.024080221,0.9000204,0,2.487,0.8999904,0,90.500526377,0.9013052
Garr200909,4,0,0.984,0.9001096,0,9.688108279,0.9000216,0,2.289,0.9001212,0,81.744054272,0.9000132
Garr200912,0,0,1.161,0.9468836,0,8.171913087,0.9467736,0,2.48,0.9469809707,0,73.411065523,0.9467956
Garr200912,1,0,1.346,0.965078,0,8.227298984,0.9645333698,0,2.517,0.9650124,0,72.398047917,0.9812172
Garr200912,2,0,0.891,0.8999138462,0,7.402105257,0.8999138462,0,2.439,0.8999138462,0,65.506533379,0.9090302315
Garr200912,3,0,0.9,0.8999261538,0,7.558259718,0.8999261538,0,2.054,0.8999261538,0,61.255785373,0.8999261538
Garr200912,4,0,1.428,0.9568457895,0,11.654167886,0.9563068,0,2.483,0.9568708,0,102.465475679,0.9563540476
Garr201001,0,0,1.593,0.9726786,0,9.25473416,0.9720178,0,3.077,0.9726618,0,68.223793722,0.99211635
Garr201001,1,0,0.934,1.091937,0,10.426450594,1.0920346,0,2.552,1.091937,0,64.312166772,1.1302323077
Garr201001,2,0,1.498,0.905651,0,9.531947293,0.905651,0,2.676,0.905651,0,65.470604509,0.905651
Garr201001,3,0,2.151,0.907024,0,43.291850148,0.9061028,0,3.511,0.906406,0,102.944236143,0.93366025
Garr201001,4,0,0.951,1.007009,0,8.878479906,1.007009,0,2.607,1.007009,0,70.360211766,1.007009
Garr201003,0,0,1.304,0.9000568,0,10.734763576,0.900042,0,2.808,0.9000648,0,84.437926192,0.9093788
Garr201003,1,0,0.86,1.019401,0,9.15379816,1.0194407333,0,2.251,1.019401,0,68.504865337,1.019401
Garr201003,2,0,1.128,0.8999184615,0,10.264751811,0.8999184615,0,2.327,0.8999184615,0,68.469051349,0.9005464
Garr201003,3,0,0.907,0.8999230769,0,11.614531878,0.8999230769,0,2.28,0.8999230769,0,73.669033493,0.8999230769
Garr201003,4,0,0.885,0.8999169231,0,8.376288703,0.8999169231,0,2.294,0.8999169231,0,69.396559683,0.8999169231
Garr201004,0,0,1.562,0.9412504,0,25.977508839,0.9402784,0,3.437,0.9417278167,0,87.792671793,0.9408852
Garr201004,1,0,1.306,0.976953,0,11.541298979,0.9769903333,0,2.591,0.976953,0,80.758015269,0.976953
Garr201004,2,0,0.816,1.204614,0,5.505097436,1.204614,0,2.212,1.204614,0,65.348699184,1.204614
Garr201004,3,0,0.823,0.8999230769,0,5.932472797,0.8999230769,0,2.248,0.8999230769,0,57.953278181,0.8999230769
Garr201004,4,0,2.09,0.9178244,0,13.030727373,0.916602,0,6.079,0.9175984333,0,101.875759416,0.9178572
Garr201005,0,0,1.048,0.9001216,0,16.100803962,0.9000492,0,2.853,0.9001212,0,75.761301395,0.90042235
Garr201005,1,0,1.373,0.9000284,0,9.28464412,0.9000136,0,2.847,0.9000852,0,72.607868764,0.9194412
Garr201005,2,0,1.536,0.9000484,0,15.120519671,0.9000076,0,3.016,0.9000952,0,100.347431424,0.9022092019
Garr201005,3,0,0.975,0.900088,0,8.92587063,0.9000488,0,2.829,0.9000912,0,76.148064292,0.9059528
Garr201005,4,0,1.334,0.925088,0,45.675227856,0.9234484,0,2.909,0.925324,0,96.222572682,0.9406019667
Garr201007,0,0,0.952,0.8999246154,0,9.325269419,0.8999246154,0,2.355,0.8999246154,0,84.039362979,0.8999246154
Garr201007,1,0,0.928,1.119515,0,9.380613651,1.119515,0,2.685,1.119515,0,85.028028317,1.119515
Garr201007,2,0,1.258,0.9000584,0,8.198052463,0.9000072,0,3.161,0.900074,0,77.633932573,0.8999956
Garr201007,3,0,1.36,0.9000037594,0,12.225884487,0.9000037594,0,2.975,0.9000104,0,88.874702208,0.9082870381
Garr201007,4,0,0.96,0.9622415,0,10.798503009,0.9600622167,0,2.493,0.9616369667,0,108.087806651,0.9654689333
Garr201008,0,0,1.261,0.8999061538,0,13.19338357,0.8999061538,0,3.032,0.8999061538,0,81.109920553,0.9076942167
Garr201008,1,0,1.013,0.9000228,0,7.793969991,0.9000316,0,2.839,0.9000408,0,75.546179519,0.899986
Garr201008,2,0,1.484,0.9000396,0,11.395834894,0.9000456,0,2.721,0.9000152,0,84.884204936,0.9000396
Garr201008,3,0,1.571,0.90007,0,16.382602389,0.90001,0,2.997,0.9000828,0,100.101457518,0.9162692308
Garr201008,4,0,0.862,1.221674,0,5.801626633,1.221674,0,2.364,1.221674,0,74.251237213,1.221674
Garr201010,0,0,1.481,0.9000738,0,12.05362147,0.9000678,0,2.913,0.9001282,0,113.685635183,0.9010355667
Garr201010,1,0,1.264,0.9000968,0,10.657817561,0.9000228,0,2.848,0.9000704,0,84.597363605,0.9974044
Garr201010,2,0,1.416,0.9000461538,0,22.064630789,0.9000630769,0,3.028,0.900106,0,106.15951031,0.9000492308
Garr201010,3,0,1.571,0.900048,0,8.810533585,0.8999724,0,3.327,0.9001692,0,90.416944297,0.9000453
Garr201010,4,0,1.436,0.9000696,0,10.989077656,0.9000068,0,3.129,0.9000728,0,103.650382554,0.9005092167
Garr201012,0,0,1.077,0.9000784,0,10.435653684,0.9000304,0,2.445,0.9000312,0,81.57216005,0.9004915333
Garr201012,1,0,1.478,0.8999922667,0,12.850425408,0.9000144,0,3.287,0.9000632,0,91.149796947,0.9000392
Garr201012,2,0,1.555,0.9000852,0,8.279247997,0.9000388,0,2.878,0.900078,0,86.947006488,0.8999952665
Garr201012,3,0,1.661,0.8999924821,0,15.627783793,0.9000356405,0,3.269,0.9000046639,0,100.3747947,0.9000036197
Garr201012,4,0,1.295,0.9000508,0,6.822290339,0.9000056,0,3.082,0.9000552,0,75.652642895,0.9000192
Garr201101,0,0,2.024,0.9001388,0,11.15188375,0.9000332,0,3.383,0.9002604,0,105.487922594,0.9222437833
Garr201101,1,0,1.326,0.9000468,0,8.574632299,0.9000396,0,2.846,0.900028,0,83.178146854,0.9000476
Garr201101,2,0,2.241,0.9003942,0,51.543609553,0.9000192,0,4.091,0.900372,0,99.1552837,1.0413865138
Garr201101,3,0,1.601,0.9000836,0,11.539655297,0.900052,0,3.427,0.900084,0,93.019915649,0.9557086167
Garr201101,4,0,1.592,0.9000448,0,9.127053399,0.9000312,0,3.471,0.9000616,0,82.544537961,0.9000508
Garr201102,0,0,1.053,0.89994,0,1.805390629,0.89994,0,2.602,0.89994,0,81.321985778,0.89994
Garr201102,1,0,1.044,0.89995,0,5.932645164,0.89995,0,2.688,0.89995,0,79.142912835,0.89995
Garr201102,2,0,0.982,0.899945,0,8.444377496,0.899945,0,2.685,0.899945,0,86.742514825,0.899945
Garr201102,3,0,0.944,0.89995,0,5.612694112,0.89995,0,2.599,0.89995,0,85.379946423,0.89995
Garr201102,4,0,1.078,0.899944,0,9.296914647,0.899944,0,2.617,0.899944,0,84.095598529,0.899944
Garr201103,0,0,1.056,0.899941,0,3.314334375,0.899941,0,2.862,0.899941,0,78.824985447,0.899941
Garr201103,1,0,1.081,0.899944,0,2.074360254,0.899944,0,2.817,0.899944,0,90.192815295,0.899944
Garr201103,2,0,1.34,0.899949,0,10.673827342,0.899949,0,3.219,0.899949,0,104.121349731,0.90751605
Garr201103,3,0,1.081,0.899944,0,7.757085702,0.899944,0,2.966,0.899944,0,90.033312114,0.899944
Garr201103,4,0,1.15,0.899947,0,10.09478059,0.899947,0,3.202,0.899947,0,106.306145393,1.0034815667
Garr201104,0,0,1.166,0.899941,0,3.439868163,0.899941,0,3.078,0.899941,0,99.037054239,0.899941
Garr201104,1,0,1.613,0.899944,0,11.28680537,0.899944,0,3.034,0.899944,0,115.283741118,0.9741192667
Garr201104,2,0,1.475,0.8999715,0,3.035356422,0.8999715,0,2.859,0.8999715,0,97.570002868,0.8999715
Garr201104,3,0,1.256,0.899941,0,3.34943748,0.899941,0,3.263,0.899941,0,101.24834466,0.899941
Garr201104,4,0,1.059,0.899939,0,12.549527881,0.899939,0,3.028,0.899939,0,110.41588176,0.934072
Garr201105,0,0,1.651,0.8999992,0,9.535200945,0.9000276,0,3.068,0.900058,0,116.096877797,1.160635
Garr201105,1,0,1.21,0.899947,0,6.984483303,0.899947,0,3.064,0.899947,0,96.687700948,0.899947
Garr201105,2,0,1.142,0.899943,0,1.974281491,0.899943,0,3.086,0.899943,0,94.336825245,0.899943
Garr201105,3,0,1.134,0.899944,0,12.953883942,0.8999761333,0,3.565,0.899944,0,116.90944315,1.1708607585
Garr201105,4,0,1.525,0.9000708,0,10.98351895,0.9000248,0,3.268,0.9000548,0,122.216269007,0.9000088
Garr201107,0,0,1.144,0.899945,0,14.214207652,0.899945,0,3.471,0.899945,0,119.170996732,0.9222103167
Garr201107,1,0,1.121,0.899946,0,8.623619505,0.899946,0,3.013,0.899946,0,99.370433538,0.899946
Garr201107,2,0,1.683,0.8999884,0,20.897849329,0.9000052,0,3.62,0.9000368,0,138.789342437,0.9017952
Garr201107,3,0,1.155,0.899947,0,10.093656779,0.899947,0,3.401,0.899947,0,111.315679868,0.899947
Garr201107,4,0,1.137,0.899947,0,10.183408023,0.899947,0,3.377,0.899947,0,104.898694792,0.899947
Garr201108,0,0,1.229,0.899946,0,8.182104021,0.899946,0,3.155,0.899946,0,116.928206647,0.899946
Garr201108,1,0,1.146,0.900046,0,6.059100303,0.8999884,0,3.411,0.8999812,0,110.775908457,0.8999664
Garr201108,2,0,1.041,0.900004,0,4.956839868,0.9,0,3.115,0.9000116,0,111.252523033,0.8999676
Garr201108,3,0,1.454,0.9000224,0,8.859172221,0.9000012,0,3.419,0.899978,0,120.06459947,0.899978
Garr201108,4,0,1.491,0.9000236,0,9.791680206,0.9000244,0,3.568,0.8999676,0,118.58714446,0.900044
Garr201109,0,0,1.319,0.899966,0,7.120980019,0.9000136,0,3.561,0.8999728,0,121.707907021,0.9000224
Garr201109,1,0,1.515,0.89998,0,5.966342118,0.9000452,0,3.616,0.8999944,0,112.20197768,0.8999688
Garr201109,2,0,1.221,0.9000116,0,6.180768963,0.9000052,0,3.591,0.8999916,0,120.016925205,0.89997
Garr201109,3,0,1.815,0.9000492,0,9.182452259,0.9000292,0,3.85,0.9000488,0,131.652213029,0.9134647
Garr201109,4,0,1.225,0.899982,0,6.87357808,0.8999792,0,3.805,0.9000132,0,120.803007136,0.900006
Garr201110,0,0,1.205,0.899938,0,5.823168632,0.9000032,0,3.479,0.899938,0,120.991472336,0.899938
Garr201110,1,0,1.413,0.9000008,0,7.568556737,0.9000146,0,3.428,0.9000056,0,108.885339704,0.900011
Garr201110,2,0,1.308,0.8999824,0,4.634844597,0.9000076,0,3.486,0.899992,0,120.17471053,0.9000492
Garr201110,3,0,1.468,0.8999692,0,6.456689236,0.900036,0,3.506,0.8999824,0,113.798124208,0.9000072
Garr201110,4,0,1.257,0.9000704,0,5.891027712,0.9000104,0,3.281,0.8999984,0,119.587228059,0.8999916
Garr201111,0,0,1.374,0.9000008,0,5.65836025,0.8999652,0,3.772,0.8999692,0,118.63188008,0.9000388
Garr201111,1,0,1.426,0.8999788,0,8.550532775,0.9000048,0,3.675,0.8999972,0,133.741985978,0.8999852
Garr201111,2,0,1.524,0.8999992,0,6.035977074,0.9000082,0,3.535,0.9000432,0,123.446648574,0.899984
Garr201111,3,0,1.495,0.8999764,0,8.618845913,0.9000032,0,3.628,0.89998,0,133.059477873,0.9000436
Garr201111,4,0,1.356,0.9000084,0,4.989304741,0.9000512,0,3.58,0.9000236,0,128.072871274,0.8999852
Garr201112,0,0,1.162,0.8999876,0,5.752782403,0.900047,0,3.431,0.9000228,0,127.777799694,0.9000058
Garr201112,1,0,1.53,0.8999896,0,9.180663597,0.9000424,0,3.741,0.9000052,0,136.874111568,0.9000506
Garr201112,2,0,1.182,0.9000334,0,6.99535743,0.9000628,0,3.633,0.9000028,0,136.55989737,0.8999894
Garr201112,3,0,1.142,0.899938,0,7.247730678,0.899938,0,3.481,0.899938,0,138.382837245,0.899938
Garr201112,4,0,1.499,0.90001,0,7.748421621,0.8999672,0,3.861,0.8999924,0,134.037171082,0.9000396
Garr201201,0,0,1.564,0.9000404,0,12.916284772,0.9000188,0,3.567,0.9000624,0,133.610705698,0.9000204
Garr201201,1,0,1.744,0.91467985,0,10.878011562,0.9129236,0,4.06,0.9153203167,0,145.300679556,1.11788
Garr201201,2,0,1.151,0.899939,0,7.488668145,0.899976,0,3.303,0.899939,0,128.889172125,0.899939
Garr201201,3,0,1.69,0.9000688,0,15.068508912,0.900014,0,3.445,0.900084,0,144.880986728,0.9584169333
Garr201201,4,0,1.599,0.9000396,0,14.463926587,0.8999572,0,3.628,0.9000084,0,131.268747821,0.9000108
Gblnet,0,0,0.054,0.899993,0,0.032949998,0.899993,0,0.075,0.899993,0,0.170989747,0.899993
Gblnet,1,0,0.055,0.899993,0,0.03329874,0.899993,0,0.072,0.899993,0,0.169159502,0.899993
Gblnet,2,0,0.076,0.899993,0,0.032923898,0.899993,0,0.037,0.899993,0,0.1769874,0.899993
Gblnet,3,0,0.08,0.899993,0,0.033415414,0.899993,0,0.061,0.899993,0,0.168077833,0.899993
Gblnet,4,0,0.058,0.899992,0,0.032528344,0.899992,0,0.069,0.899992,0,0.16788313,0.899992
Geant2001,0,0,5.322,0.9858926875,0,40.467534689,0.9851657125,0,1.286,0.9860945,0,6.541254362,0.9872604375
Geant2001,1,0,0.576,0.8999903537,0,0.981888983,0.8999758842,0,0.59,0.8999967846,0,2.999956744,0.902226
Geant2001,2,0,2.994,0.94542915,0,176.103492218,0.946154425,0,3.273,0.9453406,0,3.911918072,0.9453898
Geant2001,3,0,0.747,0.9139262,0,2.895062968,0.9138616,0,0.85,0.9138641479,0,3.097404621,0.9139344
Geant2001,4,0,0.623,0.8999758842,0,1.789691076,0.9000482315,0,0.651,0.9000144695,0,2.910467884,0.9465685625
Geant2009,0,0,2.254,0.9003860771,0,3.391094275,0.9000567917,0,3.35,0.900004275,0,11.133557354,0.9000715625
Geant2009,1,0,3.199,0.939190425,0,20.388733246,0.9381512,0,4.628,0.93880865,0,24.98355304,0.93833015
Geant2009,2,0,2.193,0.900253225,0,9.571695938,0.9000766,0,2.868,0.9004695292,0,12.238880091,0.9009794375
Geant2009,3,0,3.107,0.900133625,0,4.234030724,0.900074075,0,2.399,0.900149675,0,13.345496188,0.90010455
Geant2009,4,0,2.361,0.9001298667,0,3.457758491,0.9000828208,0,3.282,0.90010495,0,12.418615955,0.90008675
Geant2010,0,0,1.004,0.9000307,0,2.99560514,0.900041,0,1.202,0.9000378626,0,23.283770078,0.9000453
Geant2010,1,0,1.247,0.9001531603,0,2.443287725,0.9000840305,0,1.502,0.9000856183,0,21.000071626,0.90007945
Geant2010,2,0,6.389,0.9001867481,0,76.312612596,0.9000591145,0,4.562,0.9003350229,0,23.3649311,0.90016215
Geant2010,3,0,1.255,0.9001023511,0,2.722400621,0.9000422,0,1.27,0.9000897,0,18.634394545,0.9000812214
Geant2010,4,0,1.004,0.9000896,0,2.444528294,0.9000558168,0,1.127,0.9001192061,0,13.880674162,0.9000831756
Geant2012,0,0,0.968,0.9000536651,0,3.610951464,0.90002385,0,1.277,0.9001209209,0,30.725657686,0.90019785
Geant2012,1,0,1.466,0.9001067,0,4.22252064,0.9000792,0,1.183,0.90009065,0,24.824049864,0.9000655256
Geant2012,2,0,1.67,0.90006355,0,4.761556178,0.9000500372,0,2.018,0.9001899907,0,27.228232624,0.90005935
Geant2012,3,0,1.497,0.900125107,0,4.703351618,0.9000734791,0,2.166,0.90011865,0,31.185109547,0.90017035
Geant2012,4,0,0.962,0.900057293,0,3.647199498,0.9000744,0,1.474,0.9001062698,0,23.801699996,0.9000826884
Getnet,0,0,0.156,0.9163555556,0,0.258577316,0.9163555556,0,0.12,0.9163555556,0,0.19175608,0.9239333333
Getnet,1,0,0.147,0.9123333333,0,0.893406252,0.9123333333,0,0.116,0.9123333333,0,0.191211257,0.9186888889
Getnet,2,0,0.207,0.9012444444,0,0.323800349,0.9012444444,0,0.113,0.9012444444,0,0.177447057,0.9224555556
Getnet,3,0,0.179,0.9037,0,0.521627457,0.9037,0,0.152,0.9037,0,0.214952918,0.9202888889
Getnet,4,0,0.082,0.9381444444,0,0.154161384,0.9381444444,0,0.063,0.9381444444,0,0.166223258,1.0062
Globalcenter,0,0,0.1,1.3514,0,0.10694788,1.3514,0,0.094,1.3514,0,0.282917677,1.3514
Globalcenter,1,0,0.106,1.6360666667,0,0.086249608,1.6360666667,0,0.123,1.6360666667,0,0.240751882,1.6360666667
Globalcenter,2,0,0.136,1.1823777778,0,0.090609815,1.1823777778,0,0.136,1.1823777778,0,0.240341512,1.1823777778
Globalcenter,3,0,0.113,1.3111111111,0,0.083078758,1.3111111111,0,0.072,1.3111111111,0,0.240370176,1.3111111111
Globalcenter,4,0,0.143,1.5756666667,0,0.097221612,1.5756666667,0,0.06,1.5756666667,0,0.244556597,1.5756666667
Globenet,0,0,8.706,0.899893,0,54.302695566,0.899869,0,12.559,0.899908,0,287.826308903,0.899837
Globenet,1,0,11.534,0.899809,0,80.440267003,0.899849,0,15.52,0.899843,0,269.047889031,0.8998579167
Globenet,2,0,8.548,0.899814,0,83.58889327,0.899869,0,12.263,0.899889,0,272.179725861,0.89989
Globenet,3,0,7.613,0.899813,0,75.398178658,0.899863,0,11.853,0.899867,0,265.661332865,0.899858
Globenet,4,0,7.687,0.899827,0,12.460400256,0.899916,0,11.38,0.899827,0,242.424676846,0.899904
Goodnet,0,0,7.159,0.8999740741,0,24.51389584,0.8999555556,0,14.642,0.8999481481,0,1.070173615,0.9569481481
Goodnet,1,0,0.724,0.941,0,4.121059069,0.941,0,0.864,0.941,0,0.794503435,0.9560037037
Goodnet,2,0,1.07,1.2745333333,0,0.728819229,1.2745333333,0,0.946,1.2745333333,0,0.91448732,1.2745333333
Goodnet,3,0,1.869,0.8999648148,0,8.111663042,0.8999592593,0,1.403,0.8999666667,0,0.982885608,0.9007518519
Goodnet,4,0,1.597,0.8999722222,0,14.887851836,0.8999759259,0,2.031,0.8999703704,0,0.912756494,0.9532592593
Grena,0,0,0.081,0.899971,0,0.075606187,0.899971,0,0.085,0.899971,0,0.402748906,0.899971
Grena,1,0,0.094,0.899962,0,0.070752646,0.899962,0,0.083,0.899962,0,0.398881916,0.899962
Grena,2,0,0.094,0.899965,0,0.073298817,0.899965,0,0.16,0.899965,0,0.505897979,0.899965
Grena,3,0,0.08,0.899964,0,0.072572006,0.899964,0,0.148,0.899964,0,0.539704369,0.899964
Grena,4,0,0.095,0.899968,0,0.073778334,0.899968,0,0.086,0.899968,0,0.510932186,0.899968
Gridnet,0,0,4.207,0.8999888889,0,8.347669056,0.9000333333,0,1.315,0.9,0,0.36008536,0.9056111111
Gridnet,1,0,19.146,0.9000111111,0,1.717481574,0.9,0,10.909,0.9000111111,0,0.234405886,0.9116111111
Gridnet,2,0,6.305,0.9000222222,0,22.047325431,0.9000111111,0,9.163,0.9000111111,0,0.236963792,0.9125111111
Gridnet,3,0,3.919,0.9000333333,0,2.229543511,0.9000333333,0,4.996,0.9000333333,0,0.633417569,0.9002
Gridnet,4,0,1.358,0.9,0,0.448042352,0.9000111111,0,2.176,0.9000222222,0,0.252558893,0.9101888889
Grnet,0,0,0.286,0.899951,0,1.910116697,0.899951,0,0.58,0.899951,0,8.367829208,1.0790304
Grnet,1,0,0.283,0.899985,0,1.429082568,0.90002,0,0.623,0.900055,0,8.857951028,1.575833
Grnet,2,0,0.296,0.899947,0,1.860147967,0.899947,0,0.642,0.899947,0,9.206731485,1.5190324
Grnet,3,0,0.292,0.899951,0,0.502666673,0.899951,0,0.677,0.899951,0,8.721823471,0.899951
Grnet,4,0,0.311,0.89995,0,0.639446083,0.89995,0,0.585,0.89995,0,8.036328153,0.89995
GtsCe,0,0,421.926,0.8992208333,1,1808.675608668,2.34334125,0,465.024,0.8991534167,1,-0,-0
GtsCe,1,0,215.361,0.8991453333,1,1808.296041393,2.30135275,0,301.409,0.899156,1,-0,-0
GtsCe,2,0,307.402,0.8991671667,1,1808.281155477,2.3004066667,0,386.279,0.8991495,1,-0,-0
GtsCe,3,0,311.811,0.8992541667,1,1808.303126537,2.2761622708,0,417.706,0.899283,1,-0,-0
GtsCe,4,0,319.277,0.8992208333,1,1808.763970415,2.2933185833,0,403.028,0.8992284167,1,-0,-0
GtsCzechRepublic,0,0,0.441,0.8999625,0,0.703525865,0.8999465,0,0.695,0.8999805,0,4.949004462,0.89997
GtsCzechRepublic,1,0,0.474,0.8999695,0,1.269398067,0.89996,0,0.677,0.89995,0,5.336826507,0.899956
GtsCzechRepublic,2,0,0.53,0.8999925,0,1.06642996,0.8999525,0,0.677,0.8999565,0,4.321365902,0.900024
GtsCzechRepublic,3,0,0.444,0.8999965,0,1.570957047,0.899972,0,0.656,0.8999385,0,5.620794993,0.8999655
GtsCzechRepublic,4,0,0.57,0.899995,0,1.490958373,0.900008,0,0.667,0.8999375,0,5.623414387,0.89994
GtsHungary,0,0,0.285,0.900006,0,0.885280076,0.900004,0,0.38,0.9000315,0,2.977082676,0.9000055
GtsHungary,1,0,0.325,0.900024,0,0.481047455,0.8999615,0,0.383,0.899984,0,2.639924954,0.9000285
GtsHungary,2,0,0.26,0.89996,0,0.876728549,0.900033,0,0.403,0.9000315,0,2.775141523,0.900033
GtsHungary,3,0,0.278,0.899959,0,0.622907196,0.900033,0,0.431,0.9000095,0,3.051552627,0.90004
GtsHungary,4,0,0.316,0.899988,0,0.424256808,0.900029,0,0.439,0.899971,0,2.687670029,0.8999695
GtsPoland,0,0,0.686,0.9000215,0,2.618409944,0.900008,0,1.303,0.900031,0,5.081092737,0.900024
GtsPoland,1,0,1.477,0.9000233333,0,3.341962985,0.9000465833,0,1.325,0.9000111667,0,7.234200355,0.900011
GtsPoland,2,0,1.271,0.9000398333,0,1.85427659,0.900047,0,1.284,0.9000001667,0,5.899535875,0.9000713333
GtsPoland,3,0,0.729,0.8999873333,0,2.07845989,0.8999688333,0,0.95,0.9000173333,0,5.607182268,0.900046
GtsPoland,4,0,1.159,0.900006,0,2.689076949,0.8999855,0,1.407,0.899968,0,6.566580308,0.90002125
GtsRomania,0,0,0.205,0.9000005,0,0.287008262,0.900017,0,0.165,0.9000585,0,1.060047673,0.90001
GtsRomania,1,0,0.194,0.899985,0,0.339111595,0.9000345,0,0.264,0.90003,0,1.246290567,0.899995
GtsRomania,2,0,0.181,0.900059,0,0.210486301,0.899991,0,0.167,0.9000085,0,1.166762859,0.900053
GtsRomania,3,0,0.17,0.899981,0,0.308656783,0.899981,0,0.157,0.899981,0,1.388864954,0.899981
GtsRomania,4,0,0.168,0.89998,0,0.417631924,0.89998,0,0.23,0.89998,0,1.264766157,0.89998
GtsSlovakia,0,0,0.409,0.899968,0,0.741336285,0.899991,0,0.566,0.8999675,0,8.102701663,0.9000135
GtsSlovakia,1,0,0.437,0.9000143333,0,0.838744113,0.899984,0,0.661,0.9000016667,0,11.087536025,0.89995
GtsSlovakia,2,0,0.45,0.9000181667,0,0.752335928,0.8999975,0,0.732,0.8999605,0,9.498387372,0.9000018333
GtsSlovakia,3,0,0.559,0.8999541667,0,0.9167825,0.8999788333,0,0.753,0.8999656667,0,9.530566776,0.8999723333
GtsSlovakia,4,0,0.456,0.8999835,0,0.574867706,0.9000055,0,0.702,0.899936,0,7.436304596,0.900013
Harnet,0,0,0.239,0.8999765,0,0.422905406,0.8999765,0,0.308,0.8999765,0,1.213233431,0.9000458056
Harnet,1,0,0.212,0.8999785,0,0.268683766,0.8999785,0,0.213,0.8999785,0,1.062473663,0.8999785
Harnet,2,0,0.375,0.9134950732,0,1.586608724,0.9134782068,0,0.437,0.9135041278,0,1.367074691,0.9135138926
Harnet,3,0,0.256,0.9000323125,0,0.187600766,0.90004332,0,0.242,0.9000708389,0,1.136622075,0.9000658677
Harnet,4,0,0.215,0.899997692,0,0.256326544,0.9000071016,0,0.23,0.9000362184,0,0.947223056,0.8999964492
Heanet,0,0,0.144,1.083629,0,0.809889179,1.083629,0,0.08,1.083629,0,0.182771345,1.083629
Heanet,1,0,0.102,1.1544575,0,0.047420965,1.1544575,0,0.088,1.1544575,0,0.170226436,1.1544575
Heanet,2,0,0.13,1.213517,0,0.062561785,1.213517,0,0.057,1.213517,0,0.178799754,1.213517
Heanet,3,0,0.195,0.9000673333,0,0.238051007,0.9000673333,0,0.648,0.9000673333,0,0.213144976,1.00883
Heanet,4,0,0.949,0.90152,0,1.023117184,0.90152,0,0.742,0.9015196584,0,0.175310346,0.9394635
HiberniaCanada,0,0,0.196,0.899995,0,0.205773093,0.900074,0,0.094,0.900007,0,0.458369941,0.900068
HiberniaCanada,1,0,0.37,0.902285,0,1.668074942,0.902274,0,0.346,0.902309,0,0.440948169,0.902285
HiberniaCanada,2,0,0.323,0.899992,0,0.199098867,0.900028,0,0.242,0.900008,0,0.529111487,0.900004
HiberniaCanada,3,0,0.188,0.900004,0,0.104023066,0.90005,0,0.228,0.90003,0,0.348103532,0.899998
HiberniaCanada,4,0,0.19,0.900075,0,0.171799204,0.900047,0,0.139,0.900028,0,0.403611805,0.900004
HiberniaGlobal,0,0,4.736,0.8998165,0,33.118468037,0.8998755,0,9.458,0.8998345,0,100.552159434,0.8998245
HiberniaGlobal,1,0,4.082,0.8998115,0,4.54685182,0.899859,0,7.012,0.8998115,0,84.802084382,0.899828
