Topology,DemandFile,ExitCode,PreprocessingTime,ILPTime,TotalTime,uMax
Niif,0004,0,0.056,0.112,0.168,0.900007
Noel,0000,0,0.116,0.634,0.75,0.900021
Noel,0001,0,0.1,0.918,1.018,0.899997
Noel,0002,0,0.115,0.617,0.732,0.900023
Noel,0003,0,0.112,0.978,1.09,0.9000435
Noel,0004,0,0.107,0.881,0.988,0.900038
Nordu1989,0000,0,0.01,0.024,0.034,0.89921875
Nordu1989,0001,0,0.009,0.024,0.033,0.89921875
Nordu1989,0002,0,0.01,0.025,0.035,0.899375
Nordu1989,0003,0,0.012,0.029,0.041,0.89921875
Nordu1989,0004,0,0.009,0.023,0.032,0.89921875
Nordu1997,0000,0,0.017,0.026,0.043,0.899978
Nordu1997,0001,0,0.017,0.026,0.043,0.899979
Nordu1997,0002,0,0.017,0.027,0.044,0.899978
Nordu1997,0003,0,0.016,0.027,0.043,0.899981
Nordu1997,0004,0,0.016,0.026,0.042,0.899979
Nordu2005,0000,0,0.014,0.03,0.044,0.9218342
Nordu2005,0001,0,0.022,0.025,0.047,1.3499996
Nordu2005,0002,0,0.013,0.031,0.044,1.3499997
Nordu2005,0003,0,0.027,0.026,0.053,1.0587268
Nordu2005,0004,0,0.012,0.03,0.042,0.9489916
Nordu2010,0000,0,0.02,0.029,0.049,0.89998
Nordu2010,0001,0,0.021,0.029,0.05,0.899982
Nordu2010,0002,0,0.021,0.034,0.055,0.899981
Nordu2010,0003,0,0.02,0.03,0.05,0.899979
Nordu2010,0004,0,0.021,0.028,0.049,0.899985
Nsfcnet,0000,0,0.027,0.155,0.182,0.900057
Nsfcnet,0001,0,0.028,0.124,0.152,0.900074
Nsfcnet,0002,0,0.037,0.036,0.073,0.899998
Nsfcnet,0003,0,0.026,0.044,0.07,0.900078
Nsfcnet,0004,0,0.044,0.088,0.132,0.900045
Nsfnet,0000,0,0.05,0.273,0.323,0.8957253886010362
Nsfnet,0001,1,0.096,1803.863,1803.959,0.8960492015621776
Nsfnet,0002,0,0.05,1.825,1.875,0.8976683937823834
Nsfnet,0003,1,0.045,1802.422,1802.467,0.917746052574364
Nsfnet,0004,0,0.046,0.589,0.635,0.8979922279792746
Ntelos,0000,0,0.565,46.389,46.954,0.899852
Ntelos,0001,0,0.542,46.119,46.661,0.899861
Ntelos,0002,0,0.493,45.391,45.884,0.899862
Ntelos,0003,0,0.516,40.788,41.304,0.899861
Ntelos,0004,0,0.508,37.983,38.491,0.899861
Ntt,0000,0,0.559,46.063,46.622,0.9563942577519791
Ntt,0001,0,0.5,48.362,48.862,1.0189340599279835
Ntt,0002,0,0.561,60.006,60.567,1.1290372620884772
Ntt,0003,0,0.508,42.125,42.633,0.9600799074309295
Ntt,0004,0,0.48,46.805,47.285,1.1559373392489711
Oteglobe,0000,0,1.82,458.487,460.307,0.8998096666666666
Oteglobe,0001,0,1.616,465.727,467.343,0.899766
Oteglobe,0002,0,1.955,475.705,477.66,0.899816
Oteglobe,0003,0,1.777,483.95,485.727,0.8998158333333331
Oteglobe,0004,0,1.84,427.544,429.384,0.8997195
Oxford,0000,0,0.133,0.376,0.509,0.899982
Oxford,0001,0,0.092,0.479,0.571,0.899988
Oxford,0002,0,0.114,0.32,0.434,0.900026
Oxford,0003,0,0.169,0.481,0.65,0.900033
Oxford,0004,0,0.1,0.499,0.599,0.9
Pacificwave,0000,0,0.039,0.11,0.149,0.90004855
Pacificwave,0001,0,0.048,0.137,0.185,0.9000915
Pacificwave,0002,0,0.036,0.055,0.091,0.9000187000000001
Pacificwave,0003,0,0.036,0.159,0.195,0.90001905
Pacificwave,0004,0,0.037,0.063,0.1,0.90004775
Packetexchange,0000,0,0.104,0.459,0.563,0.899956
Packetexchange,0001,0,0.099,0.41,0.509,0.899955
Packetexchange,0002,0,0.109,0.485,0.594,0.8999510000000001
Packetexchange,0003,0,0.101,0.479,0.58,0.899955
Packetexchange,0004,0,0.095,0.381,0.476,0.899951999999999
Padi,0000,0,0.009,0.025,0.034,0.89997
Padi,0001,0,0.009,0.024,0.033,0.8994
Padi,0002,0,0.009,0.024,0.033,0.8994
Padi,0003,0,0.009,0.025,0.034,0.8994
Padi,0004,0,0.008,0.024,0.032,0.8994
Palmetto,0000,0,0.668,71.06,71.728,0.8999294999999999
Palmetto,0001,0,0.745,87.523,88.268,0.899906
Palmetto,0002,0,0.648,64.831,65.479,0.899926
Palmetto,0003,0,0.701,59.654,60.355,0.8999765
Palmetto,0004,0,0.693,73.497,74.19,0.8999375000000001
Peer1,0000,0,0.096,0.575,0.671,0.900066
Peer1,0001,0,0.08,0.41,0.49,0.899985
Peer1,0002,0,0.083,0.387,0.47,0.900006375
Peer1,0003,0,0.089,1.715,1.804,0.900066
Peer1,0004,0,0.079,4.122,4.201,0.90000475
Pern,0000,0,0.512,10.926,11.438,0.898501
Pern,0001,0,0.486,10.399,10.885,0.898509
Pern,0002,0,0.503,11.009,11.512,0.898502
Pern,0003,0,0.489,10.998,11.487,0.898533
Pern,0004,0,0.5,10.962,11.462,0.898505
PionierL1,0000,0,0.241,4.65,4.891,0.90000225
PionierL1,0001,0,0.229,3.919,4.148,0.899935
PionierL1,0002,0,0.221,6.04,6.261,0.899973
PionierL1,0003,0,0.221,8.939,9.16,0.8999755
PionierL1,0004,0,0.242,5.271,5.513,0.900001
PionierL3,0000,0,0.252,11.259,11.511,0.9005867208333334
PionierL3,0001,0,0.248,10.981,11.229,0.900068825
PionierL3,0002,0,0.244,14.527,14.771,0.9004939291666666
PionierL3,0003,0,0.25,10.188,10.438,0.904783175
PionierL3,0004,0,0.25,7.524,7.774,0.901694075
Psinet,0000,0,0.077,0.304,0.381,0.8992666666666667
Psinet,0001,0,0.068,0.471,0.539,0.8993111111111111
Psinet,0002,0,0.114,0.369,0.483,0.8992111111111111
Psinet,0003,0,0.063,0.315,0.378,0.8992333333333333
Psinet,0004,0,0.058,0.384,0.442,0.8992888888888889
Quest,0000,0,0.184,2.965,3.149,0.900010125
Quest,0001,0,0.178,28.158,28.336,0.900045
Quest,0002,0,0.175,342.971,343.146,0.900076
Quest,0003,0,0.177,5.181,5.358,0.900044
Quest,0004,0,0.172,21.067,21.239,0.900043
RedBestel,0000,0,1.124,244.774,245.898,0.899536
RedBestel,0001,0,1.238,247.442,248.68,0.8997109249999995
RedBestel,0002,0,1.516,200.842,202.358,0.899532
RedBestel,0003,0,1.37,207.627,208.997,0.899529
RedBestel,0004,0,1.34,207.609,208.949,0.899538
Rediris,0000,0,0.125,0.688,0.813,0.9000736
Rediris,0001,0,0.105,0.962,1.067,0.900026
Rediris,0002,0,0.164,0.925,1.089,0.9000652
Rediris,0003,0,0.105,1.5,1.605,0.9001028
Rediris,0004,0,0.101,0.74,0.841,0.9000655999999999
Renam,0000,0,0.021,0.024,0.045,0.89975
Renam,0001,0,0.007,0.023,0.03,0.899875
Renam,0002,0,0.025,0.032,0.057,0.89875
Renam,0003,0,0.008,0.024,0.032,0.899899033607385
Renam,0004,0,0.008,0.022,0.03,0.89875
Renater1999,0000,0,0.047,0.046,0.093,0.8996387096774193
Renater1999,0001,0,0.037,0.035,0.072,0.8996645161290323
Renater1999,0002,0,0.037,0.036,0.073,0.8996580645161291
Renater1999,0003,0,0.036,0.039,0.075,0.8996451612903226
Renater1999,0004,0,0.027,0.035,0.062,0.8996580645161291
Renater2001,0000,0,0.057,0.299,0.356,0.899925
Renater2001,0001,0,0.051,0.137,0.188,0.8999806451612903
Renater2001,0002,0,0.062,0.142,0.204,0.8998322580645162
Renater2001,0003,0,0.05,0.099,0.149,0.8998322580645162
Renater2001,0004,0,0.05,0.113,0.163,0.8999612903225807
Renater2004,0000,0,0.155,3.264,3.419,0.9000824
Renater2004,0001,0,0.15,4.531,4.681,0.9000758
Renater2004,0002,0,0.148,4.369,4.517,0.9002984
Renater2004,0003,0,0.146,7.375,7.521,0.9001078
Renater2004,0004,0,0.148,4.179,4.327,0.8999919
Renater2006,0000,0,0.256,8.171,8.427,0.9000796
Renater2006,0001,0,0.249,7.212,7.461,0.8999922
Renater2006,0002,0,0.254,8.945,9.199,0.9000228
Renater2006,0003,0,0.255,6.17,6.425,0.9000155999999998
Renater2006,0004,0,0.249,9.72,9.969,0.9000852
Renater2008,0000,0,0.258,7.17,7.428,0.9000728
Renater2008,0001,0,0.251,9.835,10.086,0.900044
Renater2008,0002,0,0.251,9.709,9.96,0.9000696
Renater2008,0003,0,0.25,7.306,7.556,0.9000616
Renater2008,0004,0,0.247,7.512,7.759,0.899996
Renater2010,0000,0,0.47,27.278,27.748,0.899708870967742
Renater2010,0001,0,0.503,28.091,28.594,0.8996836021505376
Renater2010,0002,0,0.497,33.034,33.531,0.8996919354838709
Renater2010,0003,0,0.507,40.12,40.627,0.8997297043010752
Renater2010,0004,0,0.5,58.365,58.865,0.8997024193548387
Restena,0000,0,0.089,0.113,0.202,0.8999996
Restena,0001,0,0.05,0.113,0.163,0.9001157000000001
Restena,0002,0,0.113,0.16,0.273,0.9000538
Restena,0003,0,0.041,0.127,0.168,0.900088
Restena,0004,0,0.063,0.173,0.236,0.90005
Reuna,0000,0,0.076,0.044,0.12,0.8993707317073171
Reuna,0001,0,0.043,0.049,0.092,0.8993853658536586
Reuna,0002,0,0.069,0.089,0.158,0.899380487804878
Reuna,0003,0,0.045,0.047,0.092,0.8994750830564784
Reuna,0004,0,0.046,0.046,0.092,0.8993756097560975
Rhnet,0000,0,0.069,0.09,0.159,0.899974
Rhnet,0001,0,0.043,0.096,0.139,0.899981
Rhnet,0002,0,0.053,0.096,0.149,0.899979
Rhnet,0003,0,0.043,0.103,0.146,0.899976
Rhnet,0004,0,0.042,0.094,0.136,0.899982
Rnp,0000,0,0.092,0.358,0.45,0.8999904
Rnp,0001,0,0.09,0.359,0.449,0.8999746666666667
Rnp,0002,0,0.091,0.359,0.45,0.899975
Rnp,0003,0,0.089,0.384,0.473,0.8999915
Rnp,0004,0,0.09,0.588,0.678,0.8999743333333328
Roedunet,0000,0,0.063,0.049,0.112,1.0959012824294523
Roedunet,0001,0,0.05,0.051,0.101,1.2592721193415637
Roedunet,0002,0,0.052,0.051,0.103,1.2593171296296297
Roedunet,0003,0,0.053,0.062,0.115,1.2594071502057613
Roedunet,0004,0,0.052,0.051,0.103,1.1738302923040187
RoedunetFibre,0000,0,0.259,7.249,7.508,0.899786
RoedunetFibre,0001,0,0.251,9.325,9.576,0.899795
RoedunetFibre,0002,0,0.263,7.629,7.892,0.899788
RoedunetFibre,0003,0,0.268,9.173,9.441,0.899858
RoedunetFibre,0004,0,0.252,8.682,8.934,0.8997939999999999
Sago,0000,0,0.039,0.031,0.07,0.899956
Sago,0001,0,0.022,0.031,0.053,0.899956
Sago,0002,0,0.035,0.031,0.066,0.899957
Sago,0003,0,0.025,0.031,0.056,0.899965
Sago,0004,0,0.028,0.031,0.059,0.89996
Sanet,0000,0,0.149,2.775,2.924,0.90010645
Sanet,0001,0,0.142,2.699,2.841,0.90002795
Sanet,0002,0,0.146,2.72,2.866,0.90004465
Sanet,0003,0,0.142,2.424,2.566,0.90017675
Sanet,0004,0,0.143,2.593,2.736,0.90011155
Sanren,0000,0,0.024,0.086,0.11,0.90248
Sanren,0001,0,0.03,0.056,0.086,0.9571069999999999
Sanren,0002,0,0.022,0.104,0.126,0.90986
Sanren,0003,0,0.015,0.093,0.108,0.9008349999999999
Sanren,0004,0,0.011,0.082,0.093,0.921459
Savvis,0000,0,0.062,0.224,0.286,0.8996
Savvis,0001,0,0.053,0.23,0.283,0.8996111111111105
Savvis,0002,0,0.052,0.331,0.383,0.8995777777777778
Savvis,0003,0,0.063,0.223,0.286,0.899511111111111
Savvis,0004,0,0.046,0.416,0.462,0.8995555555555556
Shentel,0000,0,0.176,1.897,2.073,0.899942
Shentel,0001,0,0.175,1.977,2.152,0.899936
Shentel,0002,0,0.186,1.869,2.055,0.899931
Shentel,0003,0,0.179,1.889,2.068,0.899931
Shentel,0004,0,0.179,3.253,3.432,0.899937
Sinet,0000,0,0.272,5.352,5.624,0.9263263
Sinet,0001,0,0.262,5.515,5.777,0.9071943124999999
Sinet,0002,0,0.266,6.192,6.458,0.9016409249999999
Sinet,0003,0,0.28,5.515,5.795,0.9144831875
Sinet,0004,0,0.304,5.204,5.508,0.901626325
Singaren,0000,0,0.02,0.026,0.046,0.899993
Singaren,0001,0,0.015,0.026,0.041,0.899995
Singaren,0002,0,0.016,0.026,0.042,0.899995
Singaren,0003,0,0.017,0.045,0.062,0.899994
Singaren,0004,0,0.014,0.025,0.039,0.899995
Spiralight,0000,0,0.076,0.12,0.196,0.9000395
Spiralight,0001,0,0.046,0.504,0.55,0.9000360000000001
Spiralight,0002,0,0.058,0.157,0.215,0.900069
Spiralight,0003,0,0.049,0.549,0.598,0.9000294999999999
Spiralight,0004,0,0.046,0.305,0.351,0.9000545
Sprint,0000,0,0.082,0.524,0.606,0.8999222222222222
Sprint,0001,0,0.068,55.797,55.865,0.9000148148148149
Sprint,0002,0,0.076,5.242,5.318,0.8999111111111111
Sprint,0003,0,0.068,180.896,180.964,0.9000074074074075
Sprint,0004,0,0.065,1.245,1.31,0.9659777777777777
Sunet,0000,0,0.15,1.837,1.987,0.900012
Sunet,0001,0,0.154,2.426,2.58,0.900013
Sunet,0002,0,0.154,1.755,1.909,0.8999745
Sunet,0003,0,0.162,2.129,2.291,0.9000630000000001
Sunet,0004,0,0.152,2.919,3.071,0.90004
Surfnet,0000,0,0.791,124.62,125.411,0.8999585
Surfnet,0001,0,0.818,56.404,57.222,0.899911
Surfnet,0002,0,0.776,111.172,111.948,0.8999625
Surfnet,0003,0,0.698,102.055,102.753,0.899982
Surfnet,0004,0,0.776,98.255,99.031,0.90001725
Switch,0000,0,1.769,220.206,221.975,0.8999522
Switch,0001,0,1.652,196.881,198.533,0.899911
Switch,0002,0,1.67,225.635,227.305,0.8999174
Switch,0003,0,1.739,225.463,227.202,0.8999843999999999
Switch,0004,0,1.543,243.571,245.114,0.900000233333333
SwitchL3,0000,0,0.4,12.217,12.617,0.9000262
SwitchL3,0001,0,0.423,19.203,19.626,0.8999956
SwitchL3,0002,0,0.412,14.438,14.85,0.900036
SwitchL3,0003,0,0.406,23.269,23.675,0.9000737999999999
SwitchL3,0004,0,0.396,14.142,14.538,0.899997
Syringa,0000,0,0.126,0.684,0.81,0.899689
Syringa,0001,0,0.124,0.76,0.884,0.899588
Syringa,0002,0,0.123,0.736,0.859,0.899636
Syringa,0003,0,0.123,0.735,0.858,0.899568
Syringa,0004,0,0.124,0.716,0.84,0.899564
TataNld,0000,2,-,-,-,-
TataNld,0001,2,-,-,-,-
TataNld,0002,2,-,-,-,-
TataNld,0003,2,-,-,-,-
TataNld,0004,2,-,-,-,-
Telcove,0000,0,0.12,0.092,0.212,0.89935
Telcove,0001,0,0.106,0.09,0.196,0.899364
Telcove,0002,0,0.107,0.106,0.213,0.899391
Telcove,0003,0,0.097,0.09,0.187,0.899365
Telcove,0004,0,0.088,0.104,0.192,0.899382
Telecomserbia,0000,0,0.014,0.1,0.114,0.9026742
Telecomserbia,0001,0,0.013,0.143,0.156,0.900098
Telecomserbia,0002,0,0.014,0.098,0.112,0.9016348000000001
Telecomserbia,0003,0,0.014,0.116,0.13,0.9151986
Telecomserbia,0004,0,0.014,0.096,0.11,0.9027135999999999
Tinet,0000,0,1.779,206.567,208.346,0.8998445
Tinet,0001,0,1.768,219.732,221.5,0.8999108125
Tinet,0002,0,1.697,220.032,221.729,0.8999033854166666
Tinet,0003,0,1.566,252.241,253.807,0.8998909444444445
Tinet,0004,0,1.646,228.684,230.33,0.899841
TLex,0000,0,0.029,0.045,0.074,1.4800004300819942
TLex,0001,0,0.035,0.043,0.078,1.554011635232317
TLex,0002,0,0.043,0.05,0.093,1.013655860503208
TLex,0003,0,0.021,0.137,0.158,1.013114169202737
TLex,0004,0,0.02,0.147,0.167,1.0130970567853612
Tw,0000,1,4.745,1836.582,1841.327,0.9146245
Tw,0001,0,4.883,1258.513,1263.396,0.8999976805555555
Tw,0002,0,5.019,991.66,996.679,0.8999646874999999
Tw,0003,1,4.654,1840.06,1844.714,0.9039862499999999
Tw,0004,0,4.771,1075.554,1080.325,0.899981722222222
Twaren,0000,0,0.189,0.151,0.34,0.900007
Twaren,0001,0,0.083,0.106,0.189,0.900038
Twaren,0002,0,0.061,0.091,0.152,0.899979
Twaren,0003,0,0.061,0.227,0.288,0.9000425
Twaren,0004,0,0.068,0.246,0.314,0.900065
Ulaknet,0000,0,0.109,0.107,0.216,0.89985
Ulaknet,0001,0,0.119,0.107,0.226,0.899832
Ulaknet,0002,0,0.111,0.11,0.221,0.899846
Ulaknet,0003,0,0.11,0.109,0.219,0.9538447
Ulaknet,0004,0,0.11,0.109,0.219,0.899844
UniC,0000,0,0.083,0.231,0.314,0.899962
UniC,0001,0,0.074,0.314,0.388,0.899998
UniC,0002,0,0.078,0.325,0.403,0.8999625
UniC,0003,0,0.065,0.267,0.332,0.899996
UniC,0004,0,0.066,0.207,0.273,0.899962
Uninet,0000,0,0.07,0.412,0.482,0.9000352222222221
Uninet,0001,0,0.061,0.284,0.345,0.9000220833333332
Uninet,0002,0,0.078,3.08,3.158,0.9000659999999999
Uninet,0003,0,0.062,0.279,0.341,0.9000081666666666
Uninet,0004,0,0.061,0.216,0.277,0.90001025
Uninett2010,0000,0,1.211,75.086,76.297,0.899835
Uninett2010,0001,0,1.263,76.255,77.518,0.899832
Uninett2010,0002,0,1.301,87.151,88.452,0.9000159999999999
Uninett2010,0003,0,1.094,103.125,104.219,0.899827
Uninett2010,0004,0,1.149,83.982,85.131,0.89999775
Uninett2011,0000,0,0.878,73.022,73.9,0.899902
Uninett2011,0001,0,0.857,76.353,77.21,0.899909
Uninett2011,0002,0,0.878,70.217,71.095,0.899908
Uninett2011,0003,0,0.928,115.808,116.736,0.899993
Uninett2011,0004,0,0.997,110.544,111.541,0.900021
Uran,0000,0,0.058,0.081,0.139,0.90002
Uran,0001,0,0.051,0.055,0.106,0.899982
Uran,0002,0,0.065,0.08,0.145,0.900052
Uran,0003,0,0.04,0.044,0.084,0.899945
Uran,0004,0,0.039,0.05,0.089,0.900006
UsCarrier,0000,1,9.618,1971.227,1980.845,1.9644999504089355
UsCarrier,0001,1,9.25,1970.531,1979.781,1.8766119480133057
UsCarrier,0002,1,9.581,1939.504,1949.085,2.0285415
UsCarrier,0003,1,9.961,1942.454,1952.415,2.047698
UsCarrier,0004,1,9.505,1971.573,1981.078,2.0018961429595947
UsSignal,0000,0,1.437,299.34,300.777,0.89993725
UsSignal,0001,0,1.424,272.93,274.354,0.899863
UsSignal,0002,0,1.508,544.46,545.968,0.8998935
UsSignal,0003,0,1.326,295.089,296.415,0.8999425624999998
UsSignal,0004,0,1.423,640.16,641.583,0.8999292916666666
Uunet,0000,0,1.279,120.925,122.204,0.8986437037037035
Uunet,0001,0,1.526,118.635,120.161,0.898686111111111
Uunet,0002,0,1.509,261.424,262.933,0.8986622222222221
Uunet,0003,0,1.418,331.251,332.669,0.8989314814814814
Uunet,0004,0,1.461,237.472,238.933,0.8986203703703703
Vinaren,0000,0,0.061,0.076,0.137,0.8994774193548387
Vinaren,0001,0,0.064,0.095,0.159,0.8995290322580645
Vinaren,0002,0,0.076,0.055,0.131,0.8995032258064516
Vinaren,0003,0,0.046,0.049,0.095,0.8994903225806452
Vinaren,0004,0,0.05,0.048,0.098,0.899541935483871
VisionNet,0000,0,0.03,0.037,0.067,0.899945
VisionNet,0001,0,0.037,0.045,0.082,0.899937
VisionNet,0002,0,0.03,0.038,0.068,0.899939
VisionNet,0003,0,0.03,0.037,0.067,0.899932
VisionNet,0004,0,0.028,0.035,0.063,0.89994
VtlWavenet2008,0000,0,1.155,266.131,267.286,0.89956475
VtlWavenet2008,0001,0,1.158,221.126,222.284,0.89955975
VtlWavenet2008,0002,0,1.324,212.604,213.928,0.89955025
VtlWavenet2008,0003,0,1.183,233.058,234.241,0.89962175
VtlWavenet2008,0004,0,1.112,244.309,245.421,0.89960625
VtlWavenet2011,0000,0,1.025,338.237,339.262,0.89953125
VtlWavenet2011,0001,0,1.039,345.215,346.254,0.899573
VtlWavenet2011,0002,0,1.121,337.543,338.664,0.8995465
VtlWavenet2011,0003,0,1.082,344.277,345.359,0.89953825
VtlWavenet2011,0004,0,1.279,295.554,296.833,0.89954725
WideJpn,0000,0,0.072,0.064,0.136,0.9899885
WideJpn,0001,0,0.051,0.044,0.095,0.899949
WideJpn,0002,0,0.051,0.055,0.106,0.9899915
WideJpn,0003,0,0.058,0.044,0.102,0.899945
WideJpn,0004,0,0.048,0.044,0.092,0.989989
Xeex,0000,0,0.273,8.706,8.979,0.9000635
Xeex,0001,0,0.219,13.741,13.96,0.9000705
Xeex,0002,0,0.233,7.019,7.252,0.90005425
Xeex,0003,0,0.225,10.253,10.478,0.900059
Xeex,0004,0,0.212,5.516,5.728,0.900071
Xspedius,0000,0,0.523,21.191,21.714,0.900037
Xspedius,0001,0,0.428,33.025,33.453,0.9000115
Xspedius,0002,0,0.63,17.886,18.516,0.9000501666666666
Xspedius,0003,0,0.413,19.205,19.618,0.9000372500000001
Xspedius,0004,0,0.433,43.15,43.583,0.9000555
York,0000,0,0.071,0.18,0.251,0.900044
York,0001,0,0.05,0.277,0.327,0.8999875
York,0002,0,0.051,0.274,0.325,0.899968
York,0003,0,0.054,0.239,0.293,0.899996
York,0004,0,0.056,0.179,0.235,0.8999845
Zamren,0000,0,0.044,0.046,0.09,0.89855
Zamren,0001,0,0.043,0.047,0.09,0.89854
Zamren,0002,0,0.044,0.046,0.09,0.89852
Zamren,0003,0,0.043,0.046,0.089,0.89848
Zamren,0004,0,0.04,0.045,0.085,0.89863
