Topology,DemandFile,ExitCode,PreprocessingTime,ILPTime,TotalTime,uMax
Garr200112,0000,0,0.042,0.18,0.222,0.8999483870967742
Garr200112,0001,0,0.042,0.119,0.161,0.8999290322580645
Garr200112,0002,0,0.042,0.179,0.221,0.8999677419354838
Garr200112,0003,0,0.042,0.141,0.183,0.8998838709677419
Garr200112,0004,0,0.042,0.173,0.215,0.8999354838709677
Garr200212,0000,0,0.047,0.129,0.176,0.899858064516129
Garr200212,0001,0,0.047,0.35,0.39699999999999996,0.8998430107526878
Garr200212,0002,0,0.047,0.333,0.38,0.8999483870967742
Garr200212,0003,0,0.047,0.231,0.278,0.8998666666666666
Garr200212,0004,0,0.047,0.204,0.251,0.8997935483870966
Garr200404,0000,0,0.038,0.402,0.44,0.8999741935483871
Garr200404,0001,0,0.038,0.107,0.145,0.8999290322580645
Garr200404,0002,0,0.038,0.167,0.20500000000000002,0.8999419354838709
Garr200404,0003,0,0.038,0.592,0.63,0.8999612903225805
Garr200404,0004,0,0.038,0.173,0.211,0.8999806451612903
Garr200902,0000,0,0.189,1.134,1.323,0.90006
Garr200902,0001,0,0.189,0.67,0.859,0.899908
Garr200902,0002,0,0.189,1.166,1.355,0.9000528
Garr200902,0003,0,0.189,0.701,0.8899999999999999,0.899902
Garr200902,0004,0,0.189,0.987,1.176,0.9320550666666669
Garr200908,0000,0,0.176,1.058,1.234,0.9000471999999997
Garr200908,0001,0,0.176,1.491,1.667,0.8999767999999999
Garr200908,0002,0,0.176,1.263,1.4389999999999998,0.9465822
Garr200908,0003,0,0.176,1.361,1.537,0.9000444
Garr200908,0004,0,0.176,0.685,0.861,0.984247
Garr200909,0000,0,0.188,1.115,1.303,0.9590903999999997
Garr200909,0001,0,0.188,0.731,0.919,0.8999169230769231
Garr200909,0002,0,0.188,1.326,1.514,0.9534028106611054
Garr200909,0003,0,0.188,1.191,1.379,0.9000064
Garr200909,0004,0,0.188,0.796,0.984,0.9001096
Garr200912,0000,0,0.187,0.974,1.161,0.9468836
Garr200912,0001,0,0.187,1.159,1.346,0.965078
Garr200912,0002,0,0.187,0.704,0.891,0.8999138461538461
Garr200912,0003,0,0.187,0.713,0.8999999999999999,0.8999261538461538
Garr200912,0004,0,0.187,1.241,1.4280000000000002,0.9568457895477556
Garr201001,0000,0,0.195,1.398,1.593,0.9726786
Garr201001,0001,0,0.195,0.739,0.9339999999999999,1.0919369999999997
Garr201001,0002,0,0.195,1.303,1.498,0.905651
Garr201001,0003,0,0.195,1.956,2.151,0.907024
Garr201001,0004,0,0.195,0.756,0.9510000000000001,1.007009
Garr201003,0000,0,0.183,1.121,1.304,0.9000568
Garr201003,0001,0,0.183,0.677,0.8600000000000001,1.019401
Garr201003,0002,0,0.183,0.945,1.128,0.8999184615384616
Garr201003,0003,0,0.183,0.724,0.907,0.8999230769230768
Garr201003,0004,0,0.183,0.702,0.885,0.8999169230769231
Garr201004,0000,0,0.192,1.37,1.562,0.9412504
Garr201004,0001,0,0.192,1.114,1.306,0.976953
Garr201004,0002,0,0.192,0.624,0.8160000000000001,1.204614
Garr201004,0003,0,0.192,0.631,0.823,0.8999230769230769
Garr201004,0004,0,0.192,1.898,2.09,0.9178244
Garr201005,0000,0,0.19,0.858,1.048,0.9001216
Garr201005,0001,0,0.19,1.183,1.373,0.9000284000000001
Garr201005,0002,0,0.19,1.346,1.536,0.9000484
Garr201005,0003,0,0.19,0.785,0.9750000000000001,0.9000879999999999
Garr201005,0004,0,0.19,1.144,1.3339999999999999,0.925088
Garr201007,0000,0,0.194,0.758,0.952,0.8999246153846154
Garr201007,0001,0,0.194,0.734,0.9279999999999999,1.119515
Garr201007,0002,0,0.194,1.064,1.258,0.9000584
Garr201007,0003,0,0.194,1.166,1.3599999999999999,0.9000037593725377
Garr201007,0004,0,0.194,0.766,0.96,0.9622414999999994
Garr201008,0000,0,0.194,1.067,1.261,0.8999061538461532
Garr201008,0001,0,0.194,0.819,1.013,0.9000228
Garr201008,0002,0,0.194,1.29,1.484,0.9000396
Garr201008,0003,0,0.194,1.377,1.571,0.90007
Garr201008,0004,0,0.194,0.668,0.8620000000000001,1.221674
Garr201010,0000,0,0.198,1.283,1.4809999999999999,0.9000738
Garr201010,0001,0,0.198,1.066,1.264,0.9000968
Garr201010,0002,0,0.198,1.218,1.416,0.9000461538461538
Garr201010,0003,0,0.198,1.373,1.571,0.900048
Garr201010,0004,0,0.198,1.238,1.436,0.9000695999999999
Garr201012,0000,0,0.207,0.87,1.077,0.9000784
Garr201012,0001,0,0.207,1.271,1.478,0.8999922666666667
Garr201012,0002,0,0.207,1.348,1.5550000000000002,0.9000852
Garr201012,0003,0,0.207,1.454,1.661,0.899992482077063
Garr201012,0004,0,0.207,1.088,1.2950000000000002,0.9000508
Garr201101,0000,0,0.215,1.809,2.024,0.9001388
Garr201101,0001,0,0.215,1.111,1.326,0.9000468
Garr201101,0002,0,0.215,2.026,2.2409999999999997,0.9003942
Garr201101,0003,0,0.215,1.386,1.601,0.9000836
Garr201101,0004,0,0.215,1.377,1.592,0.9000448
Garr201102,0000,0,0.221,0.832,1.053,0.89994
Garr201102,0001,0,0.221,0.823,1.044,0.89995
Garr201102,0002,0,0.221,0.761,0.982,0.899945
Garr201102,0003,0,0.221,0.723,0.944,0.89995
Garr201102,0004,0,0.221,0.857,1.078,0.899944
Garr201103,0000,0,0.222,0.834,1.056,0.899941
Garr201103,0001,0,0.222,0.859,1.081,0.899944
Garr201103,0002,0,0.222,1.118,1.34,0.899949
Garr201103,0003,0,0.222,0.859,1.081,0.899944
Garr201103,0004,0,0.222,0.928,1.1500000000000001,0.899947
Garr201104,0000,0,0.238,0.928,1.166,0.899941
Garr201104,0001,0,0.238,1.375,1.613,0.899944
Garr201104,0002,0,0.238,1.237,1.475,0.8999715
Garr201104,0003,0,0.238,1.018,1.256,0.899941
Garr201104,0004,0,0.238,0.821,1.059,0.899939
Garr201105,0000,0,0.241,1.41,1.6509999999999998,0.8999992
Garr201105,0001,0,0.241,0.969,1.21,0.899947
Garr201105,0002,0,0.241,0.901,1.142,0.899943
Garr201105,0003,0,0.241,0.893,1.134,0.899944
Garr201105,0004,0,0.241,1.284,1.525,0.9000708
Garr201107,0000,0,0.233,0.911,1.1440000000000001,0.899945
Garr201107,0001,0,0.233,0.888,1.121,0.899946
Garr201107,0002,0,0.233,1.45,1.683,0.8999884
Garr201107,0003,0,0.233,0.922,1.155,0.899947
Garr201107,0004,0,0.233,0.904,1.137,0.899947
Garr201108,0000,0,0.237,0.992,1.229,0.899946
Garr201108,0001,0,0.237,0.909,1.146,0.900046
Garr201108,0002,0,0.237,0.804,1.041,0.900004
Garr201108,0003,0,0.237,1.217,1.4540000000000002,0.9000223999999999
Garr201108,0004,0,0.237,1.254,1.491,0.9000236
Garr201109,0000,0,0.249,1.07,1.319,0.899966
Garr201109,0001,0,0.249,1.266,1.5150000000000001,0.89998
Garr201109,0002,0,0.249,0.972,1.221,0.9000116
Garr201109,0003,0,0.249,1.566,1.815,0.9000491999999999
Garr201109,0004,0,0.249,0.976,1.225,0.899982
Garr201110,0000,0,0.24,0.965,1.205,0.899938
Garr201110,0001,0,0.24,1.173,1.413,0.9000008
Garr201110,0002,0,0.24,1.068,1.308,0.8999824
Garr201110,0003,0,0.24,1.228,1.468,0.8999691999999999
Garr201110,0004,0,0.24,1.017,1.257,0.9000704
Garr201111,0000,0,0.247,1.127,1.374,0.9000008
Garr201111,0001,0,0.247,1.179,1.4260000000000002,0.8999788
Garr201111,0002,0,0.247,1.277,1.524,0.8999992
Garr201111,0003,0,0.247,1.248,1.495,0.8999764
Garr201111,0004,0,0.247,1.109,1.3559999999999999,0.9000084
Garr201112,0000,0,0.276,0.886,1.162,0.8999876
Garr201112,0001,0,0.276,1.254,1.53,0.8999896
Garr201112,0002,0,0.276,0.906,1.182,0.9000334
Garr201112,0003,0,0.276,0.866,1.142,0.899938
Garr201112,0004,0,0.276,1.223,1.499,0.90001
Garr201201,0000,0,0.26,1.304,1.564,0.9000404
Garr201201,0001,0,0.26,1.484,1.744,0.91467985
Garr201201,0002,0,0.26,0.891,1.151,0.899939
Garr201201,0003,0,0.26,1.43,1.69,0.9000688
Garr201201,0004,0,0.26,1.339,1.599,0.9000396
Gblnet,0000,0,0.02,0.034,0.054000000000000006,0.899993
Gblnet,0001,0,0.02,0.035,0.05500000000000001,0.899993
Gblnet,0002,0,0.02,0.056,0.076,0.899993
Gblnet,0003,0,0.02,0.06,0.08,0.899993
Gblnet,0004,0,0.02,0.038,0.057999999999999996,0.899992
Geant2001,0000,0,0.06,5.262,5.321999999999999,0.9858926874999999
Geant2001,0001,0,0.06,0.516,0.5760000000000001,0.899990353697749
Geant2001,0002,0,0.06,2.934,2.994,0.94542915
Geant2001,0003,0,0.06,0.687,0.7470000000000001,0.9139262
Geant2001,0004,0,0.06,0.563,0.623,0.899975884244373
Geant2009,0000,0,0.099,2.155,2.254,0.9003860770833325
Geant2009,0001,0,0.099,3.1,3.1990000000000003,0.9391904249999999
Geant2009,0002,0,0.099,2.094,2.193,0.900253225
Geant2009,0003,0,0.099,3.008,3.107,0.9001336249999998
Geant2009,0004,0,0.099,2.262,2.361,0.9001298666666666
Geant2010,0000,0,0.108,0.896,1.004,0.9000307
Geant2010,0001,0,0.108,1.139,1.247,0.9001531603053435
Geant2010,0002,0,0.108,6.281,6.388999999999999,0.900186748091603
Geant2010,0003,0,0.108,1.147,1.2550000000000001,0.9001023511450381
Geant2010,0004,0,0.108,0.896,1.004,0.9000896
Geant2012,0000,0,0.1,0.868,0.968,0.900053665121271
Geant2012,0001,0,0.1,1.366,1.4660000000000002,0.9001067
Geant2012,0002,0,0.1,1.57,1.6700000000000002,0.90006355
Geant2012,0003,0,0.1,1.397,1.497,0.9001251069883821
Geant2012,0004,0,0.1,0.862,0.962,0.9000572930285854
Getnet,0000,0,0.024,0.132,0.156,0.9163555555555547
Getnet,0001,0,0.024,0.123,0.147,0.9123333333333333
Getnet,0002,0,0.024,0.183,0.207,0.9012444444444444
Getnet,0003,0,0.024,0.155,0.179,0.9037
Getnet,0004,0,0.024,0.058,0.082,0.9381444444444442
Globalcenter,0000,0,0.022,0.078,0.1,1.3514
Globalcenter,0001,0,0.022,0.084,0.10600000000000001,1.6360666666666663
Globalcenter,0002,0,0.022,0.114,0.136,1.1823777777777777
Globalcenter,0003,0,0.022,0.091,0.11299999999999999,1.3111111111111111
Globalcenter,0004,0,0.022,0.121,0.143,1.5756666666666668
Globenet,0000,0,0.557,8.149,8.706,0.899893
Globenet,0001,0,0.557,10.977,11.534,0.899809
Globenet,0002,0,0.557,7.991,8.548,0.899814
Globenet,0003,0,0.557,7.056,7.613,0.899813
Globenet,0004,0,0.557,7.13,7.687,0.899827
Goodnet,0000,0,0.078,7.081,7.159000000000001,0.899974074074074
Goodnet,0001,0,0.078,0.646,0.724,0.941
Goodnet,0002,0,0.078,0.992,1.07,1.2745333333333297
Goodnet,0003,0,0.078,1.791,1.869,0.8999648148148147
Goodnet,0004,0,0.078,1.519,1.597,0.8999722222222222
Grena,0000,0,0.031,0.05,0.081,0.899971
Grena,0001,0,0.031,0.063,0.094,0.899962
Grena,0002,0,0.031,0.063,0.094,0.899965
Grena,0003,0,0.031,0.049,0.08,0.899964
Grena,0004,0,0.031,0.064,0.095,0.899968
Gridnet,0000,0,0.024,4.183,4.207,0.8999888888888888
Gridnet,0001,0,0.024,19.122,19.146,0.9000111111111111
Gridnet,0002,0,0.024,6.281,6.305,0.9000222222222222
Gridnet,0003,0,0.024,3.895,3.919,0.9000333333333334
Gridnet,0004,0,0.024,1.334,1.358,0.8999999999999998
Grnet,0000,0,0.072,0.214,0.286,0.899951
Grnet,0001,0,0.072,0.211,0.283,0.899985
Grnet,0002,0,0.072,0.224,0.296,0.899947
Grnet,0003,0,0.072,0.22,0.292,0.899951
Grnet,0004,0,0.072,0.239,0.311,0.89995
GtsCe,0000,0,10.113,411.813,421.926,0.8992208333333334
GtsCe,0001,0,10.113,205.248,215.361,0.8991453333333332
GtsCe,0002,0,10.113,297.289,307.402,0.8991671666666663
GtsCe,0003,0,10.113,301.698,311.811,0.8992541666666667
GtsCe,0004,0,10.113,309.164,319.277,0.8992208333333332
GtsCzechRepublic,0000,0,0.068,0.373,0.441,0.8999625
GtsCzechRepublic,0001,0,0.068,0.406,0.47400000000000003,0.8999695
GtsCzechRepublic,0002,0,0.068,0.462,0.53,0.8999925
GtsCzechRepublic,0003,0,0.068,0.376,0.444,0.8999965
GtsCzechRepublic,0004,0,0.068,0.502,0.5700000000000001,0.899995
GtsHungary,0000,0,0.063,0.222,0.28500000000000003,0.900006
GtsHungary,0001,0,0.063,0.262,0.325,0.900024
GtsHungary,0002,0,0.063,0.197,0.26,0.89996
GtsHungary,0003,0,0.063,0.215,0.278,0.899959
GtsHungary,0004,0,0.063,0.253,0.316,0.899988
GtsPoland,0000,0,0.083,0.603,0.6859999999999999,0.9000215
GtsPoland,0001,0,0.083,1.394,1.4769999999999999,0.9000233333333333
GtsPoland,0002,0,0.083,1.188,1.271,0.9000398333333333
GtsPoland,0003,0,0.083,0.646,0.729,0.8999873333333334
GtsPoland,0004,0,0.083,1.076,1.159,0.900006
GtsRomania,0000,0,0.043,0.162,0.20500000000000002,0.9000005
GtsRomania,0001,0,0.043,0.151,0.194,0.899985
GtsRomania,0002,0,0.043,0.138,0.181,0.900059
GtsRomania,0003,0,0.043,0.127,0.16999999999999998,0.899981
GtsRomania,0004,0,0.043,0.125,0.16799999999999998,0.89998
GtsSlovakia,0000,0,0.074,0.335,0.40900000000000003,0.8999679999999999
GtsSlovakia,0001,0,0.074,0.363,0.437,0.9000143333333332
GtsSlovakia,0002,0,0.074,0.376,0.45,0.9000181666666666
GtsSlovakia,0003,0,0.074,0.485,0.5589999999999999,0.8999541666666666
GtsSlovakia,0004,0,0.074,0.382,0.456,0.8999834999999996
Harnet,0000,0,0.045,0.194,0.239,0.8999765
Harnet,0001,0,0.045,0.167,0.21200000000000002,0.8999785
Harnet,0002,0,0.045,0.33,0.375,0.9134950732356852
Harnet,0003,0,0.045,0.211,0.256,0.9000323124722592
Harnet,0004,0,0.045,0.17,0.21500000000000002,0.8999976919662673
Heanet,0000,0,0.019,0.125,0.144,1.083629
Heanet,0001,0,0.019,0.083,0.10200000000000001,1.1544574999999995
Heanet,0002,0,0.019,0.111,0.13,1.213517
Heanet,0003,0,0.019,0.176,0.19499999999999998,0.9000673333333332
Heanet,0004,0,0.019,0.93,0.9490000000000001,0.90152
HiberniaCanada,0000,0,0.027,0.169,0.196,0.899995
HiberniaCanada,0001,0,0.027,0.343,0.37000000000000005,0.902285
HiberniaCanada,0002,0,0.027,0.296,0.323,0.899992
HiberniaCanada,0003,0,0.027,0.161,0.188,0.900004
HiberniaCanada,0004,0,0.027,0.163,0.19,0.900075
HiberniaGlobal,0000,0,0.371,4.365,4.736000000000001,0.8998165
HiberniaGlobal,0001,0,0.371,3.711,4.082,0.8998115
HiberniaGlobal,0002,0,0.371,6.232,6.603,0.899823
HiberniaGlobal,0003,0,0.371,6.85,7.221,0.89985325
HiberniaGlobal,0004,0,0.371,4.543,4.914,0.8998105
HiberniaIreland,0000,0,0.02,0.105,0.125,0.903995
HiberniaIreland,0001,0,0.02,0.172,0.19199999999999998,0.900041
HiberniaIreland,0002,0,0.02,0.114,0.134,0.900001
HiberniaIreland,0003,0,0.02,0.128,0.148,0.9
HiberniaIreland,0004,0,0.02,0.133,0.153,0.900042
HiberniaNireland,0000,0,0.04,0.27,0.31,0.9000491666666666
HiberniaNireland,0001,0,0.04,0.285,0.32499999999999996,0.9000374999999999
HiberniaNireland,0002,0,0.04,0.243,0.283,0.9000689999999999
HiberniaNireland,0003,0,0.04,0.297,0.33699999999999997,0.900023
HiberniaNireland,0004,0,0.04,0.282,0.32199999999999995,0.9000185
HiberniaUk,0000,0,0.031,0.075,0.106,0.900014
HiberniaUk,0001,0,0.031,0.211,0.242,0.900028
HiberniaUk,0002,0,0.031,0.203,0.234,0.900021
HiberniaUk,0003,0,0.031,0.158,0.189,0.900022
HiberniaUk,0004,0,0.031,0.07,0.101,0.900071
HiberniaUs,0000,0,0.05,0.538,0.5880000000000001,0.8999579999999999
HiberniaUs,0001,0,0.05,0.379,0.429,0.8999579999999999
HiberniaUs,0002,0,0.05,0.652,0.7020000000000001,0.9000323611111112
HiberniaUs,0003,0,0.05,0.265,0.315,0.899965
HiberniaUs,0004,0,0.05,0.274,0.324,0.899955
Highwinds,0000,0,0.06,0.307,0.367,0.9000128819444443
Highwinds,0001,0,0.06,0.4,0.46,0.9000260624999997
Highwinds,0002,0,0.06,0.378,0.438,0.9000040333333331
Highwinds,0003,0,0.06,0.299,0.359,0.9000787083333334
Highwinds,0004,0,0.06,0.356,0.416,0.9000498833333334
HostwayInternational,0000,0,0.036,0.183,0.219,0.8999945
HostwayInternational,0001,0,0.036,0.137,0.17300000000000001,0.899976
HostwayInternational,0002,0,0.036,0.2,0.23600000000000002,0.899974
HostwayInternational,0003,0,0.036,0.143,0.179,0.9000421666666666
HostwayInternational,0004,0,0.036,0.129,0.165,0.899976
HurricaneElectric,0000,0,0.061,0.41,0.471,0.9000074999999998
HurricaneElectric,0001,0,0.061,0.503,0.5640000000000001,0.9000115
HurricaneElectric,0002,0,0.061,0.427,0.488,0.900057
HurricaneElectric,0003,0,0.061,0.508,0.569,0.9000171666666666
HurricaneElectric,0004,0,0.061,0.441,0.502,0.9000669444444445
Ibm,0000,0,0.042,2.436,2.4779999999999998,0.8998666666666667
Ibm,0001,0,0.042,0.291,0.33299999999999996,0.8998666666666666
Ibm,0002,0,0.042,0.707,0.749,0.8998222222222222
Ibm,0003,0,0.042,0.537,0.5790000000000001,0.8998166666666667
Ibm,0004,0,0.042,0.673,0.7150000000000001,0.8998111111111111
Iij,0000,0,0.124,1.397,1.521,0.9000131196282363
Iij,0001,0,0.124,1.049,1.173,1.0440097133809156
Iij,0002,0,0.124,1.035,1.1589999999999998,1.026588119695216
Iij,0003,0,0.124,1.421,1.545,0.9000583727173352
Iij,0004,0,0.124,1.271,1.395,0.9000857087646816
Iinet,0000,0,0.069,0.836,0.905,0.9000462499999999
Iinet,0001,0,0.069,0.45,0.519,0.900098
Iinet,0002,0,0.069,0.552,0.621,0.899985
Iinet,0003,0,0.069,0.326,0.395,0.9000795
Iinet,0004,0,0.069,0.637,0.706,0.90008725
Ilan,0000,0,0.028,0.267,0.29500000000000004,0.9000468333333332
Ilan,0001,0,0.028,0.391,0.41900000000000004,0.9000236666666667
Ilan,0002,0,0.028,0.39,0.41800000000000004,0.9000771666666666
Ilan,0003,0,0.028,0.256,0.28400000000000003,0.9000513333333332
Ilan,0004,0,0.028,0.258,0.28600000000000003,0.9000664999999999
Integra,0000,0,0.074,0.461,0.535,0.899967
Integra,0001,0,0.074,0.448,0.522,0.89997
Integra,0002,0,0.074,0.638,0.712,0.89997
Integra,0003,0,0.074,0.488,0.5619999999999999,0.9000433333333334
Integra,0004,0,0.074,0.743,0.817,0.90002125
Intellifiber,0000,0,0.71,9.499,10.209,0.8997355
Intellifiber,0001,0,0.71,8.441,9.151,0.8997485
Intellifiber,0002,0,0.71,10.663,11.373000000000001,0.8997709166666666
Intellifiber,0003,0,0.71,10.449,11.158999999999999,0.8997385
Intellifiber,0004,0,0.71,10.183,10.893,0.8997465
Internetmci,0000,0,0.041,0.394,0.435,0.8999407407407406
Internetmci,0001,0,0.041,0.478,0.519,0.8999370370370369
Internetmci,0002,0,0.041,2.648,2.689,0.9
Internetmci,0003,0,0.041,0.367,0.408,0.9653333333333332
Internetmci,0004,0,0.041,0.275,0.316,0.8999259259259259
Internode,0000,0,0.207,0.745,0.952,1.2119702372950563
Internode,0001,0,0.207,0.844,1.051,1.1323541666666666
Internode,0002,0,0.207,0.567,0.7739999999999999,1.3384756188648905
Internode,0003,0,0.207,0.804,1.0110000000000001,1.132279111111111
Internode,0004,0,0.207,0.748,0.955,1.133140625
Interoute,0000,0,3.384,94.734,98.118,0.8997581666666663
Interoute,0001,0,3.384,103.15,106.534,0.8996878333333332
Interoute,0002,0,3.384,134.158,137.54199999999997,0.8998212916666667
Interoute,0003,0,3.384,119.877,123.261,0.8997740833333334
Interoute,0004,0,3.384,124.499,127.883,0.8997684999999999
Intranetwork,0000,0,0.138,0.936,1.074,0.899881
Intranetwork,0001,0,0.138,0.933,1.0710000000000002,0.89987
Intranetwork,0002,0,0.138,0.846,0.984,0.899877
Intranetwork,0003,0,0.138,0.913,1.0510000000000002,0.899882
Intranetwork,0004,0,0.138,0.919,1.057,0.899883
Ion,0000,0,3.961,98.903,102.864,0.8994895
Ion,0001,0,3.961,86.498,90.459,0.899416
Ion,0002,0,3.961,90.521,94.482,0.89941075
Ion,0003,0,3.961,87.114,91.075,0.8994878333333333
Ion,0004,0,3.961,103.237,107.198,0.8994616666666664
IowaStatewideFiberMap,0000,0,0.1,1.056,1.1560000000000001,0.899978
IowaStatewideFiberMap,0001,0,0.1,0.77,0.87,0.9000135
IowaStatewideFiberMap,0002,0,0.1,0.743,0.843,0.8999915
IowaStatewideFiberMap,0003,0,0.1,0.751,0.851,0.9000395
IowaStatewideFiberMap,0004,0,0.1,1.247,1.3470000000000002,0.8999955
Iris,0000,0,0.213,2.441,2.654,0.89988275
Iris,0001,0,0.213,2.03,2.243,0.8998575
Iris,0002,0,0.213,2.035,2.248,0.899849
Iris,0003,0,0.213,2.5,2.713,0.8998505
Iris,0004,0,0.213,1.937,2.15,0.899853
Istar,0000,0,0.039,0.123,0.162,0.899945
Istar,0001,0,0.039,0.086,0.125,0.899945
Istar,0002,0,0.039,0.116,0.155,0.899944
Istar,0003,0,0.039,0.093,0.132,0.899948
Istar,0004,0,0.039,0.077,0.11599999999999999,0.899949
Itnet,0000,0,0.021,0.046,0.067,0.899995
Itnet,0001,0,0.021,0.038,0.059,0.899994
Itnet,0002,0,0.021,0.062,0.083,0.899995
Itnet,0003,0,0.021,0.038,0.059,0.899994
Itnet,0004,0,0.021,0.049,0.07,0.899995
Janetbackbone,0000,0,0.08,0.671,0.751,0.900008
Janetbackbone,0001,0,0.08,0.684,0.764,0.900023
Janetbackbone,0002,0,0.08,1.053,1.133,0.900048
Janetbackbone,0003,0,0.08,0.987,1.067,0.9000639999999999
Janetbackbone,0004,0,0.08,1.983,2.063,0.9000365
JanetExternal,0000,0,0.023,0.039,0.062,0.8999952
JanetExternal,0001,0,0.023,0.037,0.06,0.8999956
JanetExternal,0002,0,0.023,0.057,0.08,0.8999948
JanetExternal,0003,0,0.023,0.06,0.08299999999999999,0.8999944
JanetExternal,0004,0,0.023,0.037,0.06,0.8999952
Janetlense,0000,0,0.055,0.339,0.394,0.900074
Janetlense,0001,0,0.055,0.306,0.361,0.9000206666666666
Janetlense,0002,0,0.055,0.405,0.46,0.900025
Janetlense,0003,0,0.055,0.284,0.33899999999999997,0.8999923333333332
Janetlense,0004,0,0.055,0.369,0.424,0.9000015
Jgn2Plus,0000,0,0.046,0.05,0.096,0.899963
Jgn2Plus,0001,0,0.046,0.052,0.098,0.899966
Jgn2Plus,0002,0,0.046,0.074,0.12,0.899964
Jgn2Plus,0003,0,0.046,0.051,0.097,0.899959
Jgn2Plus,0004,0,0.046,0.051,0.097,0.899959
Karen,0000,0,0.055,0.176,0.23099999999999998,0.9899956000000001
Karen,0001,0,0.055,0.222,0.277,0.9899956
Karen,0002,0,0.055,0.214,0.269,0.9899958
Karen,0003,0,0.055,0.186,0.241,0.9899967
Karen,0004,0,0.055,0.179,0.23399999999999999,0.9899964
KentmanApr2007,0000,0,0.042,0.115,0.157,0.89968
KentmanApr2007,0001,0,0.042,0.168,0.21000000000000002,0.89969
KentmanApr2007,0002,0,0.042,0.115,0.157,0.89972
KentmanApr2007,0003,0,0.042,0.124,0.166,0.89971
KentmanApr2007,0004,0,0.042,0.114,0.156,0.89972
KentmanAug2005,0000,0,0.049,0.12,0.16899999999999998,0.8996516129032258
KentmanAug2005,0001,0,0.049,0.125,0.174,0.8996580645161291
KentmanAug2005,0002,0,0.049,0.125,0.174,0.8996258064516129
KentmanAug2005,0003,0,0.049,0.136,0.185,0.8996516129032258
KentmanAug2005,0004,0,0.049,0.171,0.22000000000000003,0.8998451612903225
KentmanFeb2008,0000,0,0.05,0.133,0.183,0.8997
KentmanFeb2008,0001,0,0.05,0.203,0.253,0.9928224153211498
KentmanFeb2008,0002,0,0.05,0.136,0.186,0.89968
KentmanFeb2008,0003,0,0.05,0.152,0.202,0.89969
KentmanFeb2008,0004,0,0.05,0.169,0.21900000000000003,0.89966
KentmanJan2011,0000,0,0.064,0.116,0.18,0.899932
KentmanJan2011,0001,0,0.064,0.14,0.20400000000000001,0.899914
KentmanJan2011,0002,0,0.064,0.109,0.173,0.899913
KentmanJan2011,0003,0,0.064,0.129,0.193,0.89992
KentmanJan2011,0004,0,0.064,0.115,0.179,0.899933
KentmanJul2005,0000,0,0.03,0.115,0.14500000000000002,0.8995294117647059
KentmanJul2005,0001,0,0.03,0.078,0.108,0.8995294117647059
KentmanJul2005,0002,0,0.03,0.097,0.127,0.8996470588235294
KentmanJul2005,0003,0,0.03,0.096,0.126,0.8999193548387097
KentmanJul2005,0004,0,0.03,0.177,0.207,0.8999677419354838
Kreonet,0000,0,0.024,0.042,0.066,0.8999992
Kreonet,0001,0,0.024,0.041,0.065,0.89999925
Kreonet,0002,0,0.024,0.055,0.079,0.89999925
Kreonet,0003,0,0.024,0.042,0.066,0.89999925
Kreonet,0004,0,0.024,0.041,0.065,0.89999925
LambdaNet,0000,0,0.112,1.028,1.1400000000000001,0.8999395
LambdaNet,0001,0,0.112,1.008,1.12,0.899919
LambdaNet,0002,0,0.112,1.35,1.4620000000000002,0.899968
LambdaNet,0003,0,0.112,0.766,0.878,0.8999695
LambdaNet,0004,0,0.112,0.784,0.896,0.899938
Latnet,0000,0,0.213,0.343,0.556,0.89704
Latnet,0001,0,0.213,0.384,0.597,0.89693
Latnet,0002,0,0.213,0.347,0.5599999999999999,0.89705
Latnet,0003,0,0.213,0.474,0.6869999999999999,0.8970899999999999
Latnet,0004,0,0.213,0.377,0.59,0.89701
Layer42,0000,0,0.02,0.16,0.18,0.9000825
Layer42,0001,0,0.02,0.146,0.16599999999999998,0.9000665
Layer42,0002,0,0.02,0.062,0.082,0.9000495
Layer42,0003,0,0.02,0.077,0.097,0.9745189999999999
Layer42,0004,0,0.02,0.108,0.128,0.900035
Litnet,0000,0,0.088,0.166,0.254,0.89992
Litnet,0001,0,0.088,0.177,0.265,0.899932
Litnet,0002,0,0.088,0.244,0.33199999999999996,0.899885
Litnet,0003,0,0.088,0.175,0.263,0.899924
Litnet,0004,0,0.088,0.212,0.3,0.899901
Marnet,0000,0,0.031,0.055,0.086,2.357032258064516
Marnet,0001,0,0.031,0.077,0.108,2.932135483870968
Marnet,0002,0,0.031,0.059,0.09,2.4704516129032257
Marnet,0003,0,0.031,0.058,0.089,2.932141935483871
Marnet,0004,0,0.031,0.076,0.107,2.9321225806451614
Marwan,0000,0,0.035,0.125,0.16,0.8997677212655186
Marwan,0001,0,0.035,0.139,0.17400000000000002,0.8998077693231877
Marwan,0002,0,0.035,0.256,0.29100000000000004,0.8998885329061541
Marwan,0003,0,0.035,0.115,0.15000000000000002,0.8997997597116538
Marwan,0004,0,0.035,0.124,0.159,0.8997757308770524
Missouri,0000,0,0.471,9.414,9.885,0.899751
Missouri,0001,0,0.471,9.332,9.803,0.8998225
Missouri,0002,0,0.471,9.174,9.645,0.8997495
Missouri,0003,0,0.471,9.319,9.790000000000001,0.8997545
Missouri,0004,0,0.471,9.196,9.667,0.8997555
Mren,0000,0,0.017,0.038,0.055,0.899997
