Topology,DemandFile,ExitCode,TotalTime,pre-uMax,post-uMax
Nextgen,0004,0,0.66133618,0.899971,0.899971
Niif,0000,0,5.636517812,0.950783,0.899971
Niif,0001,0,5.779114412,0.928186,0.899987
Niif,0002,0,5.701245936,1.12823,0.90004
Niif,0003,0,5.862136779,1.280344,0.899994
Niif,0004,0,6.223733916,1.285851,0.899986
Noel,0000,0,0.915985522,1.159300375,0.900038
Noel,0001,0,0.981438822,1.019829625,0.901306
Noel,0002,0,1.07761029,1.0617375,0.9
Noel,0003,0,1.644705476,1.2270555,0.90004225
Noel,0004,0,1.197738744,1.34781775,0.900058
Nordu1989,0000,0,0.168807042,0.89921875,0.89921875
Nordu1989,0001,0,0.164454314,0.89921875,0.89921875
Nordu1989,0002,0,0.1949574,0.899375,0.899375
Nordu1989,0003,0,0.171193656,0.89921875,0.89921875
Nordu1989,0004,0,0.189583471,0.89921875,0.89921875
Nordu1997,0000,0,0.347578573,0.899978,0.899978
Nordu1997,0001,0,0.362973452,0.899979,0.899979
Nordu1997,0002,0,0.36449373,0.899978,0.899978
Nordu1997,0003,0,0.352920084,0.899981,0.899981
Nordu1997,0004,0,0.363527905,0.899979,0.899979
Nordu2005,0000,0,0.210301348,1.02007565,0.9218342
Nordu2005,0001,0,0.182757369,1.3499996,1.3499996
Nordu2005,0002,0,0.239531583,1.3499997,1.3499997
Nordu2005,0003,0,0.319169489,1.0587268,1.0587268
Nordu2005,0004,0,0.187632927,1.3012885,0.9489916
Nordu2010,0000,0,0.481332562,0.89998,0.89998
Nordu2010,0001,0,0.548888767,0.902863,0.899982
Nordu2010,0002,0,0.538840155,1.063535,0.899981
Nordu2010,0003,0,0.375559656,0.899979,0.899979
Nordu2010,0004,0,0.503175586,0.899985,0.899985
Nsfcnet,0000,0,0.284880716,1.241706,0.900247
Nsfcnet,0001,0,0.448450937,1.472395,0.900006
Nsfcnet,0002,0,0.207111693,1.03439,0.899998
Nsfcnet,0003,0,0.336177425,1.124705,0.90079
Nsfcnet,0004,0,0.403264735,1.46741,0.900098
Nsfnet,0000,0,0.55167813,1.45110103626943,0.8957253886010362
Nsfnet,0001,0,0.52214483,1.5939119170984455,0.8989637305699482
Nsfnet,0002,0,0.452303358,1.41580310880829,0.9012305699481865
Nsfnet,0003,0,1.642619283,1.5705958549222798,0.9183937823834197
Nsfnet,0004,0,0.553988111,1.4060880829015545,0.9022020725388601
Ntelos,0000,0,26.838795075,0.9435215,0.899852
Ntelos,0001,0,25.445065372,0.899861,0.899861
Ntelos,0002,0,26.429478942,1.0094704166666666,0.899862
Ntelos,0003,0,27.588766721,1.0558932083333332,0.899861
Ntelos,0004,0,25.991578417,0.9209188333333334,0.899861
Ntt,0000,0,37.712286584,1.6473109474608225,1.2436094907132311
Ntt,0001,0,29.387591859,1.9852991254322525,1.4408755943060092
Ntt,0002,0,30.737985958,1.4348963507507073,1.2286116340757816
Ntt,0003,0,30.695215904,1.9199815317741553,1.099457346875069
Ntt,0004,0,29.287803418,1.5580884414305063,1.5790174935393402
Oteglobe,0000,0,744.93863527,1.84566225,0.9013545
Oteglobe,0001,0,648.601681154,1.7170200833333333,0.900384
Oteglobe,0002,0,609.39544772,1.60593,0.90059425
Oteglobe,0003,0,645.376837805,1.5219294166666664,0.8998135
Oteglobe,0004,0,609.614355763,1.8279180833333335,0.8998055
Oxford,0000,0,1.093407134,1.2044355,0.900046
Oxford,0001,0,1.116461855,1.01246,0.900049
Oxford,0002,0,1.053419273,1.116148,0.899995
Oxford,0003,0,0.971486673,1.1137335,0.899995
Oxford,0004,0,1.080532151,1.130622,0.900032
Pacificwave,0000,0,0.683256456,1.01940665,0.9000381
Pacificwave,0001,0,0.837437849,1.0195301,0.9000515
Pacificwave,0002,0,0.800240856,0.91109505,0.90004905
Pacificwave,0003,0,0.817181426,0.90714935,0.90010855
Pacificwave,0004,0,0.772080306,1.31563375,1.00765305
Packetexchange,0000,0,1.26721839,0.899956,0.899956
Packetexchange,0001,0,0.859288105,0.899955,0.899955
Packetexchange,0002,0,1.040487242,0.899951,0.899951
Packetexchange,0003,0,1.018938014,0.899955,0.899955
Packetexchange,0004,0,1.028338184,0.899952,0.899952
Padi,0000,0,0.170098046,0.89997,0.89997
Padi,0001,0,0.165101295,0.8994,0.8994
Padi,0002,0,0.205004722,0.8994,0.8994
Padi,0003,0,0.167395815,0.8994,0.8994
Padi,0004,0,0.168664082,0.8994,0.8994
Palmetto,0000,0,30.328009022,1.2954625,0.899947
Palmetto,0001,0,30.122973861,1.336745,0.89997
Palmetto,0002,0,28.844772445,1.193757,0.899944
Palmetto,0003,0,31.28304688,1.389689,0.899941
Palmetto,0004,0,32.09380366,1.280707111111111,0.8999490000000001
Peer1,0000,0,0.593768083,1.605462,0.899983
Peer1,0001,0,0.535997142,1.1680935,0.899985
Peer1,0002,0,0.660378236,1.232464875,0.900062625
Peer1,0003,0,2.294823109,1.7754615,0.900078
Peer1,0004,0,1.197417552,1.188801,0.90006375
Pern,0000,1,-,-,-
Pern,0001,1,-,-,-
Pern,0002,1,-,-,-
Pern,0003,1,-,-,-
Pern,0004,1,-,-,-
PionierL1,0000,0,8.088122993,1.468748,0.8999445
PionierL1,0001,0,7.590100289,1.2670435,0.89999225
PionierL1,0002,0,7.360152935,1.31453925,0.89994375
PionierL1,0003,0,9.558201312,1.399054,0.900013
PionierL1,0004,0,7.656767789,1.3059205,0.8999935
PionierL3,0000,0,18.299093494,1.8337921733333333,0.9003522625
PionierL3,0001,0,15.545066053,1.568693375,0.9002399
PionierL3,0002,0,13.322613064,1.3666471800000002,0.9010811
PionierL3,0003,0,21.12870348,1.77301465,0.901646275
PionierL3,0004,0,14.860177856,1.917617825,0.90118415
Psinet,0000,0,1.495786887,1.1815444444444445,0.8992555555555556
Psinet,0001,0,1.476137382,1.0455777777777777,0.8993
Psinet,0002,0,1.619990313,1.1241777777777777,0.8992666666666667
Psinet,0003,0,1.673922961,1.1420777777777777,0.8992666666666667
Psinet,0004,0,1.569191652,1.099888888888889,0.8992222222222223
Quest,0000,0,1.444779229,1.6697147916666668,0.900006375
Quest,0001,0,2.358845947,1.717805,0.9000245
Quest,0002,0,331.028844841,1.974797875,0.9001275
Quest,0003,0,2.365609506,1.6682945,0.899991
Quest,0004,0,8.641112323,1.3606589166666665,0.9000744583333332
RedBestel,0000,0,669.235589009,1.6076288333333335,0.8996144499999998
RedBestel,0001,0,741.079436751,1.553995,0.900164
RedBestel,0002,0,653.660871604,1.3803065,0.89959275
RedBestel,0003,0,584.543762033,1.2386185833333334,0.899529
RedBestel,0004,0,621.484634469,1.230106,0.899538
Rediris,0000,0,1.128748401,1.3853628,0.9941198
Rediris,0001,0,1.525966799,1.5062252,0.9895656
Rediris,0002,0,1.462742821,1.444356,0.9896065112540193
Rediris,0003,0,1.840481173,1.3232691,0.9035514469453376
Rediris,0004,0,0.933285067,1.419375,1.262284
Renam,0000,0,0.156623076,0.89975,0.89975
Renam,0001,0,0.155460439,0.899875,0.899875
Renam,0002,0,0.156685444,0.89875,0.89875
Renam,0003,0,0.15601136,0.899899033607385,0.899899033607385
Renam,0004,0,0.148930666,0.89875,0.89875
Renater1999,0000,0,1.296160259,0.8996387096774193,0.8996387096774193
Renater1999,0001,0,1.530998517,0.8996645161290323,0.8996645161290323
Renater1999,0002,0,1.492973756,0.8996580645161291,0.8996580645161291
Renater1999,0003,0,1.280671487,0.8996451612903226,0.8996451612903226
Renater1999,0004,0,1.48657217,0.8996580645161291,0.8996580645161291
Renater2001,0000,0,2.384485786,1.3418258064516129,0.8999
Renater2001,0001,0,1.973532529,1.523458064516129,0.8999548387096774
Renater2001,0002,0,1.866787352,1.2977677419354838,0.8998322580645162
Renater2001,0003,0,1.710763966,0.8998322580645162,0.8998322580645162
Renater2001,0004,0,1.619666571,1.1529935483870968,0.8999612903225807
Renater2004,0000,0,6.903549315,2.4401568,0.900204
Renater2004,0001,0,9.284741891,2.7341345,0.900101
Renater2004,0002,0,6.139148112,3.0299213,0.9001054
Renater2004,0003,0,11.207814269,2.856817,0.9003322
Renater2004,0004,0,5.660138668,2.6297352,0.900074
Renater2006,0000,0,8.323307096,2.0801573,0.9000274
Renater2006,0001,0,8.601613623,1.8852697,0.9000118
Renater2006,0002,0,12.194353717,2.555125,0.9000676
Renater2006,0003,0,7.560654722,1.614265,0.9000344
Renater2006,0004,0,10.474972749,2.3220229,0.9000618
Renater2008,0000,0,9.282180892,2.160252,0.9000396
Renater2008,0001,0,8.958439921,2.5690206,0.9175213
Renater2008,0002,0,9.385745867,2.8838384,0.9000315
Renater2008,0003,0,9.156857927,2.3463435,0.900068
Renater2008,0004,0,10.952274768,2.6730131,0.9006758
Renater2010,0000,0,26.380572508,1.5956244623655915,0.8997118279569893
Renater2010,0001,0,27.810266398,1.6047408602150537,0.8996903225806452
Renater2010,0002,0,28.346305477,1.7077287634408604,0.8997185483870968
Renater2010,0003,0,32.799748065,2.1403430107526877,0.8996787634408603
Renater2010,0004,0,26.767395487,1.4881309139784948,0.8996725806451613
Restena,0000,0,0.947193519,0.9989564,0.9118495
Restena,0001,0,0.865966896,1.0118598,0.900064
Restena,0002,0,0.884796499,1.014663,0.925158
Restena,0003,0,1.120929082,1.0046734,0.9000682
Restena,0004,0,1.024772746,1.0038766,0.9128191
Reuna,0000,0,7.220535001,0.8993707317073171,0.8993707317073171
Reuna,0001,0,6.73919243,0.8993853658536586,0.8993853658536586
Reuna,0002,0,7.141730152,0.899380487804878,0.899380487804878
Reuna,0003,0,7.063602678,0.8994750830564784,0.8994750830564784
Reuna,0004,0,7.109672334,0.8993756097560975,0.8993756097560975
Rhnet,0000,0,0.514761531,0.899974,0.899974
Rhnet,0001,0,0.535887277,0.899981,0.899981
Rhnet,0002,0,0.540436657,0.899979,0.899979
Rhnet,0003,0,0.508740733,0.899976,0.899976
Rhnet,0004,0,0.568169143,0.899982,0.899982
Rnp,0000,0,3.646910499,0.8999904,0.8999904
Rnp,0001,0,4.308032033,0.94170035,0.8999746666666667
Rnp,0002,0,3.851918872,1.16367565,0.899975
Rnp,0003,0,4.028533006,1.07809245,0.8999915
Rnp,0004,0,3.991392305,1.44623445,0.8999743333333333
Roedunet,0000,0,13.426844668,1.0959012824294523,1.0959012824294523
Roedunet,0001,0,15.816030767,1.2592721193415637,1.2592721193415637
Roedunet,0002,0,14.329527506,1.2593171296296297,1.2593171296296297
Roedunet,0003,0,11.123457013,1.2594071502057613,1.2594071502057613
Roedunet,0004,0,14.786059386,1.1738302923040187,1.1738302923040187
RoedunetFibre,0000,0,23.616384639,0.899786,0.899786
RoedunetFibre,0001,0,23.837889444,0.899795,0.899795
RoedunetFibre,0002,0,23.751235103,0.899788,0.899788
RoedunetFibre,0003,0,23.624739703,0.8998,0.8998
RoedunetFibre,0004,0,23.401762919,0.899794,0.899794
Sago,0000,0,0.588472424,0.899956,0.899956
Sago,0001,0,0.581105286,0.899956,0.899956
Sago,0002,0,0.565861535,0.899957,0.899957
Sago,0003,0,0.62411858,0.899965,0.899965
Sago,0004,0,0.566693545,0.89996,0.89996
Sanet,0000,0,14.999836211,1.23998535,0.89999305
Sanet,0001,0,15.280911186,1.097555,0.89999475
Sanet,0002,0,15.541241765,1.0606609,0.90007845
Sanet,0003,0,15.232727218,1.06646225,0.9000488
Sanet,0004,0,14.128398854,0.96671235,0.90006245
Sanren,0000,0,0.17696685,1.010696,0.905035
Sanren,0001,0,0.173158273,1.198272,0.957107
Sanren,0002,0,0.176916828,0.999735,0.920595
Sanren,0003,0,0.189792619,1.022554,0.93441
Sanren,0004,0,0.204028098,0.96753,0.96753
Savvis,0000,0,1.029112665,1.1903777777777778,0.8995777777777778
Savvis,0001,0,0.979022536,1.0243222222222221,0.8996444444444445
Savvis,0002,0,0.872698535,1.4527333333333334,0.8996
Savvis,0003,0,0.883002994,0.9389333333333333,0.8995111111111112
Savvis,0004,0,1.081078357,1.1173222222222223,0.8997777777777778
Shentel,0000,0,3.495289395,0.96145,0.899942
Shentel,0001,0,3.140642638,1.308556,0.899936
Shentel,0002,0,2.813007401,0.899931,0.899931
Shentel,0003,0,2.873010679,1.018769,0.899931
Shentel,0004,0,3.019927743,1.220364,0.899937
Sinet,0000,0,269.134692027,1.051486275,0.900570325
Sinet,0001,0,240.669396882,1.310252075,0.9002022375
Sinet,0002,0,232.042910765,1.107133625,0.899999575
Sinet,0003,0,247.568272119,1.3492811875,0.9273832375
Sinet,0004,0,234.953609837,0.9918518,0.90003755
Singaren,0000,0,0.2098163,0.899993,0.899993
Singaren,0001,0,0.219506634,0.899995,0.899995
Singaren,0002,0,0.217377788,0.899995,0.899995
Singaren,0003,0,0.350904707,0.899994,0.899994
Singaren,0004,0,0.204470827,0.899995,0.899995
Spiralight,0000,0,0.499344651,1.013379,0.900025
Spiralight,0001,0,0.675028343,0.969837,0.900019
Spiralight,0002,0,0.660164787,1.0723635,0.900069
Spiralight,0003,0,0.578810193,1.1667975,0.900033
Spiralight,0004,0,0.507764145,1.095295,0.900054
Sprint,0000,0,0.35281808,1.4913870370370372,1.0488777777777778
Sprint,0001,0,0.371601451,1.344735185185185,0.9733333333333334
Sprint,0002,0,0.476045514,1.410825925925926,0.9386814814814816
Sprint,0003,0,0.382505574,1.8536962962962966,0.9778
Sprint,0004,0,0.377416861,2.157661111111111,1.0148
Sunet,0000,0,3.260210616,0.9737285,0.9001235
Sunet,0001,0,2.976499972,1.0806421666666668,0.900057
Sunet,0002,0,3.302464036,1.067359,0.8999745
Sunet,0003,0,2.534081971,1.0928763333333333,0.9000225
Sunet,0004,0,3.392215922,1.157868,0.900057
Surfnet,0000,0,64.782323757,2.194641,0.900009
Surfnet,0001,0,51.271746333,1.429521,0.899992
Surfnet,0002,0,58.723032248,2.3552525,0.89999575
Surfnet,0003,0,58.092395361,2.16367425,0.899984
Surfnet,0004,0,62.354777113,2.0834645,0.90000925
Switch,0000,0,287.758811968,1.204614,0.8999788
Switch,0001,0,290.901292541,1.1942826,0.903714
Switch,0002,0,306.828360489,1.3008211,0.8999514
Switch,0003,0,299.741883398,1.14386635,0.89995495
Switch,0004,0,276.778869927,1.118974,0.8999335666666666
SwitchL3,0000,0,22.771111693,1.2163770333333332,0.899998
SwitchL3,0001,0,26.918242981,1.2385571666666668,0.900039
SwitchL3,0002,0,22.242563196,1.1508077166666666,0.9000653
SwitchL3,0003,0,22.670008561,1.0795493833333334,0.900017
SwitchL3,0004,0,23.452692746,1.2460767,0.9000759
Syringa,0000,0,202.146720137,0.945074,0.899726
Syringa,0001,0,201.004687187,0.901789,0.899588
Syringa,0002,0,204.838226601,1.029522,0.899592
Syringa,0003,0,202.944664708,0.899568,0.899568
Syringa,0004,0,201.341466024,0.899564,0.899564
TataNld,0000,1,-,-,-
TataNld,0001,1,-,-,-
TataNld,0002,1,-,-,-
TataNld,0003,1,-,-,-
TataNld,0004,1,-,-,-
Telcove,0000,0,150.567849861,0.89935,0.89935
Telcove,0001,0,148.97631247,0.899364,0.899364
Telcove,0002,0,152.671257378,0.899391,0.899391
Telcove,0003,0,152.47540606,0.899365,0.899365
Telcove,0004,0,152.50175385,0.899382,0.899382
Telecomserbia,0000,0,0.166179222,1.0220276,0.9182584
Telecomserbia,0001,0,0.170265334,1.0770148,0.9117864
Telecomserbia,0002,0,0.21373027,1.114587,0.906383
Telecomserbia,0003,0,0.171128129,1.0034322,0.9151986
Telecomserbia,0004,0,0.165258939,0.9939776,0.9201728
Tinet,0000,0,65.325165481,0.9560901770833333,0.8999318229166666
Tinet,0001,0,70.030072952,1.0939517187499999,0.89985171875
Tinet,0002,0,68.141352536,1.0071258125,0.8999001875
Tinet,0003,0,67.24224344,0.9852445833333332,0.8999205833333332
Tinet,0004,0,67.608544323,0.92920903125,0.8998485277777777
TLex,0000,0,0.388148424,2.282100471999845,1.9480904662331118
TLex,0001,0,0.35820297,1.9440372463121984,2.203147867035608
TLex,0002,0,0.394089396,1.7958414402779663,1.7958414402779663
TLex,0003,0,0.387902365,1.528690709259726,1.964401174426719
TLex,0004,0,0.351512965,1.3826057880555933,1.3826057880555933
Tw,0000,0,486.725645736,2.0570923194444446,0.9012621111111112
Tw,0001,0,492.490515041,1.9155302500000002,0.9007005
Tw,0002,0,440.919750393,2.104199986111111,0.9016123333333333
Tw,0003,0,500.95106285,2.106716416666667,0.900063625
Tw,0004,0,437.172963351,2.0048630000000003,0.9001775
Twaren,0000,0,1.102083093,1.0691815,0.9000315
Twaren,0001,0,0.9521429,1.0369355,0.910185
Twaren,0002,0,1.009702589,0.963638,0.900002
Twaren,0003,0,1.17364667,1.014509,0.9000285
Twaren,0004,0,1.172610475,0.956189,0.900725
Ulaknet,0000,0,218.856237952,0.89985,0.89985
Ulaknet,0001,0,233.887666263,0.899832,0.899832
Ulaknet,0002,0,236.779401077,0.899846,0.899846
Ulaknet,0003,0,242.398476482,0.9538447,0.9538447
Ulaknet,0004,0,246.697457013,0.899844,0.899844
UniC,0000,0,2.120759907,1.382386,0.899962
UniC,0001,0,2.350982285,1.757081,0.900018
UniC,0002,0,2.022684272,1.275868,0.8999625
UniC,0003,0,2.256826599,1.682823,0.900014
UniC,0004,0,2.476601082,1.53656,0.899962
Uninet,0000,0,0.421780932,0.9335836111111111,0.9000684722222222
Uninet,0001,0,0.6472328,1.2644443333333333,0.9000865000000001
Uninet,0002,0,0.585427335,1.2483043333333335,0.9050766666666668
Uninet,0003,0,0.678688449,1.324833,0.9000693333333334
Uninet,0004,0,0.617286467,1.0795916666666667,0.902478
Uninett2010,0000,0,282.159896302,1.2090461333333333,0.899835
Uninett2010,0001,0,300.775975564,1.4949295999999999,0.899832
Uninett2010,0002,0,309.424790656,1.6153090666666667,0.9007032666666668
Uninett2010,0003,0,299.948599188,1.4192458,0.899827
Uninett2010,0004,0,343.904464557,1.647816,0.9023452
Uninett2011,0000,0,250.554985961,1.383463,0.899982
Uninett2011,0001,0,233.635913424,1.050272,0.899954
Uninett2011,0002,0,228.054840908,1.088386,0.899987
Uninett2011,0003,0,275.315783709,1.8452563333333332,0.8999781666666666
Uninett2011,0004,0,271.609457397,1.8572925,0.946662
Uran,0000,0,1.60725825,1.303191,0.900056
Uran,0001,0,1.491112445,1.326201,0.900024
Uran,0002,0,1.392675099,1.323488,0.900045
Uran,0003,0,1.464735876,0.941708,0.899945
Uran,0004,0,1.598448094,1.348164,0.900039
UsCarrier,0000,1,-,-,-
UsCarrier,0001,1,-,-,-
UsCarrier,0002,1,-,-,-
UsCarrier,0003,1,-,-,-
UsCarrier,0004,1,-,-,-
UsSignal,0000,0,152.450137487,1.642148041666667,0.9000538333333332
UsSignal,0001,0,149.384671606,1.8756094166666668,0.899943875
UsSignal,0002,0,143.719637171,1.761955375,0.899937875
UsSignal,0003,0,148.407834141,1.7407317708333332,0.8999960833333333
UsSignal,0004,0,146.090790034,1.9076792083333336,0.899917625
Uunet,0000,0,52.235270659,1.3970633333333333,0.8986522222222222
Uunet,0001,0,49.50135608,1.2308748148148148,0.8989025925925926
Uunet,0002,0,61.916105741,1.2931307407407406,0.8986729629629631
Uunet,0003,0,62.370627057,1.4602370370370368,0.8989333333333334
Uunet,0004,0,53.179164314,1.243591141975309,0.8986296296296297
Vinaren,0000,0,1.73865305,0.8994774193548387,0.8994774193548387
Vinaren,0001,0,1.437527006,0.8995290322580645,0.8995290322580645
Vinaren,0002,0,1.40641007,0.8995032258064516,0.8995032258064516
Vinaren,0003,0,1.488332175,0.8994903225806452,0.8994903225806452
Vinaren,0004,0,1.515978338,0.899541935483871,0.899541935483871
VisionNet,0000,0,1.464944187,0.899945,0.899945
VisionNet,0001,0,1.171066903,0.899937,0.899937
VisionNet,0002,0,1.26354962,0.899939,0.899939
VisionNet,0003,0,1.073678484,0.899932,0.899932
VisionNet,0004,0,1.677159452,0.89994,0.89994
VtlWavenet2008,0000,0,637.904168915,1.19503825,0.89958875
VtlWavenet2008,0001,0,601.380762789,1.21758025,0.89958125
VtlWavenet2008,0002,0,590.083468096,1.240024,0.8995825
VtlWavenet2008,0003,0,655.092748764,1.2682195,0.899571
VtlWavenet2008,0004,0,634.087825669,1.3774205,0.89958775
VtlWavenet2011,0000,0,782.742184192,1.26645725,0.8995245
VtlWavenet2011,0001,0,769.069348135,1.28255625,0.89954925
VtlWavenet2011,0002,0,743.824470795,1.235433,0.899513
VtlWavenet2011,0003,0,734.299113139,1.25259575,0.89952675
VtlWavenet2011,0004,0,769.434236378,1.3095715,0.899555
WideJpn,0000,0,3.193992965,0.9899885,0.9899885
WideJpn,0001,0,3.3471871,0.899949,0.899949
WideJpn,0002,0,3.245990072,0.9899915,0.9899915
WideJpn,0003,0,3.255312585,0.899945,0.899945
WideJpn,0004,0,3.269408998,0.989989,0.989989
Xeex,0000,0,3.023472922,2.04754325,0.900047
Xeex,0001,0,16.869659523,2.027592,0.90173725
Xeex,0002,0,2.640307859,1.8414665,0.9000515
Xeex,0003,0,8.420170786,1.8207608333333332,0.90000325
Xeex,0004,0,3.014524605,2.0668305,0.90006525
Xspedius,0000,0,10.898407218,1.8022669166666667,0.90002025
Xspedius,0001,0,15.372587188,1.9062206666666668,0.9002840833333333
Xspedius,0002,0,10.881245443,1.870212416666667,0.9000055
Xspedius,0003,0,10.442960608,1.7328986666666668,0.9000239583333333
Xspedius,0004,0,12.642636105,1.8833255833333333,0.9006173333333334
York,0000,0,1.319116662,1.1445145,0.8999735
York,0001,0,1.306397663,0.994221,0.900005
York,0002,0,1.270246349,1.038601,0.900021
York,0003,0,1.556365345,0.9351215,0.9000445
York,0004,0,1.315140217,0.9553565,0.8999845
Zamren,0000,0,5.294492205,0.89855,0.89855
Zamren,0001,0,5.710781094,0.89854,0.89854
Zamren,0002,0,5.35894136,0.89852,0.89852
Zamren,0003,0,5.059976027,0.89848,0.89848
Zamren,0004,0,5.118834964,0.89863,0.89863
