Topology,DemandFile,ExitCode,PreprocessingTime,ILPTime,TotalTime,uMax
Nextgen,0003,0,0.02,1.097,1.117,0.899968
Nextgen,0004,0,0.022,1.115,1.137,0.899971
Niif,0000,0,0.12,18.172,18.292,0.900003
Niif,0001,0,0.169,18.319,18.488,0.899956
Niif,0002,0,0.119,18.42,18.539,0.900034
Niif,0003,0,0.113,18.485,18.598,0.899971
Niif,0004,0,0.125,18.595,18.72,0.89999
Noel,0000,0,0.03,1.937,1.967,0.899985
Noel,0001,0,0.035,2.012,2.047,0.900011
Noel,0002,0,0.028,2.201,2.229,0.900031
Noel,0003,0,0.028,2.347,2.375,0.900035
Noel,0004,0,0.028,2.803,2.831,0.900018
Nordu1989,0000,0,0.007,0.064,0.071,0.89921875
Nordu1989,0001,0,0.005,0.044,0.049,0.89921875
Nordu1989,0002,0,0.005,0.084,0.089,0.899375
Nordu1989,0003,0,0.006,0.062,0.068,0.89921875
Nordu1989,0004,0,0.005,0.045,0.05,0.89921875
Nordu1997,0000,0,0.012,0.291,0.303,0.899978
Nordu1997,0001,0,0.013,0.271,0.284,0.899979
Nordu1997,0002,0,0.011,0.264,0.275,0.899978
Nordu1997,0003,0,0.012,0.265,0.277,0.899981
Nordu1997,0004,0,0.012,0.263,0.275,0.899979
Nordu2005,0000,0,0.006,0.078,0.084,0.9218342
Nordu2005,0001,0,0.006,0.099,0.105,1.3499996
Nordu2005,0002,0,0.007,0.077,0.084,1.3499997
Nordu2005,0003,0,0.006,0.097,0.103,1.0587268
Nordu2005,0004,0,0.006,0.076,0.082,0.9490053
Nordu2010,0000,0,0.014,0.403,0.417,0.8999799999999999
Nordu2010,0001,0,0.015,0.481,0.496,0.899982
Nordu2010,0002,0,0.017,0.367,0.384,0.8999809999999999
Nordu2010,0003,0,0.014,0.405,0.419,0.899979
Nordu2010,0004,0,0.015,0.388,0.403,0.899985
Nsfcnet,0000,0,0.006,0.194,0.2,0.900076
Nsfcnet,0001,0,0.006,0.457,0.463,0.900006
Nsfcnet,0002,0,0.006,0.085,0.091,0.899998
Nsfcnet,0003,0,0.006,0.132,0.138,0.900046
Nsfcnet,0004,0,0.007,0.121,0.128,0.9000109999999999
Nsfnet,0000,0,0.01,0.541,0.551,0.8957253886010362
Nsfnet,0001,1,0.011,1803.976,1803.987,0.8960490685766549
Nsfnet,0002,0,0.011,1.866,1.877,0.8976683937823834
Nsfnet,0003,1,0.011,1806.57,1806.581,0.9177460636183051
Nsfnet,0004,0,0.01,0.584,0.594,0.8979922279792746
Ntelos,0000,0,0.36,466.431,466.791,0.899852
Ntelos,0001,0,0.337,675.862,676.199,0.899861
Ntelos,0002,0,0.321,680.928,681.249,0.899862
Ntelos,0003,0,0.349,783.171,783.52,0.8998609999998735
Ntelos,0004,0,0.323,441.928,442.251,0.899861
Ntt,0000,0,0.109,97.48,97.589,0.9564767259302126
Ntt,0001,0,0.118,99.897,100.015,1.0189340599279835
Ntt,0002,0,0.1,86.624,86.724,1.1290372620884774
Ntt,0003,0,0.168,84.587,84.755,0.9601129231605979
Ntt,0004,0,0.109,97.524,97.633,1.1559373392489711
Oteglobe,0000,2,-,-,-,-
Oteglobe,0001,2,-,-,-,-
Oteglobe,0002,2,-,-,-,-
Oteglobe,0003,2,-,-,-,-
Oteglobe,0004,2,-,-,-,-
Oxford,0000,0,0.087,2.059,2.146,0.900027
Oxford,0001,0,0.05,2.022,2.072,0.900031
Oxford,0002,0,0.056,2.066,2.122,0.89998
Oxford,0003,0,0.041,2.073,2.114,0.900024
Oxford,0004,0,0.04,2.076,2.116,0.900052
Pacificwave,0000,0,0.024,1.056,1.08,0.9000147
Pacificwave,0001,0,0.034,1.232,1.266,0.90006075
Pacificwave,0002,0,0.041,1.14,1.181,0.90002825
Pacificwave,0003,0,0.029,1.202,1.231,0.9000871
Pacificwave,0004,0,0.023,1.056,1.079,0.90004675
Packetexchange,0000,0,0.041,2.881,2.922,0.899956
Packetexchange,0001,0,0.036,2.666,2.702,0.899955
Packetexchange,0002,0,0.037,3.008,3.045,0.899951
Packetexchange,0003,0,0.038,2.736,2.774,0.899955
Packetexchange,0004,0,0.036,2.692,2.728,0.899952
Padi,0000,0,0.007,0.056,0.063,0.89997
Padi,0001,0,0.008,0.083,0.091,0.8994
Padi,0002,0,0.007,0.077,0.084,0.8994
Padi,0003,0,0.006,0.054,0.06,0.8994
Padi,0004,0,0.006,0.085,0.091,0.8994
Palmetto,0000,0,0.336,339.039,339.375,0.899927
Palmetto,0001,0,0.247,346.691,346.938,0.8999705
Palmetto,0002,0,0.314,359.942,360.256,0.899922
Palmetto,0003,0,0.256,645.974,646.23,0.8999515
Palmetto,0004,0,0.247,617.115,617.362,0.8999463333333334
Peer1,0000,0,0.032,1.05,1.082,0.899983
Peer1,0001,0,0.031,0.914,0.945,0.899985
Peer1,0002,0,0.031,1.107,1.138,0.899997875
Peer1,0003,0,0.03,2.011,2.041,0.9000155
Peer1,0004,0,0.05,2.48,2.53,0.9000515
Pern,0000,2,-,-,-,-
Pern,0001,2,-,-,-,-
Pern,0002,2,-,-,-,-
Pern,0003,2,-,-,-,-
Pern,0004,2,-,-,-,-
PionierL1,0000,0,0.161,34.366,34.527,0.90001125
PionierL1,0001,0,0.112,36.25,36.362,0.90000675
PionierL1,0002,0,0.191,35.276,35.467,0.8999385
PionierL1,0003,0,0.125,39.293,39.418,0.900012
PionierL1,0004,0,0.127,37.748,37.875,0.8999455
PionierL3,0000,0,0.136,55.208,55.344,0.9003342375
PionierL3,0001,0,0.154,53.263,53.417,0.90006935
PionierL3,0002,0,0.143,52.274,52.417,0.9005248149999999
PionierL3,0003,0,0.178,70.012,70.19,0.901579575
PionierL3,0004,0,0.151,52.08,52.231,0.901377975
Psinet,0000,0,0.043,5.1,5.143,0.8992333333333333
Psinet,0001,0,0.043,5.154,5.197,0.8993
Psinet,0002,0,0.049,4.879,4.928,0.8992
Psinet,0003,0,0.044,5.052,5.096,0.8992888888888888
Psinet,0004,0,0.044,5.095,5.139,0.8992555555555556
Quest,0000,0,0.033,7.472,7.505,0.90003
Quest,0001,0,0.034,21.134,21.168,0.900064
Quest,0002,0,0.032,92.179,92.211,0.90006425
Quest,0003,0,0.031,6.555,6.586,0.900032
Quest,0004,0,0.034,68.126,68.16,0.90007325
RedBestel,0000,2,-,-,-,-
RedBestel,0001,2,-,-,-,-
RedBestel,0002,2,-,-,-,-
RedBestel,0003,2,-,-,-,-
RedBestel,0004,2,-,-,-,-
Rediris,0000,0,0.034,3.209,3.243,0.900044
Rediris,0001,0,0.057,1.854,1.911,0.9000484
Rediris,0002,0,0.036,3.183,3.219,0.900084
Rediris,0003,0,0.041,2.111,2.152,0.9000677
Rediris,0004,0,0.042,2.974,3.016,0.900072347266881
Renam,0000,0,0.004,0.03,0.034,0.89975
Renam,0001,0,0.004,0.029,0.033,0.899875
Renam,0002,0,0.004,0.044,0.048,0.89875
Renam,0003,0,0.006,0.056,0.062,0.899899033607385
Renam,0004,0,0.004,0.028,0.032,0.89875
Renater1999,0000,0,0.041,3.139,3.18,0.8996387096774193
Renater1999,0001,0,0.069,3.051,3.12,0.8996645161290323
Renater1999,0002,0,0.042,3.235,3.277,0.8996580645161291
Renater1999,0003,0,0.087,3.228,3.315,0.8996451612903226
Renater1999,0004,0,0.04,3.09,3.13,0.8996580645161291
Renater2001,0000,0,0.042,3.15,3.192,0.899916129032258
Renater2001,0001,0,0.041,3.019,3.06,0.899975
Renater2001,0002,0,0.05,3.109,3.159,0.8998322580645162
Renater2001,0003,0,0.042,3.095,3.137,0.8998322580645162
Renater2001,0004,0,0.043,3.097,3.14,0.8999096774193548
Renater2004,0000,0,0.075,10.746,10.821,0.9001224
Renater2004,0001,0,0.078,12.341,12.419,0.9001556
Renater2004,0002,0,0.081,12.415,12.496,0.9002792
Renater2004,0003,0,0.076,15.77,15.846,0.9000712000000001
Renater2004,0004,0,0.079,11.599,11.678,0.9000353
Renater2006,0000,0,0.087,23.654,23.741,0.9000258
Renater2006,0001,0,0.089,20.038,20.127,0.9000148
Renater2006,0002,0,0.1,34.946,35.046,0.9000598
Renater2006,0003,0,0.092,21.566,21.658,0.9000435999999999
Renater2006,0004,0,0.093,20.841,20.934,0.9000492
Renater2008,0000,0,0.168,23.598,23.766,0.9000455999999999
Renater2008,0001,0,0.093,22.676,22.769,0.900056
Renater2008,0002,0,0.09,26.986,27.076,0.9000702999999999
Renater2008,0003,0,0.095,20.618,20.713,0.9000114
Renater2008,0004,0,0.093,25.066,25.159,0.9000564
Renater2010,0000,0,0.241,295.597,295.838,0.8996577956989246
Renater2010,0001,0,0.263,425.699,425.962,0.8996997311827954
Renater2010,0002,0,0.249,347.112,347.361,0.899720698924731
Renater2010,0003,0,0.237,463.666,463.903,0.8996983870967743
Renater2010,0004,0,0.304,449.79,450.094,0.8996822580645161
Restena,0000,0,0.044,1.413,1.457,0.9000384
Restena,0001,0,0.066,1.188,1.254,0.9000921
Restena,0002,0,0.066,1.396,1.462,0.9000537
Restena,0003,0,0.075,1.22,1.295,0.9000541
Restena,0004,0,0.046,1.4,1.446,0.900064
Reuna,0000,0,0.12,27.178,27.298,0.8993707317073171
Reuna,0001,0,0.111,27.075,27.186,0.8993853658536586
Reuna,0002,0,0.13,27.08,27.21,0.899380487804878
Reuna,0003,0,0.116,26.686,26.802,0.8994750830564784
Reuna,0004,0,0.127,26.861,26.988,0.8993756097560975
Rhnet,0000,0,0.018,0.739,0.757,0.899974
Rhnet,0001,0,0.017,0.761,0.778,0.899981
Rhnet,0002,0,0.017,0.681,0.698,0.899979
Rhnet,0003,0,0.018,0.667,0.685,0.899976
Rhnet,0004,0,0.036,0.764,0.8,0.899982
Rnp,0000,0,0.083,13.442,13.525,0.8999904
Rnp,0001,0,0.079,13.644,13.723,0.8999746666666667
Rnp,0002,0,0.081,13.856,13.937,0.899975
Rnp,0003,0,0.081,13.506,13.587,0.8999915
Rnp,0004,0,0.075,13.818,13.893,0.8999743333333333
Roedunet,0000,0,0.205,38.544,38.749,1.0959012824294523
Roedunet,0001,0,0.208,39.125,39.333,1.2592721193415637
Roedunet,0002,0,0.204,38.727,38.931,1.2593171296296295
Roedunet,0003,0,0.202,36.473,36.675,1.2594071502057613
Roedunet,0004,0,0.218,40.581,40.799,1.1738302923040187
RoedunetFibre,0000,0,0.338,472.967,473.305,0.899786
RoedunetFibre,0001,0,0.342,477.506,477.848,0.899795
RoedunetFibre,0002,0,0.342,482.915,483.257,0.899788
RoedunetFibre,0003,0,0.472,462.612,463.084,0.8998
RoedunetFibre,0004,0,0.339,489.389,489.728,0.899794
Sago,0000,0,0.035,1.321,1.356,0.899956
Sago,0001,0,0.036,1.294,1.33,0.899956
Sago,0002,0,0.042,1.366,1.408,0.899957
Sago,0003,0,0.036,1.34,1.376,0.899965
Sago,0004,0,0.034,1.363,1.397,0.89996
Sanet,0000,0,0.23,101.641,101.871,0.90013925
Sanet,0001,0,0.23,100.503,100.733,0.9001036
Sanet,0002,0,0.235,99.54,99.775,0.90005265
Sanet,0003,0,0.231,102.848,103.079,0.90024965
Sanet,0004,0,0.258,101.713,101.971,0.90013235
Sanren,0000,0,0.013,0.157,0.17,0.90248
Sanren,0001,0,0.014,0.078,0.092,0.9571069999999999
Sanren,0002,0,0.02,0.149,0.169,0.90986
Sanren,0003,0,0.015,0.134,0.149,0.900835
Sanren,0004,0,0.012,0.12,0.132,0.921459
Savvis,0000,0,0.028,1.643,1.671,0.8995777777777778
Savvis,0001,0,0.036,1.617,1.653,0.8995777777777774
Savvis,0002,0,0.028,1.535,1.563,0.8995777777777778
Savvis,0003,0,0.028,1.628,1.656,0.8995333333333334
Savvis,0004,0,0.027,1.69,1.717,0.8995333333333334
Shentel,0000,0,0.069,12.443,12.512,0.899942
Shentel,0001,0,0.055,12.234,12.289,0.899936
Shentel,0002,0,0.062,12.715,12.777,0.899931
Shentel,0003,0,0.054,12.999,13.053,0.899931
Shentel,0004,0,0.055,13.248,13.303,0.899937
Sinet,0000,1,1.562,2044.659,2046.221,3.087784767150879
Sinet,0001,1,1.538,2022.053,2023.591,2.777743075
Sinet,0002,2,-,-,-,-
Sinet,0003,2,-,-,-,-
Sinet,0004,1,1.56,2052.888,2054.448,2.715749979019165
Singaren,0000,0,0.014,0.215,0.229,0.899993
Singaren,0001,0,0.02,0.143,0.163,0.899995
Singaren,0002,0,0.015,0.139,0.154,0.899995
Singaren,0003,0,0.017,0.166,0.183,0.899994
Singaren,0004,0,0.024,0.214,0.238,0.899995
Spiralight,0000,0,0.015,0.643,0.658,0.9000215
Spiralight,0001,0,0.022,0.696,0.718,0.899994
Spiralight,0002,0,0.015,0.701,0.716,0.899993
Spiralight,0003,0,0.015,1.128,1.143,0.9000085
Spiralight,0004,0,0.015,0.628,0.643,0.9000045
Sprint,0000,0,0.012,0.804,0.816,0.8999222222222222
Sprint,0001,0,0.009,52.859,52.868,0.9000148148148149
Sprint,0002,0,0.011,4.717,4.728,0.8999222222222222
Sprint,0003,0,0.009,302.776,302.785,0.8999814814814816
Sprint,0004,0,0.008,1.371,1.379,0.9659777777777778
Sunet,0000,0,0.054,13.533,13.587,0.9000235
Sunet,0001,0,0.058,13.166,13.224,0.900008
Sunet,0002,0,0.055,13.264,13.319,0.8999745
Sunet,0003,0,0.066,13.088,13.154,0.90002
Sunet,0004,0,0.054,13.428,13.482,0.899995
Surfnet,0000,0,0.361,1316.786,1317.147,0.9000075
Surfnet,0001,0,0.354,682.468,682.822,0.899911
Surfnet,0002,0,0.387,720.743,721.13,0.899966
Surfnet,0003,0,0.35,914.765,915.115,0.8999720833333332
Surfnet,0004,0,0.381,1145.794,1146.175,0.900038
Switch,0000,2,-,-,-,-
Switch,0001,2,-,-,-,-
Switch,0002,2,-,-,-,-
Switch,0003,2,-,-,-,-
Switch,0004,2,-,-,-,-
SwitchL3,0000,0,0.249,270.683,270.932,0.900062
SwitchL3,0001,0,0.352,269.302,269.654,0.900041
SwitchL3,0002,0,0.325,402.389,402.714,0.900074
SwitchL3,0003,0,0.345,428.471,428.816,0.9000657
SwitchL3,0004,0,0.34,290.195,290.535,0.9000083
Syringa,0000,2,-,-,-,-
Syringa,0001,2,-,-,-,-
Syringa,0002,2,-,-,-,-
Syringa,0003,2,-,-,-,-
Syringa,0004,2,-,-,-,-
TataNld,0000,2,-,-,-,-
TataNld,0001,2,-,-,-,-
TataNld,0002,2,-,-,-,-
TataNld,0003,2,-,-,-,-
TataNld,0004,2,-,-,-,-
Telcove,0000,0,1.487,545.48,546.967,0.89935
Telcove,0001,0,1.545,516.169,517.714,0.899364
Telcove,0002,0,1.371,504.797,506.168,0.899391
Telcove,0003,0,1.385,520.25,521.635,0.899365
Telcove,0004,0,1.489,534.98,536.469,0.899382
Telecomserbia,0000,0,0.013,0.107,0.12,0.9026741999999994
Telecomserbia,0001,0,0.013,0.237,0.25,0.900098
Telecomserbia,0002,0,0.012,0.119,0.131,0.9016348000000001
Telecomserbia,0003,0,0.015,0.178,0.193,0.9151986
Telecomserbia,0004,0,0.012,0.144,0.156,0.9027136
Tinet,0000,0,0.5,701.385,701.885,0.899883625
Tinet,0001,0,0.462,747.952,748.414,0.8998814583333333
Tinet,0002,0,0.526,746.357,746.883,0.89990959375
Tinet,0003,0,0.48,736.686,737.166,0.8998549166666667
Tinet,0004,0,0.522,794.267,794.789,0.8999198888888887
TLex,0000,0,0.016,0.207,0.223,1.4800004300819942
TLex,0001,0,0.016,0.238,0.254,1.554011635232317
TLex,0002,0,0.021,0.374,0.395,1.013655860503208
TLex,0003,0,0.018,0.393,0.411,1.0130711610033145
TLex,0004,0,0.016,0.421,0.437,1.0131299186842155
Tw,0000,1,1.405,1985.002,1986.407,5.383611375000001
Tw,0001,1,1.44,2037.46,2038.9,5.472728490829468
Tw,0002,1,1.486,2038.315,2039.801,5.61475396156311
Tw,0003,1,1.379,2038.344,2039.723,5.2737743854522705
Tw,0004,1,1.387,2036.578,2037.965,5.3444294929504395
Twaren,0000,0,0.047,1.583,1.63,0.8999805
Twaren,0001,0,0.058,1.533,1.591,0.899977
Twaren,0002,0,0.045,1.577,1.622,0.8999759999999997
Twaren,0003,0,0.039,1.722,1.761,0.9000255
Twaren,0004,0,0.038,1.587,1.625,0.9000445
Ulaknet,0000,0,2.2,1181.257,1183.457,0.89985
Ulaknet,0001,0,2.226,1151.127,1153.353,0.899832
Ulaknet,0002,0,2.278,1316.124,1318.402,0.899846
Ulaknet,0003,0,2.324,1331.867,1334.191,0.9538447
Ulaknet,0004,0,2.299,1254.874,1257.173,0.899844
UniC,0000,0,0.06,6.631,6.691,0.899962
UniC,0001,0,0.107,6.649,6.756,0.8999769999999999
UniC,0002,0,0.05,6.733,6.783,0.8999625
UniC,0003,0,0.045,6.466,6.511,0.899976
UniC,0004,0,0.046,6.529,6.575,0.899962
Uninet,0000,0,0.015,0.508,0.523,0.9000123888888888
Uninet,0001,0,0.013,0.575,0.588,0.9000310555555553
Uninet,0002,0,0.015,0.804,0.819,0.9000298333333333
Uninet,0003,0,0.013,0.514,0.527,0.9000405
Uninet,0004,0,0.015,0.947,0.962,0.9000853333333332
Uninett2010,0000,1,1.62,2087.658,2089.278,4.485734939575195
Uninett2010,0001,1,1.644,2024.582,2026.226,4.4596471666666675
Uninett2010,0002,1,1.546,2029.318,2030.864,4.586785
Uninett2010,0003,1,1.584,2018.274,2019.858,5.020132
Uninett2010,0004,1,1.537,2016.534,2018.071,6.793272
Uninett2011,0000,1,1.321,1962.978,1964.299,6.960261999999998
Uninett2011,0001,1,1.335,2016.483,2017.818,7.928191900253296
Uninett2011,0002,1,1.314,1978.705,1980.019,7.0219395
Uninett2011,0003,1,1.311,1998.138,1999.449,9.617193460464478
Uninett2011,0004,1,1.342,2011.894,2013.236,9.3989839553833
Uran,0000,0,0.077,3.521,3.598,0.90006
Uran,0001,0,0.062,3.411,3.473,0.899993
Uran,0002,0,0.064,3.537,3.601,0.900062
Uran,0003,0,0.062,3.451,3.513,0.899945
Uran,0004,0,0.094,3.536,3.63,0.899992
UsCarrier,0000,2,-,-,-,-
UsCarrier,0001,2,-,-,-,-
UsCarrier,0002,2,-,-,-,-
UsCarrier,0003,2,-,-,-,-
UsCarrier,0004,2,-,-,-,-
UsSignal,0000,1,0.805,1932.903,1933.708,4.547323458333333
UsSignal,0001,1,0.882,1945.735,1946.617,4.866747833333333
UsSignal,0002,1,0.854,1933.712,1934.566,4.315730416666667
UsSignal,0003,1,0.91,1969.775,1970.685,4.395406484603882
UsSignal,0004,1,0.85,1965.793,1966.643,4.7453529834747314
Uunet,0000,0,0.391,734.88,735.271,0.89865
Uunet,0001,0,0.378,527.239,527.617,0.8986859259259259
Uunet,0002,0,0.438,1301.519,1301.957,0.8986802469135802
Uunet,0003,0,0.441,1232.703,1233.144,0.8989333333333331
Uunet,0004,0,0.416,904.319,904.735,0.8986333333333332
Vinaren,0000,0,0.094,3.725,3.819,0.8994774193548387
Vinaren,0001,0,0.07,3.715,3.785,0.8995290322580646
Vinaren,0002,0,0.125,3.919,4.044,0.8995032258064515
Vinaren,0003,0,0.088,3.792,3.88,0.8994903225806452
Vinaren,0004,0,0.046,3.721,3.767,0.899541935483871
VisionNet,0000,0,0.056,4.859,4.915,0.899945
VisionNet,0001,0,0.055,4.882,4.937,0.899937
VisionNet,0002,0,0.042,4.993,5.035,0.899939
VisionNet,0003,0,0.048,4.879,4.927,0.899932
VisionNet,0004,0,0.056,4.908,4.964,0.89994
VtlWavenet2008,0000,2,-,-,-,-
VtlWavenet2008,0001,2,-,-,-,-
VtlWavenet2008,0002,2,-,-,-,-
VtlWavenet2008,0003,2,-,-,-,-
VtlWavenet2008,0004,2,-,-,-,-
VtlWavenet2011,0000,2,-,-,-,-
VtlWavenet2011,0001,2,-,-,-,-
VtlWavenet2011,0002,2,-,-,-,-
VtlWavenet2011,0003,2,-,-,-,-
VtlWavenet2011,0004,2,-,-,-,-
WideJpn,0000,0,0.086,8.55,8.636,0.9899885
WideJpn,0001,0,0.075,8.462,8.537,0.899949
WideJpn,0002,0,0.108,8.418,8.526,0.9899915000000001
WideJpn,0003,0,0.106,8.406,8.512,0.899945
WideJpn,0004,0,0.091,8.216,8.307,0.989989
Xeex,0000,0,0.051,10.853,10.904,0.9000735
Xeex,0001,0,0.045,22.037,22.082,0.900061
Xeex,0002,0,0.052,12.164,12.216,0.90004375
Xeex,0003,0,0.043,11.992,12.035,0.90006825
Xeex,0004,0,0.042,12.703,12.745,0.90006625
Xspedius,0000,0,0.107,45.015,45.122,0.9000219999999999
Xspedius,0001,0,0.099,42.235,42.334,0.900027
Xspedius,0002,0,0.099,41.683,41.782,0.9000471666666666
Xspedius,0003,0,0.098,42.972,43.07,0.9000081666666667
Xspedius,0004,0,0.157,46.958,47.115,0.900052125
York,0000,0,0.051,4.087,4.138,0.9000029999999998
York,0001,0,0.042,4.043,4.085,0.900016
York,0002,0,0.039,4.288,4.327,0.900039
York,0003,0,0.04,4.158,4.198,0.900002
York,0004,0,0.047,4.149,4.196,0.899996
Zamren,0000,0,0.113,22.017,22.13,0.89855
Zamren,0001,0,0.102,22.679,22.781,0.89854
Zamren,0002,0,0.123,22.785,22.908,0.89852
Zamren,0003,0,0.1,22.451,22.551,0.89848
Zamren,0004,0,0.12,21.983,22.103,0.89863
