Topology,DemandFile,2-SR_SolveTime,3-SR_SolveTime,2-SR_TotalTime,3-SR_TotalTime,2-SR_umax,3-SR_umax
LambdaNet,0000,0.71,1.731,0.874,1.9480000000000002,0.899913,0.899901
LambdaNet,0001,0.424,1.665,0.568,1.852,0.8999335,0.8999385
LambdaNet,0002,0.958,1.635,1.1019999999999999,1.804,0.89994,0.899966
LambdaNet,0003,0.788,1.551,0.9420000000000001,1.724,0.89992,0.899923
LambdaNet,0004,0.768,1.858,0.916,2.06,0.8999735,0.8999445
Ilan,0000,0.267,0.357,0.29500000000000004,0.39499999999999996,0.9000468333333332,0.9000345
Latnet,0001,0.209,0.456,0.505,0.815,0.89693,0.8969299999999999
Ilan,0002,0.39,0.413,0.41800000000000004,0.45099999999999996,0.9000771666666666,0.9000813333333333
Ilan,0003,0.256,0.26,0.28400000000000003,0.298,0.9000513333333332,0.9000149999999999
Latnet,0004,0.253,0.613,0.505,0.9179999999999999,0.89701,0.8970099999999999
Layer42,0000,0.06,0.088,0.077,0.106,0.904542,0.904542
Integra,0001,0.448,5.105,0.522,5.652,0.89997,0.899991
Integra,0002,0.638,5.307,0.712,5.854,0.89997,0.8999845
Layer42,0003,0.057,0.07,0.077,0.08900000000000001,0.92388375,0.91324125
Layer42,0004,0.043,0.046,0.063,0.063,0.900035,0.900035
Intellifiber,0000,9.499,168.879,10.209,186.201,0.8997355,0.8997425
Litnet,0001,0.105,0.104,0.22299999999999998,0.22299999999999998,0.899938,0.899932
Litnet,0002,0.121,0.164,0.238,0.29100000000000004,0.89989,0.899891
Litnet,0003,0.15,0.144,0.274,0.271,0.8998889999999999,0.8999780000000001
Litnet,0004,0.188,0.267,0.304,0.398,0.8999005,0.899901
Marnet,0000,1.077,1.722,1.123,1.759,0.9763999999999998,0.976412
Marnet,0001,0.951,1.351,0.988,1.39,0.90072,0.90072
Marnet,0002,0.075,0.093,0.119,0.14100000000000001,1.3376774193548386,1.3376774193548386
Marnet,0003,0.092,0.175,0.131,0.21999999999999997,0.9486849999999992,0.948685
Marnet,0004,0.173,0.369,0.21699999999999997,0.421,1.2672799999999997,1.26728
Marwan,0000,0.104,0.083,0.141,0.11800000000000001,0.8997997597116539,0.8997917501001201
Marwan,0001,0.059,0.093,0.09,0.127,0.8997917501001201,0.8997917501001201
Marwan,0002,0.14,0.242,0.17600000000000002,0.286,0.8999492724602857,0.8999118942731241
Marwan,0003,0.062,0.092,0.093,0.126,0.899781070618075,0.899781070618075
Marwan,0004,0.071,0.086,0.106,0.119,0.8997597116539848,0.8997597116539848
Missouri,0000,2.494,26.802,2.8930000000000002,27.951,0.899768,0.89975
Missouri,0001,2.503,58.921,2.866,60.266999999999996,0.8997495,0.8997585
Missouri,0002,3.853,37.787,4.213,38.997,0.899755,0.899768
Missouri,0003,2.602,24.108,2.948,25.001,0.8997850000000001,0.8997665
Missouri,0004,2.724,25.437,3.1420000000000003,26.583000000000002,0.8997865,0.8997555
Myren,0000,0.239,0.651,0.33499999999999996,0.76,0.9061032258064516,0.9060490353697749
Intranetwork,0001,0.933,7.991,1.0710000000000002,8.642999999999999,0.89987,0.89987
Myren,0002,0.178,0.326,0.276,0.428,0.8998,0.8997612903225806
Intranetwork,0003,0.913,7.809,1.0510000000000002,8.461,0.899882,0.899882
Myren,0004,0.129,0.262,0.225,0.374,0.89964,0.89964
Napnet,0000,0.055,0.05,0.08,0.078,1.0115555555555555,1.0115555555555555
Ion,0001,86.498,2064.965,90.459,2618.5170000000003,0.899416,3.378978729248047
Napnet,0002,0.032,0.032,0.048,0.051000000000000004,0.8999555555555556,0.8999555555555555
Napnet,0003,0.04,0.049,0.057999999999999996,0.067,1.0652444444444442,1.0652444444444444
Napnet,0004,0.037,0.041,0.059,0.056,0.8999555555555555,0.8999555555555555
Navigata,0000,0.092,0.108,0.122,0.14100000000000001,0.9000145,0.900079
Navigata,0001,0.089,0.121,0.126,0.151,0.900049,0.90001
Navigata,0002,0.066,0.093,0.094,0.127,0.90002,0.900025
Navigata,0003,0.066,0.179,0.097,0.22299999999999998,0.899996,0.900072
Navigata,0004,0.06,0.179,0.089,0.216,0.900048,0.900083
Netrail,0000,0.137,0.237,0.158,0.261,0.9146222222222222,0.9146222222222222
Netrail,0001,0.12,0.36,0.137,0.386,0.9064333333333333,0.9043722222222222
Netrail,0002,0.36,1.573,0.378,1.5939999999999999,0.9004888888888889,0.9004555555555555
Netrail,0003,0.143,0.204,0.16299999999999998,0.22599999999999998,0.9643333333333333,0.9643333333333328
Netrail,0004,0.096,0.117,0.118,0.14200000000000002,0.9043222222222222,0.9043222222222222
NetworkUsa,0000,0.284,0.97,0.39699999999999996,1.1099999999999999,0.8999635,0.8999485
NetworkUsa,0001,0.269,0.817,0.381,0.957,0.8999495,0.8999705
NetworkUsa,0002,0.286,0.829,0.39899999999999997,0.961,0.8999955,0.900019
NetworkUsa,0003,0.544,0.971,0.638,1.119,0.899946,0.8999495
NetworkUsa,0004,0.392,1.098,0.482,1.223,0.8999845,0.899942
Niif,0000,0.089,0.128,0.173,0.219,0.9000109999999999,0.899998
Niif,0001,0.153,0.202,0.23099999999999998,0.29300000000000004,0.900022,0.900004
Niif,0002,0.12,0.184,0.199,0.277,0.900034,0.900001
Niif,0003,0.096,0.132,0.177,0.221,0.899972,0.899961
Niif,0004,0.092,0.176,0.19,0.274,0.900006,0.900041
Noel,0000,0.103,0.209,0.13899999999999998,0.275,0.9000625,0.8999965
Noel,0001,0.097,0.186,0.14100000000000001,0.244,0.9000505,0.900024
Noel,0002,0.145,0.185,0.185,0.238,0.9000565,0.8999989999999998
Noel,0003,0.21,0.355,0.255,0.419,0.9000145,0.900045
Noel,0004,0.184,0.331,0.22,0.39,0.8999889999999999,0.900021
Nordu2005,0000,0.029,0.046,0.051000000000000004,0.075,0.9218341999999999,0.9218341999999999
JanetExternal,0001,0.037,0.036,0.06,0.057999999999999996,0.8999956,0.8999956
JanetExternal,0002,0.057,0.053,0.08,0.075,0.8999948,0.8999948
JanetExternal,0003,0.06,0.035,0.08299999999999999,0.057,0.8999944,0.8999944
Nordu2005,0004,0.034,0.046,0.053000000000000005,0.073,0.9064927999999992,0.9064927999999992
Janetlense,0000,0.339,3.026,0.394,3.3459999999999996,0.900074,0.90005
Nordu2010,0001,0.041,0.037,0.07300000000000001,0.07200000000000001,0.899982,0.899982
Nordu2010,0002,0.038,0.049,0.07100000000000001,0.08,0.899981,0.899981
Janetlense,0003,0.284,1.844,0.33899999999999997,2.164,0.8999923333333332,0.9000249999999999
Janetlense,0004,0.369,2.037,0.424,2.3569999999999998,0.9000015,0.900022
Nsfcnet,0000,0.073,0.1,0.095,0.125,0.900039,0.900081
Nsfcnet,0001,0.084,0.077,0.10500000000000001,0.101,0.901765,0.901765
Jgn2Plus,0002,0.074,0.053,0.12,0.08499999999999999,0.899964,0.899964
Nsfcnet,0003,0.059,0.092,0.08,0.118,0.900068,0.900068
Nsfcnet,0004,0.068,0.075,0.097,0.10099999999999999,0.9163495,0.916349494525063
Nsfnet,0000,0.144,0.181,0.172,0.22699999999999998,0.8957253886010362,0.8957253886010362
Nsfnet,0001,1801.392,1801.294,1801.42,1801.327,0.8960491306809436,0.8960491982395679
Nsfnet,0002,0.292,0.714,0.34099999999999997,0.7899999999999999,0.8976683937823834,0.8976683937823834
Nsfnet,0003,2.204,3.171,2.2350000000000003,3.207,0.8960489165084179,0.8960492227979274
Nsfnet,0004,0.19,0.164,0.221,0.203,0.8979922279792746,0.8979922279792746
Ntelos,0000,1.72,29.826,1.9689999999999999,31.918,0.899852,0.899852
KentmanApr2007,0001,0.154,2.867,0.242,2.946,0.89969,0.89969
Ntelos,0002,1.959,41.442,2.177,44.468,0.899862,0.899862
Ntelos,0003,1.542,15.764,1.729,16.991,0.899861,0.899861
Ntelos,0004,2.031,35.583,2.254,38.897999999999996,0.899861,0.899861
Ntt,0000,2.321,33.91,2.483,38.895999999999994,1.0139275684459328,1.009650535556086
Ntt,0001,1.883,85.529,2.048,90.091,0.9904184349279834,0.9904184349279835
Ntt,0002,2.177,62.8,2.3930000000000002,72.7,1.1195891203703703,1.1196792903378472
Ntt,0003,4.495,72.611,4.689,77.23700000000001,0.9238186124610128,0.9191097030654013
Ntt,0004,3.035,159.298,3.253,169.431,1.0819535369245112,1.081909012238511
Oteglobe,0000,9.914,67.028,10.759,69.174,0.899773,0.8997645
Oteglobe,0001,8.228,79.451,8.927999999999999,81.68599999999999,0.92032675,0.9202929999999999
Oteglobe,0002,7.787,115.814,8.568,118.65799999999999,0.920058,0.9191275
Oteglobe,0003,8.668,68.121,9.482,70.856,0.899776,0.8997695
Oteglobe,0004,5.369,68.031,6.047,69.927,1.0199835,1.020004
Oxford,0000,0.101,0.224,0.15100000000000002,0.28700000000000003,0.899987,0.9000539999999999
Oxford,0001,0.11,0.29,0.15,0.36,0.899977,0.900021
Oxford,0002,0.116,0.303,0.158,0.377,0.9000425,0.9000444999999999
Oxford,0003,0.115,0.174,0.162,0.237,0.899993,0.899974
Oxford,0004,0.187,0.309,0.229,0.379,0.899985,0.8999895
KentmanJul2005,0000,0.115,0.111,0.14500000000000002,0.14400000000000002,0.8995294117647059,0.8995294117647059
Pacificwave,0001,0.07,0.108,0.10500000000000001,0.15,0.9000318,0.9000174000000001
KentmanJul2005,0002,0.097,0.11,0.127,0.14300000000000002,0.8996470588235294,0.8996470588235294
KentmanJul2005,0003,0.096,0.136,0.126,0.169,0.8999193548387097,0.8999
Pacificwave,0004,0.284,0.475,0.32099999999999995,0.516,0.9002437499999998,0.900243775
Palmetto,0000,1.08,10.342,1.249,10.987,0.899915,0.899913
Palmetto,0001,1.239,15.509,1.437,16.27,0.899906,0.899906
Palmetto,0002,1.169,13.415,1.337,14.488,0.899911,0.899911
Palmetto,0003,1.231,9.278,1.3980000000000001,9.926,0.8999225,0.8999945
Palmetto,0004,1.27,13.178,1.441,13.815000000000001,0.8999524999999999,0.8999315
Peer1,0000,0.121,0.224,0.154,0.269,0.899983,0.899983
Peer1,0001,0.08,0.299,0.114,0.36,0.899985,0.899985
Peer1,0002,0.11,0.152,0.14400000000000002,0.19,0.9000235,0.9000199999999999
Peer1,0003,0.364,0.441,0.398,0.49,0.9444205,0.944463
Peer1,0004,1.949,1.249,1.983,1.29,0.9000705,0.9000575
PionierL1,0000,0.35,0.904,0.46399999999999997,1.053,0.899967,0.9000235
PionierL1,0001,0.381,1.07,0.483,1.22,0.900003,0.899984
PionierL1,0002,0.307,1.309,0.419,1.4609999999999999,0.899975,0.8999905
PionierL1,0003,0.552,1.284,0.652,1.44,0.89994,0.8999675
PionierL1,0004,0.508,1.475,0.616,1.643,0.899955,0.899961
PionierL3,0000,0.914,3.092,1.034,3.273,0.9005134,0.900361475
PionierL3,0001,0.894,4.926,1.0190000000000001,5.12,0.90018015,0.90015875
PionierL3,0002,0.73,2.579,0.848,2.773,0.900125,0.90040985
PionierL3,0003,1.608,9.296,1.758,9.546999999999999,0.90102195,0.9014567
PionierL3,0004,0.656,1.611,0.788,1.806,0.9007012,0.90044265
Psinet,0000,0.138,0.155,0.196,0.215,0.8992555555555556,0.8992111111111111
Psinet,0001,0.177,0.22,0.23199999999999998,0.274,0.8993222222222221,0.8993222222222222
Psinet,0002,0.12,0.185,0.177,0.246,0.8992,0.8991777777777779
Psinet,0003,0.194,0.146,0.247,0.206,0.8992333333333333,0.8992333333333333
Psinet,0004,0.15,0.234,0.204,0.29700000000000004,0.8992111111111112,0.8992333333333333
Quest,0000,0.35,0.942,0.39699999999999996,1.039,0.9000675,0.8999975
Quest,0001,2.58,2.929,2.661,3.017,0.900065,0.900019
Quest,0002,39.928,1802.258,39.974999999999994,1802.358,0.900072,0.9001239999999999
Quest,0003,0.905,1.725,0.9530000000000001,1.842,0.8999879999999995,0.900075
Quest,0004,3.572,12.209,3.623,12.308,0.900078,0.9000759999999999
RedBestel,0000,7.506,37.51,8.462,39.297999999999995,0.899536,0.899536
RedBestel,0001,6.914,35.078,8.001,36.714000000000006,0.899639,0.899627
RedBestel,0002,9.585,50.957,10.647,53.209,0.899532,0.899532
RedBestel,0003,11.584,97.339,12.735,101.76,0.899529,0.899529
RedBestel,0004,5.41,29.71,6.338,31.136,0.899538,0.899538
Rediris,0000,0.778,0.728,0.8250000000000001,0.798,0.9000784000000001,0.9000618
Rediris,0001,0.332,0.589,0.378,0.6579999999999999,0.9000426045016078,0.9000761999999999
Rediris,0002,0.545,1.333,0.5830000000000001,1.413,0.9000423999999998,0.9000819935691318
Rediris,0003,0.587,0.623,0.625,0.6930000000000001,0.9000461999999999,0.9000312
Rediris,0004,0.656,0.866,0.7020000000000001,0.938,0.9000357,0.9000367
Renater2001,0000,0.208,0.28,0.284,0.341,0.8999612903225805,0.8999677419354838
Renater2001,0001,0.168,0.177,0.221,0.237,0.8999516129032257,0.8999166666666667
Renater2001,0002,0.125,0.219,0.177,0.28200000000000003,0.8998322580645162,0.8998322580645162
Mren,0003,0.06,0.063,0.077,0.08,0.899998,0.899998
Renater2001,0004,0.151,0.246,0.204,0.311,0.899916129032258,0.8998935483870968
Renater2004,0000,0.689,1.818,0.7639999999999999,1.9160000000000001,0.9001025999999999,0.9001239333333333
Renater2004,0001,0.469,2.023,0.5559999999999999,2.119,0.9001082,0.9001387999999999
Renater2004,0002,1.103,2.397,1.176,2.5,0.9000964,0.9001106666666666
Renater2004,0003,1.58,1.918,1.653,2.027,0.9000915999999999,0.9001031
Renater2004,0004,0.514,1.095,0.588,1.216,0.9000724,0.9000684
Renater2006,0000,0.337,1.401,0.42800000000000005,1.562,0.9000404,0.9000681999999999
Renater2006,0001,0.556,1.566,0.642,1.715,0.9000386,0.9000539999999999
Renater2006,0002,1.933,3.85,2.019,4.0440000000000005,0.9052227999999999,0.9000712
Renater2006,0003,0.37,1.254,0.472,1.383,0.9000383999999999,0.9000164
Renater2006,0004,0.352,2.915,0.43999999999999995,3.069,0.9000434,0.9000658
Renater2008,0000,0.612,2.917,0.698,3.0989999999999998,0.9000533,0.9000677
Renater2008,0001,0.486,1.017,0.57,1.145,0.9000742,0.9000662
Renater2008,0002,0.809,3.853,0.895,4.043,0.9000572,0.9000012
Renater2008,0003,0.539,2.574,0.625,2.738,0.9000448,0.9000308
Renater2008,0004,0.684,3.783,0.77,3.992,0.9000658,0.9000028
Renater2010,0000,1.523,5.973,1.654,6.3,0.8996903225806452,0.8996451612903226
Renater2010,0001,1.136,7.321,1.2799999999999998,7.806,0.8996967741935484,0.8996612903225807
Renater2010,0002,1.164,8.373,1.3039999999999998,8.716999999999999,0.8997064516129033,0.8997225806451612
Renater2010,0003,1.072,6.903,1.2120000000000002,7.359999999999999,0.8997290322580646,0.8997225806451609
Renater2010,0004,0.901,3.922,1.036,4.231,0.8997032258064516,0.8996967741935484
Restena,0000,0.114,0.135,0.151,0.17300000000000001,0.90003985,0.9000484
Restena,0001,0.114,0.22,0.154,0.261,0.90006785,0.9000998
Restena,0002,0.137,0.224,0.17700000000000002,0.266,0.9000399,0.9000792999999999
Restena,0003,0.13,0.129,0.167,0.174,0.9000653999999999,0.900047
Restena,0004,0.115,0.197,0.151,0.23500000000000001,0.9000215,0.9000846499999999
Nextgen,0000,0.106,0.162,0.142,0.20700000000000002,0.899974,0.899974
Rnp,0001,0.155,0.317,0.235,0.41600000000000004,0.8999746666666667,0.8999746666666667
Rnp,0002,0.155,0.375,0.24,0.48,0.899975,0.899975
Rnp,0003,0.167,0.355,0.248,0.46199999999999997,0.8999915,0.8999915
Rnp,0004,0.12,0.225,0.198,0.307,0.8999743333333333,0.8999743333333333
Roedunet,0000,0.136,0.138,0.23500000000000001,0.251,0.8994341563786008,0.8994341563786008
Roedunet,0001,0.171,0.186,0.29800000000000004,0.319,0.8995691872427983,0.8995627572016461
Roedunet,0002,0.221,0.341,0.349,0.49,0.8995756172839506,0.8995338220164609
Roedunet,0003,0.181,0.331,0.289,0.454,0.89965920781893,0.8996656378600824
Roedunet,0004,0.202,0.292,0.314,0.411,0.8994663065843621,0.8994663065843621
Sanet,0000,0.509,0.811,0.646,0.9850000000000001,0.9000874999999999,0.9001354
Sanet,0001,0.446,1.138,0.593,1.3199999999999998,0.9000669499999999,0.90007465
Sanet,0002,0.509,0.842,0.644,1.008,0.900057,0.9000825
Sanet,0003,0.456,0.829,0.603,1.017,0.9001725,0.9001347000000001
Sanet,0004,0.346,0.763,0.502,0.948,0.90005265,0.9000567
Sanren,0000,0.049,0.078,0.068,0.097,0.9000635,0.9000084999999983
Sanren,0001,0.048,0.057,0.069,0.078,0.919806,0.9198059999999999
Sanren,0002,0.05,0.085,0.07400000000000001,0.10400000000000001,0.9023605,0.9021805
Sanren,0003,0.059,0.076,0.079,0.102,0.904821,0.9007715
Sanren,0004,0.053,0.087,0.075,0.10899999999999999,0.9028695,0.9028695
Savvis,0000,0.092,0.208,0.13,0.257,0.8996111111111111,0.8995888888888879
Savvis,0001,0.173,0.196,0.211,0.244,0.8996000000000001,0.8996444444444445
Savvis,0002,0.215,0.28,0.26,0.32,0.8995888888888888,0.8995444444444445
Savvis,0003,0.128,0.156,0.169,0.196,0.8995222222222222,0.8995444444444444
Savvis,0004,0.11,0.133,0.147,0.17200000000000001,0.8994888888888889,0.899544444444444
Shentel,0000,0.207,1.048,0.288,1.221,0.899942,0.899942
Shentel,0001,0.257,0.859,0.359,1.025,0.899936,0.899936
Nordu2005,0002,0.077,0.067,0.11399999999999999,0.101,0.901566,0.901566
Shentel,0003,0.221,1.235,0.317,1.401,0.899931,0.899931
Shentel,0004,0.274,0.551,0.35100000000000003,0.659,0.899937,0.899937
Sinet,0000,1.403,1.692,1.6840000000000002,2.046,0.9028968,0.91367
Sinet,0001,0.5,1.405,0.8220000000000001,1.762,0.9042682,0.9083966499999999
Sinet,0002,0.498,1.225,0.864,1.635,0.900662425,0.9020616
Sinet,0003,0.432,0.891,0.743,1.316,0.9017515,0.906576
Sinet,0004,0.737,1.459,1.076,1.8330000000000002,0.901104325,0.903595075
Spiralight,0000,0.105,0.101,0.136,0.133,0.90007,0.900042
Spiralight,0001,0.108,0.08,0.144,0.119,0.900076,0.900045
Spiralight,0002,0.089,0.091,0.12,0.125,0.8999985,0.9000005
Spiralight,0003,0.07,0.201,0.101,0.23500000000000001,0.900004,0.900067
Spiralight,0004,0.085,0.111,0.12000000000000001,0.14200000000000002,0.90002,0.9000739999999999
Sprint,0000,0.11,0.296,0.135,0.32899999999999996,0.8999555555555555,0.8999555555555555
Sprint,0001,5.115,1801.25,5.147,1801.285,0.9001777777777777,0.9000651276602594
Sprint,0002,0.546,1.266,0.5700000000000001,1.344,0.8999333333333334,0.8999
Sprint,0003,275.942,14.296,275.969,14.334,0.9000333333333334,0.9
Sprint,0004,0.068,0.358,0.10700000000000001,0.392,0.9659777777777778,0.9659777777777775
Sunet,0000,0.239,0.546,0.315,0.657,0.8999791666666668,0.9000266666666665
Sunet,0001,0.269,0.781,0.341,0.889,0.899991,0.899979
Sunet,0002,0.222,1.07,0.294,1.207,0.8999745,0.8999745
Sunet,0003,0.242,1.18,0.311,1.3119999999999998,0.89997875,0.899988
Sunet,0004,0.286,0.59,0.359,0.6859999999999999,0.900038,0.899998
Surfnet,0000,1.776,40.253,2.007,41.599000000000004,0.899922,0.899953
Surfnet,0001,1.725,18.52,1.911,19.253,0.899936,0.899979
Surfnet,0002,2.241,32.891,2.448,34.041,0.899985,0.899951
Surfnet,0003,2.031,20.356,2.226,21.198,0.8999455,0.8999725
Surfnet,0004,2.306,26.782,2.515,27.831,0.8999575,0.900021
Switch,0000,4.322,47.364,4.88,49.192,0.8999552,0.9000082
Switch,0001,4.011,51.968,4.578,54.356,0.8999596,0.8999508
Switch,0002,6.09,44.161,6.644,45.881,0.8999674,0.8999356
Switch,0003,5.634,60.7,6.122,62.982,0.8999642,0.9000262
Switch,0004,5.63,49.429,6.2059999999999995,51.56,0.9000032,0.899982
SwitchL3,0000,0.725,14.992,0.871,15.98,0.9003776,0.9000184
SwitchL3,0001,1.279,10.121,1.408,10.77,0.9027039,0.9026569
SwitchL3,0002,1.044,12.21,1.1800000000000002,13.483,0.9000031,0.900074
SwitchL3,0003,0.895,14.56,1.026,15.552,0.8999989,0.9000408
SwitchL3,0004,0.785,3.731,0.917,4.112,0.8999962,0.9000422
Syringa,0000,0.925,2.777,1.504,3.383,0.899671,0.899667
Syringa,0001,2.22,9.208,2.761,10.048,0.899588,0.899588
Syringa,0002,1.601,8.946,2.226,9.879999999999999,0.899592,0.899592
Pacificwave,0003,1.373,1.261,1.451,2.4,0.9000300499999997,0.90018135
Pacificwave,0004,0.271,0.288,0.34900000000000003,1.427,0.90008735,0.90008815
TataNld,0000,190.589,1390.286,196.84,1924.598,0.899421,3.3007802963256836
TataNld,0001,175.378,1143.17,182.41,1945.703,0.899403,3.203324317932129
TataNld,0002,177.295,800.678,184.839,1945.9969999999998,0.8994305,3.049298666666666
TataNld,0003,143.837,1315.438,150.34799999999998,1975.6390000000001,0.899435,3.587555170059204
TataNld,0004,145.208,1388.678,151.629,1916.536,0.899377,3.682765245437622
Telecomserbia,0000,0.048,0.063,0.081,0.091,0.9052825999999992,0.9026742
Telecomserbia,0001,0.045,0.035,0.063,0.052000000000000005,0.9037867999999999,0.9037867999999999
Telecomserbia,0002,0.05,0.052,0.069,0.072,0.9016348000000001,0.9016348
Telecomserbia,0003,0.062,0.065,0.086,0.08600000000000001,0.9300452,0.9300452
Telecomserbia,0004,0.049,0.043,0.07300000000000001,0.065,0.9027136,0.9027136
Tinet,0000,3.076,119.14,3.428,131.862,0.8999060416666667,0.8998894583333332
Tinet,0001,6.802,162.931,7.191999999999999,197.524,0.8998813125,0.899847
Tinet,0002,2.0,74.475,2.247,77.693,0.8999014999999997,0.899899
Tinet,0003,1.995,32.761,2.224,35.126000000000005,0.8998405,0.8998405
Tinet,0004,2.17,44.103,2.415,47.547000000000004,0.8998665,0.899841
TLex,0000,0.078,0.106,0.108,0.138,0.9000721649318006,0.9000782666666666
TLex,0001,0.174,0.142,0.20099999999999998,0.16799999999999998,1.0678671,1.06784215
TLex,0002,0.094,0.076,0.123,0.101,1.0328562956734963,1.0329519283422823
TLex,0003,0.111,0.134,0.138,0.165,0.9154007516137161,0.9153866679427785
TLex,0004,0.082,0.099,0.111,0.125,0.9005383899668534,0.9005523222004691
Tw,0000,15.427,359.774,16.066,388.08,0.9186689999999998,0.9186701666666666
Tw,0001,15.362,779.686,15.994,821.1700000000001,0.9145355,0.9145034166666667
Tw,0002,12.544,706.219,13.225000000000001,815.8280000000001,0.900013,0.899972
Tw,0003,16.828,324.467,17.362,338.395,0.9008663333333332,0.8999330833333332
Tw,0004,11.802,546.862,12.520999999999999,565.029,0.972416,0.926155
Twaren,0000,0.09,0.102,0.128,0.153,0.9000335,0.900041
Twaren,0001,0.071,0.121,0.10899999999999999,0.16699999999999998,0.9000165,0.900026
PionierL1,0002,0.699,6.261,0.7959999999999999,6.649,0.89995625,0.899973
Twaren,0003,0.114,0.129,0.152,0.178,0.900055,0.9000315
Twaren,0004,0.083,0.132,0.122,0.168,0.90002,0.9000565
PionierL3,0000,1.151,11.511,1.2650000000000001,12.058,0.9007213458333332,0.9005867208333334
PionierL3,0001,1.362,11.229,1.4760000000000002,11.776,0.900094425,0.900068825
PionierL3,0002,1.251,14.771,1.365,15.318000000000001,0.9006977624999999,0.9004939291666666
Ulaknet,0003,0.169,0.148,0.546,0.549,0.8999390651085142,0.8999390651085142
PionierL3,0004,1.258,7.774,1.372,8.321,0.90235075,0.901694075
UniC,0000,0.115,0.221,0.18,0.293,0.899962,0.899962
UniC,0001,0.124,0.143,0.186,0.20099999999999998,0.900026,0.899989
UniC,0002,0.099,0.162,0.158,0.231,0.8999625,0.8999625
UniC,0003,0.134,0.286,0.194,0.39699999999999996,0.899974,0.900031
UniC,0004,0.125,0.371,0.192,0.456,0.899962,0.899962
Uninet,0000,0.073,0.163,0.09999999999999999,0.20500000000000002,0.9000305833333334,0.9000144999999997
Quest,0001,8.49,28.336,8.534,28.636,0.9000315,0.900045
Quest,0002,299.112,343.146,299.156,343.446,0.9080485,0.900076
VtlWavenet2011,0003,10.235,45.575,11.538,47.697,0.899491,0.89949
VtlWavenet2011,0004,8.831,40.03,10.232,41.825,0.899552,0.8995775
WideJpn,0000,0.073,0.129,0.14200000000000002,0.199,0.9000585,0.90004875
RedBestel,0001,23.171,248.68,24.186,266.572,0.89965,0.8997109249999995
WideJpn,0002,0.103,0.24,0.178,0.314,0.9000135,0.90009645
RedBestel,0003,21.707,208.997,22.722,226.889,0.899529,0.899529
WideJpn,0004,0.09,0.13,0.157,0.202,0.9000641499999998,0.9000163
Xeex,0000,0.445,1.218,0.506,1.337,0.9000495,0.9000094999999999
Xeex,0001,1.427,5.012,1.488,5.159999999999999,0.900011,0.900068
Xeex,0002,0.678,1.961,0.7390000000000001,2.056,0.9239539999999999,0.9000145
Xeex,0003,3.647,36.25,3.706,36.355,0.901407,0.901417
Xeex,0004,0.383,2.061,0.44,2.181,0.900064,0.900059
Xspedius,0000,2.017,6.257,2.124,6.7459999999999996,0.9000045,0.8999975
Xspedius,0001,2.137,8.073,2.236,8.425,0.90004,0.900023
Xspedius,0002,0.861,4.76,0.96,5.167,0.900013,0.90004
Xspedius,0003,0.735,4.267,0.826,4.591,0.9000505,0.900039
Xspedius,0004,1.808,5.702,1.919,6.103,0.9000325,0.9000465
York,0000,0.146,0.169,0.19999999999999998,0.226,0.8999839999999999,0.8999875
York,0001,0.136,0.393,0.192,0.485,0.8999834999999999,0.8999905
York,0002,0.11,0.204,0.164,0.255,0.8999845,0.8999995
York,0003,0.086,0.141,0.135,0.19899999999999998,0.900006,0.89998
York,0004,0.162,0.215,0.217,0.273,0.900045,0.899977
Renater2001,0000,0.114,0.356,0.155,0.413,0.9568838709677419,0.899925
Renater2001,0001,0.14,0.188,0.18100000000000002,0.245,1.1750387096774193,0.8999806451612903
Renater2001,0002,0.124,0.204,0.165,0.261,0.9475032258064516,0.8998322580645162
Renater2001,0003,0.097,0.149,0.138,0.206,0.8998322580645162,0.8998322580645162
Renater2001,0004,0.111,0.163,0.152,0.22,0.8998774193548387,0.8999612903225807
Renater2004,0000,0.706,3.419,0.7669999999999999,3.613,0.951283,0.9000824
Renater2004,0001,1.539,4.681,1.5999999999999999,4.875,0.9269028,0.9000758
Renater2004,0002,1.134,4.517,1.1949999999999998,4.711,0.9076826,0.9002984
Renater2004,0003,3.419,7.521,3.48,7.715,0.9038088,0.9001078
Renater2004,0004,0.492,4.327,0.5529999999999999,4.521,0.9000318,0.8999919
Renater2006,0000,0.589,8.427,0.6689999999999999,8.887,0.9000248000000001,0.9000796
Renater2006,0001,0.938,7.461,1.018,7.921,0.9000352,0.8999922
Renater2006,0002,1.3,9.199,1.3800000000000001,9.659,0.9000258,0.9000228
Renater2006,0003,0.796,6.425,0.876,6.885,0.8999984,0.9000155999999998
Renater2006,0004,1.164,9.969,1.244,10.429,0.9000182,0.9000852
Renater2008,0000,1.074,7.428,1.161,7.925,0.9000774,0.9000728
Renater2008,0001,1.178,10.086,1.265,10.583,0.9000668,0.900044
Renater2008,0002,1.243,9.96,1.33,10.457,0.9000652,0.9000696
Renater2008,0003,0.999,7.556,1.086,8.053,0.900016,0.9000616
Renater2008,0004,1.106,7.759,1.193,8.256,0.900072,0.899996
Renater2010,0000,2.706,27.748,2.8649999999999998,30.237000000000002,0.8996908602150538,0.899708870967742
Renater2010,0001,2.052,28.594,2.211,31.083000000000002,0.8996795698924729,0.8996836021505376
Renater2010,0002,2.248,33.531,2.407,36.019999999999996,0.8997352150537633,0.8996919354838709
Renater2010,0003,3.155,40.627,3.3139999999999996,43.116,0.8996959677419354,0.8997297043010752
