Topology,DemandFile,2-SR_SolveTime,3-SR_SolveTime,2-SR_umax,3-SR_umax
Myren,0004,0.61,33.607,0.89964,0.89964
Napnet,0000,0.041,0.055,1.0766444444444445,1.0766444444444445
Napnet,0001,0.041,0.154,0.9241111111111111,0.9019111111111111
Napnet,0002,0.055,0.056,0.8999555555555555,0.8999555555555556
Napnet,0003,0.07,0.099,1.0675555555555554,1.0675555555555556
Napnet,0004,0.065,0.054,0.8999555555555556,0.8999555555555555
Navigata,0000,0.171,0.537,0.9000165,0.9000675
Navigata,0001,0.144,0.722,0.90001,0.9000049999999999
Navigata,0002,0.173,0.492,0.900064,0.900047
Navigata,0003,0.148,0.491,0.9000745,0.900047
Navigata,0004,0.148,0.859,0.900016,0.900014
Netrail,0000,0.257,0.456,0.9185555555555555,0.9185555555555556
Netrail,0001,0.307,1.197,0.9042222222222223,0.9042222222222223
Netrail,0002,0.701,7.139,0.9004888888888889,0.9004888888888889
Netrail,0003,0.196,0.54,0.9396444444444444,0.9338666666666667
Netrail,0004,0.05,0.097,0.9616888888888889,0.9616888888888888
NetworkUsa,0000,0.953,26.489,0.8999445,0.899981
NetworkUsa,0001,0.816,26.924,0.899987,0.9000135
NetworkUsa,0002,0.955,26.358,0.8999465,0.8999715
NetworkUsa,0003,0.705,26.996,0.899929,0.899944
NetworkUsa,0004,0.945,26.437,0.8999889999999999,0.899968
Nextgen,0000,0.126,1.123,0.899974,0.899974
Nextgen,0001,0.121,1.17,0.899972,0.899972
Nextgen,0002,0.128,1.239,0.899971,0.899971
Nextgen,0003,0.124,1.117,0.899968,0.899968
Nextgen,0004,0.125,1.137,0.899971,0.899971
Niif,0000,0.461,18.292,0.90002,0.900003
Niif,0001,0.467,18.488,0.899982,0.899956
Niif,0002,0.479,18.539,0.899983,0.900034
Niif,0003,0.478,18.598,0.899991,0.899971
Niif,0004,0.468,18.72,0.899963,0.89999
Noel,0000,0.185,1.967,0.900037,0.899985
Noel,0001,0.203,2.047,0.900034,0.900011
Noel,0002,0.407,2.229,0.9000549999999999,0.900031
Noel,0003,0.254,2.375,0.9000597499999999,0.900035
Noel,0004,0.309,2.831,0.900012,0.900018
Nordu1989,0000,0.033,0.071,0.89921875,0.89921875
Nordu1989,0001,0.034,0.049,0.89921875,0.89921875
Nordu1989,0002,0.033,0.089,0.899375,0.899375
Nordu1989,0003,0.034,0.068,0.89921875,0.89921875
Nordu1989,0004,0.034,0.05,0.89921875,0.89921875
Nordu1997,0000,0.058,0.303,0.899978,0.899978
Nordu1997,0001,0.06,0.284,0.899979,0.899979
Nordu1997,0002,0.082,0.275,0.899978,0.899978
Nordu1997,0003,0.058,0.277,0.899981,0.899981
Nordu1997,0004,0.058,0.275,0.899979,0.899979
Nordu2005,0000,0.043,0.084,0.9218342,0.9218342
Nordu2005,0001,0.04,0.105,1.3499996,1.3499996
Nordu2005,0002,0.044,0.084,1.3499997,1.3499997
Nordu2005,0003,0.04,0.103,1.0587268,1.0587268
Nordu2005,0004,0.046,0.082,0.9490053,0.9490053
Nordu2010,0000,0.065,0.417,0.8999799999999999,0.8999799999999999
Nordu2010,0001,0.065,0.496,0.899982,0.899982
Nordu2010,0002,0.069,0.384,0.8999809999999999,0.8999809999999999
Nordu2010,0003,0.066,0.419,0.899979,0.899979
Nordu2010,0004,0.066,0.403,0.899985,0.899985
Nsfcnet,0000,0.175,0.2,0.9000285,0.900076
Nsfcnet,0001,0.132,0.463,0.900074,0.900006
Nsfcnet,0002,0.051,0.091,0.899998,0.899998
Nsfcnet,0003,0.214,0.138,0.9000339999999999,0.900046
Nsfcnet,0004,0.1,0.128,0.900062,0.9000109999999999
Nsfnet,0000,0.153,0.551,0.8957253886010362,0.8957253886010362
Nsfnet,0001,1803.538,1803.987,0.8960492060822142,0.8960490685766549
Nsfnet,0002,0.795,1.877,0.8976683937823834,0.8976683937823834
Nsfnet,0003,1800.695,1806.581,0.9177460223668176,0.9177460636183051
Nsfnet,0004,0.172,0.594,0.8979922279792746,0.8979922279792746
Ntelos,0000,3.621,466.791,0.899852,0.899852
Ntelos,0001,3.63,676.199,0.899861,0.899861
Ntelos,0002,3.572,681.249,0.899862,0.899862
Ntelos,0003,3.76,783.52,0.899861,0.8998609999998735
Ntelos,0004,3.749,442.251,0.899861,0.899861
Ntt,0000,3.27,97.589,0.9568442043967503,0.9564767259302126
Ntt,0001,2.766,100.015,1.0189340599279835,1.0189340599279835
Ntt,0002,2.32,86.724,1.1290372620884774,1.1290372620884774
Ntt,0003,1.982,84.755,0.9610420936671412,0.9601129231605979
Ntt,0004,2.631,97.633,1.1559373392489711,1.1559373392489711
Oteglobe,0000,33.71,-,0.9016178333333332,-
Oteglobe,0001,40.556,-,0.900905,-
Oteglobe,0002,30.34,-,0.8997804166666665,-
Oteglobe,0003,30.522,-,0.8997471666666664,-
Oteglobe,0004,29.483,-,0.8997195,-
Oxford,0000,0.207,2.146,0.899999,0.900027
Oxford,0001,0.211,2.072,0.900022,0.900031
Oxford,0002,0.169,2.122,0.900012,0.89998
Oxford,0003,0.209,2.114,0.899983,0.900024
Oxford,0004,0.24,2.116,0.900009,0.900052
Pacificwave,0000,0.12,1.08,0.9000348,0.9000147
Pacificwave,0001,0.115,1.266,0.90003595,0.90006075
Pacificwave,0002,0.118,1.181,0.9000005999999999,0.90002825
Pacificwave,0003,0.246,1.231,0.9000202999999999,0.9000871
Pacificwave,0004,0.116,1.079,0.9000122,0.90004675
Packetexchange,0000,0.219,2.922,0.899956,0.899956
Packetexchange,0001,0.209,2.702,0.899955,0.899955
Packetexchange,0002,0.221,3.045,0.899951,0.899951
Packetexchange,0003,0.223,2.774,0.899955,0.899955
Packetexchange,0004,0.213,2.728,0.899952,0.899952
Padi,0000,0.035,0.063,0.89997,0.89997
Padi,0001,0.033,0.091,0.8994,0.8994
Padi,0002,0.033,0.084,0.8994,0.8994
Padi,0003,0.035,0.06,0.8994,0.8994
Padi,0004,0.033,0.091,0.8994,0.8994
Palmetto,0000,3.487,339.375,0.899966,0.899927
Palmetto,0001,3.083,346.938,0.899906,0.8999705
Palmetto,0002,3.41,360.256,0.8999225,0.899922
Palmetto,0003,3.064,646.23,0.899917,0.8999515
Palmetto,0004,3.805,617.362,0.8999478333333333,0.8999463333333334
Peer1,0000,0.21,1.082,0.899983,0.899983
Peer1,0001,0.132,0.945,0.899985,0.899985
Peer1,0002,0.219,1.138,0.900059375,0.899997875
Peer1,0003,1.172,2.041,0.900066,0.9000155
Peer1,0004,0.74,2.53,0.90008225,0.9000515
Pern,0000,25.429,-,0.898501,-
Pern,0001,23.55,-,0.898509,-
Pern,0002,24.924,-,0.898502,-
Pern,0003,25.047,-,0.898533,-
Pern,0004,25.097,-,0.898505,-
PionierL1,0000,1.032,34.527,0.89994875,0.90001125
PionierL1,0001,1.034,36.362,0.900007,0.90000675
PionierL1,0002,1.195,35.467,0.899954,0.8999385
PionierL1,0003,1.294,39.418,0.8999555,0.900012
PionierL1,0004,1.18,37.875,0.8999725,0.8999455
PionierL3,0000,1.832,55.344,0.9005745375,0.9003342375
PionierL3,0001,2.162,53.417,0.9001699,0.90006935
PionierL3,0002,1.441,52.417,0.900654075,0.9005248149999999
PionierL3,0003,2.063,70.19,0.9044009033333333,0.901579575
PionierL3,0004,1.75,52.231,0.9028580375,0.901377975
Psinet,0000,0.329,5.143,0.8992888888888889,0.8992333333333333
Psinet,0001,0.328,5.197,0.8992888888888889,0.8993
Psinet,0002,0.255,4.928,0.8991777777777777,0.8992
Psinet,0003,0.347,5.096,0.8992444444444444,0.8992888888888888
Psinet,0004,0.307,5.139,0.8992444444444444,0.8992555555555556
Quest,0000,0.514,7.505,0.900032875,0.90003
Quest,0001,0.73,21.168,0.900064,0.900064
Quest,0002,653.536,92.211,0.908068,0.90006425
Quest,0003,0.688,6.586,0.90001625,0.900032
Quest,0004,4.047,68.16,0.9000601666666667,0.90007325
RedBestel,0000,36.307,-,0.899536,-
RedBestel,0001,41.525,-,0.8996835,-
RedBestel,0002,38.464,-,0.899532,-
RedBestel,0003,41.799,-,0.899529,-
RedBestel,0004,38.718,-,0.899538,-
Rediris,0000,0.339,3.243,0.9046372,0.900044
Rediris,0001,0.33,1.911,0.9093752999999999,0.9000484
Rediris,0002,0.327,3.219,0.908726,0.900084
Rediris,0003,0.337,2.152,0.9337342,0.9000677
Rediris,0004,0.234,3.016,0.9751766,0.900072347266881
Renam,0000,0.029,0.034,0.89975,0.89975
Renam,0001,0.029,0.033,0.899875,0.899875
Renam,0002,0.03,0.048,0.89875,0.89875
Renam,0003,0.042,0.062,0.899899033607385,0.899899033607385
Renam,0004,0.029,0.032,0.89875,0.89875
Renater1999,0000,0.162,3.18,0.8996387096774193,0.8996387096774193
Renater1999,0001,0.165,3.12,0.8996645161290323,0.8996645161290323
Renater1999,0002,0.171,3.277,0.8996580645161291,0.8996580645161291
Renater1999,0003,0.163,3.315,0.8996451612903226,0.8996451612903226
Renater1999,0004,0.16,3.13,0.8996580645161291,0.8996580645161291
Renater2001,0000,0.204,3.192,0.956941935483871,0.899916129032258
Renater2001,0001,0.188,3.06,1.1750258064516128,0.899975
Renater2001,0002,0.195,3.159,0.947541935483871,0.8998322580645162
Renater2001,0003,0.177,3.137,0.899832258064516,0.8998322580645162
Renater2001,0004,0.196,3.14,0.8999032258064517,0.8999096774193548
Renater2004,0000,1.049,10.821,0.9512056,0.9001224
Renater2004,0001,1.367,12.419,0.9271701999999999,0.9001556
Renater2004,0002,0.681,12.496,0.9076848,0.9002792
Renater2004,0003,3.594,15.846,0.9042082,0.9000712000000001
Renater2004,0004,0.617,11.678,0.9000653000000001,0.9000353
Renater2006,0000,0.808,23.741,0.9000205,0.9000258
Renater2006,0001,1.353,20.127,0.9000354,0.9000148
Renater2006,0002,2.071,35.046,0.9000575999999999,0.9000598
Renater2006,0003,0.891,21.658,0.900038,0.9000435999999999
Renater2006,0004,1.063,20.934,0.9000716,0.9000492
Renater2008,0000,1.113,23.766,0.9000454,0.9000455999999999
Renater2008,0001,1.321,22.769,0.9000742,0.900056
Renater2008,0002,1.125,27.076,0.9000433,0.9000702999999999
Renater2008,0003,0.796,20.713,0.9000344,0.9000114
Renater2008,0004,1.14,25.159,0.9000052,0.9000564
Renater2010,0000,3.023,295.838,0.8996940860215052,0.8996577956989246
Renater2010,0001,2.837,425.962,0.8996983870967739,0.8996997311827954
Renater2010,0002,3.067,347.361,0.8996962365591399,0.899720698924731
Renater2010,0003,4.212,463.903,0.899675,0.8996983870967743
Renater2010,0004,2.62,450.094,0.8996889784946235,0.8996822580645161
Restena,0000,0.142,1.457,0.9663823,0.9000384
Restena,0001,0.12,1.254,0.9543425,0.9000921
Restena,0002,0.125,1.462,0.951228,0.9000537
Restena,0003,0.127,1.295,0.9416971999999999,0.9000541
Restena,0004,0.141,1.446,0.9401589,0.900064
Reuna,0000,0.561,27.298,0.8993707317073171,0.8993707317073171
Reuna,0001,0.629,27.186,0.8993853658536586,0.8993853658536586
Reuna,0002,0.643,27.21,0.899380487804878,0.899380487804878
Reuna,0003,0.575,26.802,0.8994750830564784,0.8994750830564784
Reuna,0004,0.67,26.988,0.8993756097560975,0.8993756097560975
Rhnet,0000,0.111,0.757,0.899974,0.899974
Rhnet,0001,0.116,0.778,0.899981,0.899981
Rhnet,0002,0.12,0.698,0.899979,0.899979
Rhnet,0003,0.115,0.685,0.899976,0.899976
Rhnet,0004,0.108,0.8,0.899982,0.899982
Rnp,0000,0.455,13.525,0.8999904,0.8999904
Rnp,0001,0.451,13.723,0.8999746666666667,0.8999746666666667
Rnp,0002,0.438,13.937,0.899975,0.899975
Rnp,0003,0.46,13.587,0.8999915,0.8999915
Rnp,0004,0.48,13.893,0.8999743333333333,0.8999743333333333
Roedunet,0000,0.678,38.749,1.0959012824294523,1.0959012824294523
Roedunet,0001,0.674,39.333,1.2592721193415637,1.2592721193415637
Roedunet,0002,0.745,38.931,1.2593171296296297,1.2593171296296295
Roedunet,0003,0.655,36.675,1.2594071502057613,1.2594071502057613
Roedunet,0004,0.704,40.799,1.1738302923040187,1.1738302923040187
RoedunetFibre,0000,2.209,473.305,0.899786,0.899786
RoedunetFibre,0001,2.215,477.848,0.899795,0.899795
RoedunetFibre,0002,2.225,483.257,0.899788,0.899788
RoedunetFibre,0003,2.087,463.084,0.8998,0.8998
RoedunetFibre,0004,2.229,489.728,0.899794,0.899794
Sago,0000,0.115,1.356,0.899956,0.899956
Sago,0001,0.114,1.33,0.899956,0.899956
Sago,0002,0.113,1.408,0.899957,0.899957
Sago,0003,0.112,1.376,0.899965,0.899965
Sago,0004,0.113,1.397,0.89996,0.89996
Sanet,0000,1.677,101.871,0.90015325,0.90013925
Sanet,0001,1.727,100.733,0.9000982,0.9001036
Sanet,0002,1.726,99.775,0.90002205,0.90005265
Sanet,0003,1.77,103.079,0.9001073,0.90024965
Sanet,0004,1.675,101.971,0.90001195,0.90013235
Sanren,0000,0.093,0.17,0.90248,0.90248
Sanren,0001,0.042,0.092,0.9571069999999999,0.9571069999999999
Sanren,0002,0.089,0.169,0.90986,0.90986
Sanren,0003,0.09,0.149,0.9008349999999999,0.900835
Sanren,0004,0.099,0.132,0.921459,0.921459
Savvis,0000,0.215,1.671,0.8996444444444445,0.8995777777777778
Savvis,0001,0.165,1.653,0.8995888888888889,0.8995777777777774
Savvis,0002,0.183,1.563,0.8995555555555556,0.8995777777777778
Savvis,0003,0.195,1.656,0.8995333333333333,0.8995333333333334
Savvis,0004,0.19,1.717,0.8994666666666666,0.8995333333333334
Shentel,0000,0.496,12.512,0.899942,0.899942
Shentel,0001,0.465,12.289,0.899936,0.899936
Shentel,0002,0.47,12.777,0.899931,0.899931
Shentel,0003,0.629,13.053,0.899931,0.899931
Shentel,0004,0.426,13.303,0.899937,0.899937
Sinet,0000,5.702,2046.221,0.906354275,3.087784767150879
Sinet,0001,5.681,2023.591,0.9050377375,2.777743075
Sinet,0002,5.594,-,0.901425075,-
Sinet,0003,5.389,-,0.9129856999999999,-
Sinet,0004,5.451,2054.448,0.90080740625,2.715749979019165
Singaren,0000,0.048,0.229,0.899993,0.899993
Singaren,0001,0.046,0.163,0.899995,0.899995
Singaren,0002,0.078,0.154,0.899995,0.899995
Singaren,0003,0.081,0.183,0.899994,0.899994
Singaren,0004,0.067,0.238,0.899995,0.899995
Spiralight,0000,0.155,0.658,0.9000515,0.9000215
Spiralight,0001,0.372,0.718,0.9000755,0.899994
Spiralight,0002,0.143,0.716,0.900021,0.899993
Spiralight,0003,0.308,1.143,0.900019,0.9000085
Spiralight,0004,0.538,0.643,0.900053,0.9000045
Sprint,0000,0.176,0.816,0.8999333333333334,0.8999222222222222
Sprint,0001,23.21,52.868,0.8999814814814814,0.9000148148148149
Sprint,0002,4.025,4.728,0.8999111111111111,0.8999222222222222
Sprint,0003,48.237,302.785,0.9,0.8999814814814816
Sprint,0004,0.227,1.379,0.9659777777777778,0.9659777777777778
Sunet,0000,0.609,13.587,0.899976,0.9000235
Sunet,0001,0.511,13.224,0.900006,0.900008
Sunet,0002,0.504,13.319,0.8999745,0.8999745
Sunet,0003,0.639,13.154,0.900058,0.90002
Sunet,0004,0.606,13.482,0.9000115,0.899995
Surfnet,0000,5.019,1317.147,0.899951,0.9000075
Surfnet,0001,4.784,682.822,0.8999135,0.899911
Surfnet,0002,4.377,721.13,0.89999275,0.899966
Surfnet,0003,5.5,915.115,0.8999425,0.8999720833333332
Surfnet,0004,6.232,1146.175,0.899959,0.900038
Switch,0000,17.173,-,0.8999374,-
Switch,0001,17.007,-,0.8999894,-
Switch,0002,18.103,-,0.8999682,-
Switch,0003,16.6,-,0.89998865,-
Switch,0004,16.808,-,0.8999660666666667,-
SwitchL3,0000,1.281,270.932,0.9385959999999999,0.900062
SwitchL3,0001,1.449,269.654,0.9594171,0.900041
SwitchL3,0002,1.335,402.714,0.9711219,0.900074
SwitchL3,0003,1.333,428.816,0.9701601,0.9000657
SwitchL3,0004,1.375,290.535,0.9418447,0.9000083
Syringa,0000,11.183,-,0.899694,-
Syringa,0001,11.36,-,0.899588,-
Syringa,0002,11.338,-,0.8995919999999997,-
Syringa,0003,11.458,-,0.899568,-
Syringa,0004,11.388,-,0.899564,-
TataNld,0000,569.032,-,0.8994443541666655,-
TataNld,0001,424.84,-,0.89941925,-
TataNld,0002,561.376,-,0.8995005833333328,-
TataNld,0003,390.285,-,0.8994293333333331,-
TataNld,0004,569.377,-,0.899513479166666,-
Telcove,0000,3.097,546.967,0.89935,0.89935
Telcove,0001,3.142,517.714,0.899364,0.899364
Telcove,0002,3.201,506.168,0.899391,0.899391
Telcove,0003,2.941,521.635,0.899365,0.899365
Telcove,0004,3.005,536.469,0.899382,0.899382
Telecomserbia,0000,0.119,0.12,0.9026742,0.9026741999999994
Telecomserbia,0001,0.115,0.25,0.900098,0.900098
Telecomserbia,0002,0.087,0.131,0.9016348,0.9016348000000001
Telecomserbia,0003,0.102,0.193,0.9151986,0.9151986
Telecomserbia,0004,0.103,0.156,0.9027136,0.9027136
Tinet,0000,7.413,701.885,0.8998803645833333,0.899883625
Tinet,0001,9.755,748.414,0.8999006874999999,0.8998814583333333
Tinet,0002,9.703,746.883,0.8999286875000001,0.89990959375
Tinet,0003,7.571,737.166,0.8998405,0.8998549166666667
Tinet,0004,7.677,794.789,0.899841,0.8999198888888887
TLex,0000,0.072,0.223,1.4800004300819942,1.4800004300819942
TLex,0001,0.063,0.254,1.554011635232317,1.554011635232317
TLex,0002,0.065,0.395,1.0136558605032078,1.013655860503208
TLex,0003,0.066,0.411,1.013117652261141,1.0130711610033145
TLex,0004,0.075,0.437,1.0131323416813662,1.0131299186842155
Tw,0000,45.505,1986.407,0.9140061666666666,5.383611375000001
Tw,0001,32.969,2038.9,0.9086625,5.472728490829468
Tw,0002,42.585,2039.801,0.9121605,5.61475396156311
Tw,0003,31.751,2039.723,0.9331005833333332,5.2737743854522705
Tw,0004,36.706,2037.965,0.9071454999999999,5.3444294929504395
Twaren,0000,0.156,1.63,0.8999905,0.8999805
Twaren,0001,0.155,1.591,0.9000305,0.899977
Twaren,0002,0.153,1.622,0.9000565,0.8999759999999997
Twaren,0003,0.278,1.761,0.9000225,0.9000255
Twaren,0004,0.155,1.625,0.8999945,0.9000445
Ulaknet,0000,4.07,1183.457,0.89985,0.89985
Ulaknet,0001,4.051,1153.353,0.899832,0.899832
Ulaknet,0002,4.003,1318.402,0.899846,0.899846
Ulaknet,0003,4.197,1334.191,0.9538447,0.9538447
Ulaknet,0004,4.159,1257.173,0.899844,0.899844
UniC,0000,0.305,6.691,0.899962,0.899962
UniC,0001,0.337,6.756,0.9000019999999996,0.8999769999999999
UniC,0002,0.362,6.783,0.8999625,0.8999625
UniC,0003,0.334,6.511,0.9000349999999999,0.899976
UniC,0004,0.297,6.575,0.899962,0.899962
Uninet,0000,0.165,0.523,0.9000248333333334,0.9000123888888888
Uninet,0001,0.133,0.588,0.900007611111111,0.9000310555555553
Uninet,0002,3.571,0.819,0.9000323333333332,0.9000298333333333
Uninet,0003,0.125,0.527,0.9000194999999999,0.9000405
Uninet,0004,1.352,0.962,0.9000438333333333,0.9000853333333332
Uninett2010,0000,9.472,2089.278,0.899835,4.485734939575195
Uninett2010,0001,9.521,2026.226,0.899832,4.4596471666666675
Uninett2010,0002,10.219,2030.864,0.9000165,4.586785
Uninett2010,0003,9.549,2019.858,0.899827,5.020132
Uninett2010,0004,13.414,2018.071,0.8999733666666666,6.793272
Uninett2011,0000,7.171,1964.299,0.899902,6.960261999999998
Uninett2011,0001,8.188,2017.818,0.899913,7.928191900253296
Uninett2011,0002,8.106,1980.019,0.899908,7.0219395
Uninett2011,0003,10.412,1999.449,0.900972,9.617193460464478
Uninett2011,0004,9.521,2013.236,0.901318,9.3989839553833
Uran,0000,0.187,3.598,1.252659,0.90006
Uran,0001,0.173,3.473,1.201474,0.899993
Uran,0002,0.171,3.601,1.237587,0.900062
Uran,0003,0.179,3.513,0.899945,0.899945
Uran,0004,0.176,3.63,1.236725,0.899992
UsCarrier,0000,326.577,-,0.8986005,-
UsCarrier,0001,338.573,-,0.8985925,-
UsCarrier,0002,313.291,-,0.89859,-
UsCarrier,0003,321.188,-,0.898622,-
UsCarrier,0004,348.596,-,0.8986508333333334,-
UsSignal,0000,12.288,1933.708,0.8999334166666666,4.547323458333333
UsSignal,0001,12.175,1946.617,0.899897875,4.866747833333333
UsSignal,0002,14.253,1934.566,0.89992325,4.315730416666667
UsSignal,0003,16.174,1970.685,0.8999370625000002,4.395406484603882
UsSignal,0004,12.186,1966.643,0.8999062499999999,4.7453529834747314
Uunet,0000,5.726,735.271,0.8986933333333332,0.89865
Uunet,0001,6.962,527.617,0.898671111111111,0.8986859259259259
Uunet,0002,6.45,1301.957,0.8986777777777778,0.8986802469135802
Uunet,0003,8.707,1233.144,0.8989018518518518,0.8989333333333331
Uunet,0004,5.34,904.735,0.8986925925925925,0.8986333333333332
Vinaren,0000,0.191,3.819,0.8994774193548387,0.8994774193548387
Vinaren,0001,0.176,3.785,0.8995290322580646,0.8995290322580646
Vinaren,0002,0.188,4.044,0.8995032258064517,0.8995032258064515
Vinaren,0003,0.18,3.88,0.8994903225806452,0.8994903225806452
Vinaren,0004,0.176,3.767,0.899541935483871,0.899541935483871
VisionNet,0000,0.2,4.915,0.899945,0.899945
VisionNet,0001,0.202,4.937,0.899937,0.899937
VisionNet,0002,0.208,5.035,0.899939,0.899939
VisionNet,0003,0.211,4.927,0.899932,0.899932
VisionNet,0004,0.21,4.964,0.89994,0.89994
VtlWavenet2008,0000,43.735,-,0.8995555,-
VtlWavenet2008,0001,42.857,-,0.89962025,-
VtlWavenet2008,0002,41.052,-,0.8996109999999999,-
VtlWavenet2008,0003,62.496,-,0.89955025,-
VtlWavenet2008,0004,42.723,-,0.899547,-
VtlWavenet2011,0000,48.408,-,0.89955875,-
VtlWavenet2011,0001,47.211,-,0.8994905,-
VtlWavenet2011,0002,50.391,-,0.899546,-
VtlWavenet2011,0003,47.804,-,0.899569,-
VtlWavenet2011,0004,51.845,-,0.89958125,-
WideJpn,0000,0.301,8.636,0.9899885,0.9899885
WideJpn,0001,0.287,8.537,0.899949,0.899949
WideJpn,0002,0.284,8.526,0.9899915,0.9899915000000001
WideJpn,0003,0.297,8.512,0.899945,0.899945
WideJpn,0004,0.282,8.307,0.989989,0.989989
Xeex,0000,0.645,10.904,0.899999,0.9000735
Xeex,0001,8.543,22.082,0.935223,0.900061
Xeex,0002,1.376,12.216,0.900074,0.90004375
Xeex,0003,4.583,12.035,0.92552,0.90006825
Xeex,0004,1.708,12.745,0.93542525,0.90006625
Xspedius,0000,2.533,45.122,0.9000285,0.9000219999999999
Xspedius,0001,2.598,42.334,0.899979,0.900027
Xspedius,0002,1.366,41.782,0.9000015,0.9000471666666666
Xspedius,0003,1.248,43.07,0.900046875,0.9000081666666667
Xspedius,0004,2.578,47.115,0.90004025,0.900052125
York,0000,0.244,4.138,0.900035,0.9000029999999998
York,0001,0.233,4.085,0.8999915,0.900016
York,0002,0.294,4.327,0.899999,0.900039
York,0003,0.284,4.198,0.8999865,0.900002
York,0004,0.282,4.196,0.8999935,0.899996
Zamren,0000,0.493,22.13,0.89855,0.89855
Zamren,0001,0.5,22.781,0.89854,0.89854
Zamren,0002,0.51,22.908,0.89852,0.89852
Zamren,0003,0.494,22.551,0.89848,0.89848
Zamren,0004,0.545,22.103,0.89863,0.89863
