Topology,DemandFile,2-SR_SolveTime,3-SR_SolveTime,2-SR_umax,3-SR_umax
Karen,0002,2.128576351,2.040880608,0.9899958,0.9899958
Karen,0003,1.77999929,1.886148474,0.9899967,0.9899967
Karen,0004,1.572055042,1.928992537,0.9899964,0.9899964
KentmanApr2007,0000,1.079276081,1.12504196,0.89968,0.89968
KentmanApr2007,0001,1.079761135,1.171638481,0.89969,0.89969
KentmanApr2007,0002,1.05205787,1.036543597,0.89972,0.89972
KentmanApr2007,0003,1.101379052,0.963673163,0.89971,0.89971
KentmanApr2007,0004,1.055268185,0.923737959,0.89972,0.89972
KentmanAug2005,0000,2.340160076,2.374767011,0.8996516129032258,0.8996516129032258
KentmanAug2005,0001,1.95183129,2.388710799,0.8996580645161291,0.8996580645161291
KentmanAug2005,0002,2.348776518,2.685410932,0.8996258064516129,0.8996258064516129
KentmanAug2005,0003,2.103771457,2.51174214,0.8996516129032258,0.8996516129032258
KentmanAug2005,0004,2.684989503,2.63409115,0.8997967741935484,0.8997967741935484
KentmanFeb2008,0000,1.491864019,1.8088137,0.8997,0.8997
KentmanFeb2008,0001,1.624951712,1.770677817,0.9928224153211498,0.9928224153211498
KentmanFeb2008,0002,1.419742922,1.710541687,0.89968,0.89968
KentmanFeb2008,0003,1.599429088,1.605179902,0.89969,0.89969
KentmanFeb2008,0004,1.681762405,1.688078577,0.89966,0.89966
KentmanJan2011,0000,8.142945053,8.712521349,0.899932,0.899932
KentmanJan2011,0001,8.242013705,8.586982044,0.899914,0.899914
KentmanJan2011,0002,8.257400676,8.3729363,0.899913,0.899913
KentmanJan2011,0003,8.517996306,8.403687773,0.89992,0.89992
KentmanJan2011,0004,7.786026382,7.708272782,0.899933,0.899933
KentmanJul2005,0000,0.540590146,0.590274985,0.8995294117647059,0.8995294117647059
KentmanJul2005,0001,0.536902569,0.648786957,0.8995294117647059,0.8995294117647059
KentmanJul2005,0002,0.550620896,0.575793692,0.8996470588235295,0.8996470588235295
KentmanJul2005,0003,0.650101111,0.641128195,0.9232387096774194,0.9232387096774194
KentmanJul2005,0004,0.633574532,0.744395768,0.8999645161290323,0.8999645161290323
Kreonet,0000,0.342889546,0.337706937,0.8999992,0.8999992
Kreonet,0001,0.346320666,0.339517175,0.89999925,0.89999925
Kreonet,0002,0.402298381,0.392536008,0.89999925,0.89999925
Kreonet,0003,0.334271577,0.324197034,0.89999925,0.89999925
Kreonet,0004,0.338737736,0.36699779,0.89999925,0.89999925
LambdaNet,0000,13.517965333,13.825128577,0.8999225,0.8999225
LambdaNet,0001,13.742292758,13.958328059,0.899935,0.899935
LambdaNet,0002,14.413913054,14.98778003,0.899947,0.899947
LambdaNet,0003,13.650320762,13.943230303,0.8999145,0.899964
LambdaNet,0004,13.562882418,14.186756843,0.8999055,0.8999055
Latnet,0000,148.611614032,148.051267575,0.89704,0.89704
Latnet,0001,150.038582799,153.650099287,0.89693,0.89693
Latnet,0002,132.271109485,134.810329693,0.89705,0.89705
Latnet,0003,135.671591705,136.236448464,0.89709,0.89709
Latnet,0004,153.575347102,155.241094164,0.89701,0.89701
Layer42,0000,0.17080353,0.165546181,0.9003525,0.9003525
Layer42,0001,0.167485099,0.170986132,0.9021375,0.9021375
Layer42,0002,0.166484127,0.203143673,0.9029095,0.9029095
Layer42,0003,0.177893097,0.202476743,0.974519,0.974519
Layer42,0004,0.164186715,0.164179335,0.9071055,0.9071055
Litnet,0000,12.543211789,12.599633707,0.899905,0.899905
Litnet,0001,12.681976512,14.800969248,0.89995,0.89995
Litnet,0002,13.219574964,13.92849178,0.899959,0.899959
Litnet,0003,16.912436106,16.925337899,0.899922,0.899922
Litnet,0004,14.792740977,15.082139665,0.911342,0.911342
Marnet,0000,1.005804478,0.950266929,2.357032258064516,2.357032258064516
Marnet,0001,0.932491888,1.134362236,2.932135483870968,2.932135483870968
Marnet,0002,1.045278763,0.940294205,2.4704516129032257,2.4704516129032257
Marnet,0003,0.941134344,0.940044851,2.932141935483871,2.932141935483871
Marnet,0004,0.938061215,1.135345323,2.9321225806451614,2.9321225806451614
Marwan,0000,0.518783739,0.521349458,0.9139660926445068,0.9139660926445068
Marwan,0001,0.561736246,0.5230679,0.8997917501001201,0.8997997597116539
Marwan,0002,0.600551688,0.572400456,0.9002162595114137,0.9002162595114137
Marwan,0003,0.634958463,0.63350303,0.8998451475103457,0.8998291282872781
Marwan,0004,0.540931978,0.510671488,0.9323908690428514,0.9323908690428514
Missouri,0000,194.179393673,196.373954141,0.89981975,0.89976475
Missouri,0001,183.2930634,183.180680261,0.899827,0.8997905
Missouri,0002,179.40421682,181.716118362,0.89976,0.899816
Missouri,0003,192.757182615,191.913119288,0.899762,0.899823
Missouri,0004,183.186119231,185.293982454,0.899866,0.899866
Mren,0000,0.192754426,0.164461159,0.899997,0.899997
Mren,0001,0.162884445,0.166451001,0.899997,0.899997
Mren,0002,0.161093994,0.196263439,0.899996,0.899996
Mren,0003,0.163901354,0.164845476,0.899998,0.899998
Mren,0004,0.16490753,0.165256645,0.899997,0.899997
Myren,0000,10.520088611,10.311613424,0.95108922829582,0.95108922829582
Myren,0001,8.706843207,7.88647065,1.1515128617363344,1.1515128617363344
Myren,0002,6.196555396,6.130973501,1.024841935483871,1.024841935483871
Myren,0003,6.077024003,6.908678998,0.89956,0.89956
Myren,0004,6.52519714,6.704113128,0.89966,0.89966
Napnet,0000,0.169214963,0.163407625,1.0766444444444445,1.0766444444444445
Napnet,0001,0.173754595,0.173787739,0.9329333333333333,0.9039777777777778
Napnet,0002,0.168944676,0.218704129,0.8999555555555555,0.8999555555555555
Napnet,0003,0.166723727,0.168533688,1.0675555555555556,1.0675555555555556
Napnet,0004,0.16462896,0.170002661,0.8999555555555555,0.8999555555555555
Navigata,0000,0.479697835,0.541971835,0.900068,0.9053085
Navigata,0001,0.493827598,0.482296359,0.900073,0.8999915
Navigata,0002,0.378295369,0.519777937,0.900013,0.9000115
Navigata,0003,0.484717506,0.681995235,0.9000215,0.900056
Navigata,0004,0.467116316,0.569456445,0.90008,0.9000535
Netrail,0000,0.186120925,0.177001733,0.9661777777777778,0.9661777777777778
Netrail,0001,0.174078589,0.180219236,0.9525333333333333,0.9525333333333333
Netrail,0002,0.172566776,0.20048919,0.9749222222222222,0.9749222222222222
Netrail,0003,0.183396102,0.179405754,0.9883444444444445,0.9429111111111111
Netrail,0004,0.178200436,0.193185607,1.1820666666666666,1.1820666666666666
NetworkUsa,0000,6.68913291,6.75350465,0.8999985,0.8999985
NetworkUsa,0001,5.838097109,5.894324345,0.8999655,0.8999655
NetworkUsa,0002,6.740163496,7.020688852,0.9000005,0.8999415
NetworkUsa,0003,7.727036422,7.687806197,0.899997,0.899997
NetworkUsa,0004,6.757740221,7.296502325,0.8999765,0.8999605
Nextgen,0000,0.682356417,0.677702747,0.899974,0.899974
Nextgen,0001,0.593941881,0.577721402,0.899972,0.899972
Nextgen,0002,0.631774389,0.57814739,0.899971,0.899971
Nextgen,0003,0.629610802,0.632963728,0.899968,0.899968
Nextgen,0004,0.610549825,0.66133618,0.899971,0.899971
Niif,0000,6.019983009,5.636517812,0.899971,0.899971
Niif,0001,5.768960175,5.779114412,0.899981,0.899987
Niif,0002,5.548447589,5.701245936,0.90004,0.90004
Niif,0003,5.678124043,5.862136779,0.899994,0.899994
Niif,0004,5.786893733,6.223733916,0.899986,0.899986
Noel,0000,0.870712567,0.915985522,0.900042,0.900038
Noel,0001,0.836115495,0.981438822,0.901306,0.901306
Noel,0002,0.994026503,1.07761029,0.9000535,0.9
Noel,0003,0.999718634,1.644705476,0.90004675,0.90004225
Noel,0004,0.949880717,1.197738744,0.900055,0.900058
Nordu1989,0000,0.171552769,0.168807042,0.89921875,0.89921875
Nordu1989,0001,0.160709906,0.164454314,0.89921875,0.89921875
Nordu1989,0002,0.17083708,0.1949574,0.899375,0.899375
Nordu1989,0003,0.165821859,0.171193656,0.89921875,0.89921875
Nordu1989,0004,0.184334405,0.189583471,0.89921875,0.89921875
Nordu1997,0000,0.351670668,0.347578573,0.899978,0.899978
Nordu1997,0001,0.349946254,0.362973452,0.899979,0.899979
Nordu1997,0002,0.348768284,0.36449373,0.899978,0.899978
Nordu1997,0003,0.39862381,0.352920084,0.899981,0.899981
Nordu1997,0004,0.342178164,0.363527905,0.899979,0.899979
Nordu2005,0000,0.185630406,0.210301348,0.9218342,0.9218342
Nordu2005,0001,0.18801072,0.182757369,1.3499996,1.3499996
Nordu2005,0002,0.194025302,0.239531583,1.3499997,1.3499997
Nordu2005,0003,0.181092258,0.319169489,1.0587268,1.0587268
Nordu2005,0004,0.191635289,0.187632927,0.9489916,0.9489916
Nordu2010,0000,0.38560912,0.481332562,0.89998,0.89998
Nordu2010,0001,0.385073808,0.548888767,0.899982,0.899982
Nordu2010,0002,0.483515422,0.538840155,0.899981,0.899981
Nordu2010,0003,0.380372147,0.375559656,0.899979,0.899979
Nordu2010,0004,0.382037415,0.503175586,0.899985,0.899985
Nsfcnet,0000,0.201808871,0.284880716,0.8999985,0.900247
Nsfcnet,0001,0.331786262,0.448450937,0.900006,0.900006
Nsfcnet,0002,0.302632384,0.207111693,0.899998,0.899998
Nsfcnet,0003,0.19218042,0.336177425,0.90079,0.90079
Nsfcnet,0004,0.434189365,0.403264735,0.900098,0.900098
Nsfnet,0000,0.583064776,0.55167813,0.8957253886010362,0.8957253886010362
Nsfnet,0001,0.46050252,0.52214483,0.8989637305699482,0.8989637305699482
Nsfnet,0002,0.45772026,0.452303358,0.9012305699481865,0.9012305699481865
Nsfnet,0003,1.215468061,1.642619283,0.9183937823834197,0.9183937823834197
Nsfnet,0004,0.603912729,0.553988111,0.9012305699481865,0.9022020725388601
Ntelos,0000,26.504881224,26.838795075,0.899852,0.899852
Ntelos,0001,25.885226165,25.445065372,0.899861,0.899861
Ntelos,0002,26.513674938,26.429478942,0.899862,0.899862
Ntelos,0003,26.649957999,27.588766721,0.899861,0.899861
Ntelos,0004,26.098111488,25.991578417,0.899861,0.899861
Ntt,0000,34.263055682,37.712286584,1.235779991501246,1.2436094907132311
Ntt,0001,28.825368748,29.387591859,1.7255993058392336,1.4408755943060092
Ntt,0002,27.790331479,30.737985958,1.2216000093613835,1.2286116340757816
Ntt,0003,27.596795382,30.695215904,1.0995335133387711,1.099457346875069
Ntt,0004,29.555476191,29.287803418,1.6923130985611845,1.5790174935393402
Oteglobe,0000,864.844759073,744.93863527,0.9028950000000002,0.9013545
Oteglobe,0001,731.217802824,648.601681154,0.9014383333333333,0.900384
Oteglobe,0002,700.791202288,609.39544772,0.9019146666666666,0.90059425
Oteglobe,0003,749.829142911,645.376837805,0.8998033333333334,0.8998135
Oteglobe,0004,735.961487016,609.614355763,0.9010155,0.8998055
Oxford,0000,1.087789627,1.093407134,0.900046,0.900046
Oxford,0001,1.017773854,1.116461855,0.900049,0.900049
Oxford,0002,1.066438376,1.053419273,0.899995,0.899995
Oxford,0003,0.961672221,0.971486673,0.899995,0.899995
Oxford,0004,1.072695277,1.080532151,0.900032,0.900032
Pacificwave,0000,0.79260244,0.683256456,0.9000381,0.9000381
Pacificwave,0001,0.797234162,0.837437849,0.9000515,0.9000515
Pacificwave,0002,0.74244851,0.800240856,0.90004905,0.90004905
Pacificwave,0003,0.697740836,0.817181426,0.90010855,0.90010855
Pacificwave,0004,0.783791648,0.772080306,1.00765305,1.00765305
Packetexchange,0000,1.17132899,1.26721839,0.899956,0.899956
Packetexchange,0001,1.165000004,0.859288105,0.899955,0.899955
Packetexchange,0002,1.137451544,1.040487242,0.899951,0.899951
Packetexchange,0003,1.098106227,1.018938014,0.899955,0.899955
Packetexchange,0004,0.875961766,1.028338184,0.899952,0.899952
Padi,0000,0.166262927,0.170098046,0.89997,0.89997
Padi,0001,0.172016674,0.165101295,0.8994,0.8994
Padi,0002,0.1663831,0.205004722,0.8994,0.8994
Padi,0003,0.169140883,0.167395815,0.8994,0.8994
Padi,0004,0.165867476,0.168664082,0.8994,0.8994
Palmetto,0000,31.016552515,30.328009022,0.899933,0.899947
Palmetto,0001,29.5307483,30.122973861,0.899987,0.89997
Palmetto,0002,29.253881333,28.844772445,0.899964,0.899944
Palmetto,0003,32.433288022,31.28304688,0.8999455,0.899941
Palmetto,0004,31.460952879,32.09380366,0.8999685000000002,0.8999490000000001
Peer1,0000,0.629571899,0.593768083,0.9000405,0.899983
Peer1,0001,0.588169437,0.535997142,0.899985,0.899985
Peer1,0002,0.755150038,0.660378236,0.899995625,0.900062625
Peer1,0003,2.083916326,2.294823109,0.90006875,0.900078
Peer1,0004,1.432164869,1.197417552,0.900018,0.90006375
Pern,0000,-,-,-,-
Pern,0001,-,-,-,-
Pern,0002,-,-,-,-
Pern,0003,-,-,-,-
Pern,0004,-,-,-,-
PionierL1,0000,7.798014106,8.088122993,0.8999445,0.8999445
PionierL1,0001,7.453013874,7.590100289,0.89999225,0.89999225
PionierL1,0002,7.312433307,7.360152935,0.89994375,0.89994375
PionierL1,0003,9.086125685,9.558201312,0.9,0.900013
PionierL1,0004,7.413248935,7.656767789,0.8999605,0.8999935
PionierL3,0000,17.6658366,18.299093494,0.9004263916666666,0.9003522625
PionierL3,0001,15.290967862,15.545066053,0.902122475,0.9002399
PionierL3,0002,13.248437092,13.322613064,0.90112015,0.9010811
PionierL3,0003,19.322649172,21.12870348,0.9074524425000001,0.901646275
PionierL3,0004,15.056306534,14.860177856,0.90053095,0.90118415
Psinet,0000,1.447913951,1.495786887,0.8992555555555556,0.8992555555555556
Psinet,0001,1.487112091,1.476137382,0.8993,0.8993
Psinet,0002,1.422010497,1.619990313,0.8992666666666667,0.8992666666666667
Psinet,0003,1.398940876,1.673922961,0.8992666666666667,0.8992666666666667
Psinet,0004,1.411686016,1.569191652,0.8992222222222223,0.8992222222222223
Quest,0000,1.543782511,1.444779229,0.900040375,0.900006375
Quest,0001,2.027050778,2.358845947,0.9002085,0.9000245
Quest,0002,5.838094125,331.028844841,0.9109655,0.9001275
Quest,0003,1.476996406,2.365609506,0.900044,0.899991
Quest,0004,4.796132695,8.641112323,0.90321675,0.9000744583333332
RedBestel,0000,746.982092979,669.235589009,0.8996235,0.8996144499999998
RedBestel,0001,909.410384864,741.079436751,0.8997065,0.900164
RedBestel,0002,727.165414251,653.660871604,0.899532,0.89959275
RedBestel,0003,595.048050201,584.543762033,0.8995835833333332,0.899529
RedBestel,0004,640.080930832,621.484634469,0.899538,0.899538
Rediris,0000,1.226232171,1.128748401,1.0471964,0.9941198
Rediris,0001,1.339236577,1.525966799,0.9107148,0.9895656
Rediris,0002,1.319064066,1.462742821,0.9707072,0.9896065112540193
Rediris,0003,1.532755108,1.840481173,0.9337512,0.9035514469453376
Rediris,0004,1.033838551,0.933285067,1.2141504,1.262284
Renam,0000,0.170754726,0.156623076,0.89975,0.89975
Renam,0001,0.150246327,0.155460439,0.899875,0.899875
Renam,0002,0.152908246,0.156685444,0.89875,0.89875
Renam,0003,0.148542019,0.15601136,0.899899033607385,0.899899033607385
Renam,0004,0.153970726,0.148930666,0.89875,0.89875
Renater1999,0000,1.445017312,1.296160259,0.8996387096774193,0.8996387096774193
Renater1999,0001,1.595149937,1.530998517,0.8996645161290323,0.8996645161290323
Renater1999,0002,1.192439508,1.492973756,0.8996580645161291,0.8996580645161291
Renater1999,0003,1.305396042,1.280671487,0.8996451612903226,0.8996451612903226
Renater1999,0004,1.285897645,1.48657217,0.8996580645161291,0.8996580645161291
Renater2001,0000,1.877189461,2.384485786,0.9568903225806452,0.8999
Renater2001,0001,1.777026936,1.973532529,1.175083870967742,0.8999548387096774
Renater2001,0002,1.723144781,1.866787352,0.9475870967741935,0.8998322580645162
Renater2001,0003,1.567870775,1.710763966,0.8998322580645162,0.8998322580645162
Renater2001,0004,1.821162864,1.619666571,0.8999612903225807,0.8999612903225807
Renater2004,0000,7.469251107,6.903549315,0.95132,0.900204
Renater2004,0001,10.014198491,9.284741891,0.9304596,0.900101
Renater2004,0002,6.794580606,6.139148112,0.9076696,0.9001054
Renater2004,0003,11.407403888,11.207814269,0.9039574,0.9003322
Renater2004,0004,6.943688672,5.660138668,0.9028145,0.900074
Renater2006,0000,9.161315357,8.323307096,0.9000352,0.9000274
Renater2006,0001,9.864737717,8.601613623,0.9000604,0.9000118
Renater2006,0002,11.763953028,12.194353717,0.9000674,0.9000676
Renater2006,0003,8.016819654,7.560654722,0.9000348,0.9000344
Renater2006,0004,11.147204543,10.474972749,0.900034,0.9000618
Renater2008,0000,9.490380033,9.282180892,0.900256,0.9000396
Renater2008,0001,8.804041716,8.958439921,0.900043,0.9175213
Renater2008,0002,10.95689122,9.385745867,0.900042,0.9000315
Renater2008,0003,10.126661148,9.156857927,0.9000632,0.900068
Renater2008,0004,11.013329833,10.952274768,0.899988,0.9006758
Renater2010,0000,30.837056676,26.380572508,0.899669623655914,0.8997118279569893
Renater2010,0001,26.357877272,27.810266398,0.8997,0.8996903225806452
Renater2010,0002,29.78066944,28.346305477,0.8996790322580646,0.8997185483870968
Renater2010,0003,39.152464224,32.799748065,0.8997032258064516,0.8996787634408603
Renater2010,0004,25.088944227,26.767395487,0.8997016129032258,0.8996725806451613
Restena,0000,0.66152016,0.947193519,0.9663665,0.9118495
Restena,0001,0.836380242,0.865966896,0.9543519,0.900064
Restena,0002,0.904509962,0.884796499,0.9512085,0.925158
Restena,0003,0.974025281,1.120929082,0.941696,0.9000682
Restena,0004,0.965117823,1.024772746,0.9403142,0.9128191
Reuna,0000,6.922261415,7.220535001,0.8993707317073171,0.8993707317073171
Reuna,0001,6.900361355,6.73919243,0.8993853658536586,0.8993853658536586
Reuna,0002,6.688075919,7.141730152,0.899380487804878,0.899380487804878
Reuna,0003,6.830824303,7.063602678,0.8994750830564784,0.8994750830564784
Reuna,0004,6.684227972,7.109672334,0.8993756097560975,0.8993756097560975
Rhnet,0000,0.438049325,0.514761531,0.899974,0.899974
Rhnet,0001,0.436146611,0.535887277,0.899981,0.899981
Rhnet,0002,0.434799829,0.540436657,0.899979,0.899979
Rhnet,0003,0.443817922,0.508740733,0.899976,0.899976
Rhnet,0004,0.445848146,0.568169143,0.899982,0.899982
Rnp,0000,3.865507351,3.646910499,0.8999904,0.8999904
Rnp,0001,3.987959782,4.308032033,0.8999746666666667,0.8999746666666667
Rnp,0002,3.895842592,3.851918872,0.899975,0.899975
Rnp,0003,3.882200121,4.028533006,0.8999915,0.8999915
Rnp,0004,3.950203654,3.991392305,0.8999743333333333,0.8999743333333333
Roedunet,0000,12.54588455,13.426844668,1.0959012824294523,1.0959012824294523
Roedunet,0001,14.431777417,15.816030767,1.2592721193415637,1.2592721193415637
Roedunet,0002,14.533724268,14.329527506,1.2593171296296297,1.2593171296296297
Roedunet,0003,10.868544637,11.123457013,1.2594071502057613,1.2594071502057613
Roedunet,0004,14.209916404,14.786059386,1.1738302923040187,1.1738302923040187
RoedunetFibre,0000,23.801792696,23.616384639,0.899786,0.899786
RoedunetFibre,0001,23.054627668,23.837889444,0.899795,0.899795
RoedunetFibre,0002,23.131005928,23.751235103,0.899788,0.899788
RoedunetFibre,0003,23.14611003,23.624739703,0.8998,0.8998
RoedunetFibre,0004,23.904042692,23.401762919,0.899794,0.899794
Sago,0000,0.570156171,0.588472424,0.899956,0.899956
Sago,0001,0.645639427,0.581105286,0.899956,0.899956
Sago,0002,0.564982407,0.565861535,0.899957,0.899957
Sago,0003,0.568076629,0.62411858,0.899965,0.899965
Sago,0004,0.59412614,0.566693545,0.89996,0.89996
Sanet,0000,14.936938276,14.999836211,0.89999305,0.89999305
Sanet,0001,15.754699434,15.280911186,0.90005575,0.89999475
Sanet,0002,15.228557348,15.541241765,0.90007845,0.90007845
Sanet,0003,15.054413787,15.232727218,0.9000488,0.9000488
Sanet,0004,13.820587177,14.128398854,0.90006245,0.90006245
Sanren,0000,0.169764238,0.17696685,0.905035,0.905035
Sanren,0001,0.171770078,0.173158273,0.957107,0.957107
Sanren,0002,0.178813193,0.176916828,0.920595,0.920595
Sanren,0003,0.17324117,0.189792619,0.93441,0.93441
Sanren,0004,0.165814404,0.204028098,0.96753,0.96753
Savvis,0000,1.107297252,1.029112665,0.8996,0.8995777777777778
Savvis,0001,0.959890285,0.979022536,0.8995777777777778,0.8996444444444445
Savvis,0002,0.98141511,0.872698535,0.8995777777777778,0.8996
Savvis,0003,0.861628644,0.883002994,0.8995111111111112,0.8995111111111112
Savvis,0004,0.886746357,1.081078357,0.8997777777777778,0.8997777777777778
Shentel,0000,2.937609734,3.495289395,0.899942,0.899942
Shentel,0001,2.767400551,3.140642638,0.899936,0.899936
Shentel,0002,2.749053608,2.813007401,0.899931,0.899931
Shentel,0003,3.076314818,2.873010679,0.899931,0.899931
Shentel,0004,2.839780703,3.019927743,0.899937,0.899937
Sinet,0000,271.387494919,269.134692027,0.901844375,0.900570325
Sinet,0001,244.317091812,240.669396882,0.9000134625,0.9002022375
Sinet,0002,234.192267586,232.042910765,0.899999575,0.899999575
Sinet,0003,244.737838324,247.568272119,0.9273150875,0.9273832375
Sinet,0004,237.429357847,234.953609837,0.9001341,0.90003755
Singaren,0000,0.210489846,0.2098163,0.899993,0.899993
Singaren,0001,0.217308342,0.219506634,0.899995,0.899995
Singaren,0002,0.20726971,0.217377788,0.899995,0.899995
Singaren,0003,0.214090711,0.350904707,0.899994,0.899994
Singaren,0004,0.21284859,0.204470827,0.899995,0.899995
Spiralight,0000,0.532830416,0.499344651,0.900025,0.900025
Spiralight,0001,0.515692363,0.675028343,0.900019,0.900019
Spiralight,0002,0.531997942,0.660164787,0.9000195,0.900069
Spiralight,0003,0.57484683,0.578810193,0.9014965,0.900033
Spiralight,0004,0.588709275,0.507764145,0.900002,0.900054
Sprint,0000,0.412175506,0.35281808,1.0488777777777778,1.0488777777777778
Sprint,0001,0.372585389,0.371601451,0.9733333333333334,0.9733333333333334
Sprint,0002,0.535578249,0.476045514,0.9371740740740739,0.9386814814814816
Sprint,0003,0.35407383,0.382505574,0.9789888888888889,0.9778
Sprint,0004,0.360354532,0.377416861,1.0148,1.0148
Sunet,0000,2.749849066,3.260210616,0.9001235,0.9001235
Sunet,0001,2.648599264,2.976499972,0.9000555,0.900057
Sunet,0002,3.159990458,3.302464036,0.8999745,0.8999745
Sunet,0003,2.618027006,2.534081971,0.899985,0.9000225
Sunet,0004,3.441156662,3.392215922,0.8999835,0.900057
Surfnet,0000,75.188955942,64.782323757,0.8999995,0.900009
Surfnet,0001,50.634807806,51.271746333,0.899936,0.899992
Surfnet,0002,60.110079455,58.723032248,0.900002,0.89999575
Surfnet,0003,59.443848864,58.092395361,0.8999555208333333,0.899984
Surfnet,0004,66.606024109,62.354777113,0.90002625,0.90000925
Switch,0000,287.622421515,287.758811968,0.8999801,0.8999788
Switch,0001,295.124969765,290.901292541,0.8999486,0.903714
Switch,0002,312.71912919,306.828360489,0.8999446,0.8999514
Switch,0003,287.800735391,299.741883398,0.90000105,0.89995495
Switch,0004,274.042468579,276.778869927,0.8999335666666666,0.8999335666666666
SwitchL3,0000,22.165846832,22.771111693,0.9385876,0.899998
SwitchL3,0001,24.225547369,26.918242981,0.9593757,0.900039
SwitchL3,0002,21.953625134,22.242563196,0.9710912,0.9000653
SwitchL3,0003,20.825094942,22.670008561,0.9701358,0.900017
SwitchL3,0004,22.363369498,23.452692746,0.9418402,0.9000759
Syringa,0000,198.334718488,202.146720137,0.899726,0.899726
Syringa,0001,198.668712691,201.004687187,0.899588,0.899588
Syringa,0002,204.617345486,204.838226601,0.899592,0.899592
Syringa,0003,196.383831088,202.944664708,0.899568,0.899568
Syringa,0004,199.228639715,201.341466024,0.899564,0.899564
TataNld,0000,-,-,-,-
TataNld,0001,-,-,-,-
TataNld,0002,-,-,-,-
TataNld,0003,-,-,-,-
TataNld,0004,-,-,-,-
Telcove,0000,151.440560697,150.567849861,0.89935,0.89935
Telcove,0001,149.36557871,148.97631247,0.899364,0.899364
Telcove,0002,151.372680011,152.671257378,0.899391,0.899391
Telcove,0003,147.823326936,152.47540606,0.899365,0.899365
Telcove,0004,151.019766304,152.50175385,0.899382,0.899382
Telecomserbia,0000,0.166211285,0.166179222,0.9182584,0.9182584
Telecomserbia,0001,0.22048429,0.170265334,0.9117864,0.9117864
Telecomserbia,0002,0.171646429,0.21373027,0.906383,0.906383
Telecomserbia,0003,0.174621517,0.171128129,0.9151986,0.9151986
Telecomserbia,0004,0.169846212,0.165258939,0.9201728,0.9201728
Tinet,0000,64.27879646,65.325165481,0.8998978229166668,0.8999318229166666
Tinet,0001,68.379563521,70.030072952,0.89985171875,0.89985171875
Tinet,0002,67.687727293,68.141352536,0.8998751875,0.8999001875
Tinet,0003,66.121454902,67.24224344,0.8999205833333332,0.8999205833333332
Tinet,0004,67.565146994,67.608544323,0.8998485277777777,0.8998485277777777
TLex,0000,0.357679001,0.388148424,1.9480904662331118,1.9480904662331118
TLex,0001,0.358061473,0.35820297,2.203147867035608,2.203147867035608
TLex,0002,0.367508353,0.394089396,1.7958414402779663,1.7958414402779663
TLex,0003,0.357385258,0.387902365,1.964401174426719,1.964401174426719
TLex,0004,0.368718069,0.351512965,1.3826057880555933,1.3826057880555933
Tw,0000,644.311941104,486.725645736,0.91757175,0.9012621111111112
Tw,0001,627.505013829,492.490515041,0.9095151666666667,0.9007005
Tw,0002,546.500034913,440.919750393,0.9143210833333333,0.9016123333333333
Tw,0003,540.735794453,500.95106285,0.934156875,0.900063625
Tw,0004,579.239845507,437.172963351,0.9079031666666666,0.9001775
Twaren,0000,0.950918203,1.102083093,0.899983,0.9000315
Twaren,0001,0.936688492,0.9521429,0.8999815,0.910185
Twaren,0002,0.814825179,1.009702589,0.899989,0.900002
Twaren,0003,1.08194615,1.17364667,0.9000285,0.9000285
Twaren,0004,0.979791588,1.172610475,0.900725,0.900725
Ulaknet,0000,218.219607806,218.856237952,0.89985,0.89985
Ulaknet,0001,233.594172661,233.887666263,0.899832,0.899832
Ulaknet,0002,219.494959766,236.779401077,0.899846,0.899846
Ulaknet,0003,236.961166384,242.398476482,0.9538447,0.9538447
Ulaknet,0004,240.206604658,246.697457013,0.899844,0.899844
UniC,0000,2.16179438,2.120759907,0.899962,0.899962
UniC,0001,2.470222723,2.350982285,0.899966,0.900018
UniC,0002,1.829868159,2.022684272,0.8999625,0.8999625
UniC,0003,2.109047853,2.256826599,0.899968,0.900014
UniC,0004,2.709383079,2.476601082,0.899962,0.899962
Uninet,0000,0.462508156,0.421780932,0.9000805,0.9000684722222222
Uninet,0001,0.532534697,0.6472328,0.9000525555555555,0.9000865000000001
Uninet,0002,0.708382664,0.585427335,0.9004178333333334,0.9050766666666668
Uninet,0003,0.538883734,0.678688449,0.9000261666666667,0.9000693333333334
Uninet,0004,0.568848126,0.617286467,0.9022795,0.902478
Uninett2010,0000,301.700092136,282.159896302,0.899835,0.899835
Uninett2010,0001,294.231114054,300.775975564,0.899832,0.899832
Uninett2010,0002,309.98023311,309.424790656,0.90002,0.9007032666666668
Uninett2010,0003,296.298260067,299.948599188,0.899827,0.899827
Uninett2010,0004,349.042743623,343.904464557,0.90000975,0.9023452
Uninett2011,0000,247.154941864,250.554985961,0.9709605,0.899982
Uninett2011,0001,219.989495807,233.635913424,1.050272,0.899954
Uninett2011,0002,211.05136333,228.054840908,1.088386,0.899987
Uninett2011,0003,326.318544629,275.315783709,0.900965,0.8999781666666666
Uninett2011,0004,234.689453504,271.609457397,1.5051045,0.946662
Uran,0000,1.370506479,1.60725825,1.252659,0.900056
Uran,0001,1.376618614,1.491112445,1.201474,0.900024
Uran,0002,1.487830076,1.392675099,1.237587,0.900045
Uran,0003,1.431574951,1.464735876,0.899945,0.899945
Uran,0004,1.566354229,1.598448094,1.236725,0.900039
UsCarrier,0000,-,-,-,-
UsCarrier,0001,-,-,-,-
