Topology,DemandFile,TabuIGPWO,MIP,2-SR full,3-SR full,2-SRPP,2-SRPP-adj,3-SRPP,3-SRPP-adj,2-CG4SR,3-CG4SR
Myren,0000,1800.790589466,4.928436821,0.657,66.308,0.373,0.373,0.696,0.696,10.520088611,10.311613424
Myren,0001,1800.810119432,15.140637036,0.66,61.001,0.401,0.401,0.642,0.642,8.706843207,7.88647065
Myren,0002,1800.062798868,2.531924108,0.614,42.209,0.432,0.432,0.475,0.475,6.196555396,6.130973501
Myren,0003,1801.119075656,0.439298065,0.606,30.717,0.279,0.279,0.491,0.491,6.077024003,6.908678998
Myren,0004,1800.50718541,2.054654528,0.61,33.607,0.363,0.363,0.45099999999999996,0.45099999999999996,6.52519714,6.704113128
Napnet,0000,1800.000299255,0.040112821,0.041,0.055,0.061,0.061,0.065,0.065,0.169214963,0.163407625
Napnet,0001,1800.005841407,0.056491089,0.041,0.154,0.061,0.061,0.126,0.126,0.173754595,0.173787739
Napnet,0002,1800.004427728,0.047787657,0.055,0.056,0.063,0.063,0.064,0.064,0.168944676,0.218704129
Napnet,0003,1800.00276743,0.054124159,0.07,0.099,0.063,0.063,0.068,0.068,0.166723727,0.168533688
Napnet,0004,1800.007743234,0.04091022,0.065,0.054,0.062,0.062,0.067,0.067,0.16462896,0.170002661
Navigata,0000,1800.042905157,0.135876263,0.171,0.537,0.146,0.146,0.349,0.349,0.479697835,0.541971835
Navigata,0001,1800.051473897,0.202334694,0.144,0.722,0.148,0.148,0.5970000000000001,0.5970000000000001,0.493827598,0.482296359
Navigata,0002,1800.08177034,0.175901516,0.173,0.492,0.14100000000000001,0.14100000000000001,0.297,0.297,0.378295369,0.519777937
Navigata,0003,1800.057935803,0.170565815,0.148,0.491,0.155,0.155,0.29,0.29,0.484717506,0.681995235
Navigata,0004,1800.014757796,0.23364936,0.148,0.859,0.214,0.214,0.299,0.299,0.467116316,0.569456445
Netrail,0000,1800.004281465,0.529307365,0.257,0.456,0.19599999999999998,0.19599999999999998,0.272,0.272,0.186120925,0.177001733
Netrail,0001,1800.011358434,0.214363754,0.307,1.197,0.213,0.213,0.892,0.892,0.174078589,0.180219236
Netrail,0002,1800.006221722,5.469128809,0.701,7.139,1.0619999999999998,1.0619999999999998,5.401,5.401,0.172566776,0.20048919
Netrail,0003,1800.017373272,0.348620231,0.196,0.54,0.29100000000000004,0.29100000000000004,0.606,0.606,0.183396102,0.179405754
Netrail,0004,1800.017479514,0.058706452,0.05,0.097,0.073,0.073,0.138,0.138,0.178200436,0.193185607
NetworkUsa,0000,1800.501788532,2.177465986,0.953,26.489,0.6829999999999999,0.6829999999999999,2.341,2.341,6.68913291,6.75350465
NetworkUsa,0001,1800.335093405,1.356053927,0.816,26.924,0.48100000000000004,0.48100000000000004,1.7109999999999999,1.7109999999999999,5.838097109,5.894324345
NetworkUsa,0002,1800.139231453,1.42995987,0.955,26.358,0.464,0.464,1.714,1.714,6.740163496,7.020688852
NetworkUsa,0003,1800.311503315,2.515703569,0.705,26.996,0.695,0.695,1.8359999999999999,1.8359999999999999,7.727036422,7.687806197
NetworkUsa,0004,1800.009654535,2.176043751,0.945,26.437,0.704,0.704,2.511,2.511,6.757740221,7.296502325
Nextgen,0000,1800.228748073,0.080873984,0.126,1.123,0.142,0.142,0.20700000000000002,0.20700000000000002,0.682356417,0.677702747
Nextgen,0001,1800.18429031,0.078078985,0.121,1.17,0.147,0.147,0.21500000000000002,0.21500000000000002,0.593941881,0.577721402
Nextgen,0002,1800.054548645,0.115328353,0.128,1.239,0.17500000000000002,0.17500000000000002,0.201,0.201,0.631774389,0.57814739
Nextgen,0003,1800.08588298,0.077227164,0.124,1.117,0.164,0.164,0.199,0.199,0.629610802,0.632963728
Nextgen,0004,1800.313825636,0.11111226,0.125,1.137,0.137,0.137,0.21300000000000002,0.21300000000000002,0.610549825,0.66133618
Niif,0000,1800.737338483,1.677151699,0.461,18.292,0.194,0.31999999999999995,0.237,0.441,6.019983009,5.636517812
Niif,0001,1801.789545364,1.194654092,0.467,18.488,0.242,0.306,0.289,0.339,5.768960175,5.779114412
Niif,0002,1800.668072088,1.562255539,0.479,18.539,0.20600000000000002,0.32199999999999995,0.257,0.362,5.548447589,5.701245936
Niif,0003,1801.573196884,1.68756304,0.478,18.598,0.194,0.314,0.258,0.331,5.678124043,5.862136779
Niif,0004,1801.462265949,1.733593264,0.468,18.72,0.263,0.312,0.246,2.191,5.786893733,6.223733916
Noel,0000,1800.025617686,0.358585175,0.185,1.967,0.286,0.286,0.876,0.876,0.870712567,0.915985522
Noel,0001,1800.241489577,0.399777654,0.203,2.047,0.327,0.327,1.1440000000000001,1.1440000000000001,0.836115495,0.981438822
Noel,0002,1800.085178458,0.274296744,0.407,2.229,0.359,0.359,0.858,0.858,0.994026503,1.07761029
Noel,0003,1800.11567454,0.652791177,0.254,2.375,0.551,0.551,1.2160000000000002,1.2160000000000002,0.999718634,1.644705476
Noel,0004,1800.129827731,0.489722132,0.309,2.831,0.34299999999999997,0.34299999999999997,1.1139999999999999,1.1139999999999999,0.949880717,1.197738744
Nordu1989,0000,1800.008492898,0.032447451,0.033,0.071,0.051000000000000004,0.051000000000000004,0.052000000000000005,0.052000000000000005,0.171552769,0.168807042
Nordu1989,0001,1800.01019889,0.032050763,0.034,0.049,0.051000000000000004,0.051000000000000004,0.051000000000000004,0.051000000000000004,0.160709906,0.164454314
Nordu1989,0002,1800.008287448,0.031551853,0.033,0.089,0.053000000000000005,0.053000000000000005,0.053000000000000005,0.053000000000000005,0.17083708,0.1949574
Nordu1989,0003,1800.001775207,0.031655333,0.034,0.068,0.051000000000000004,0.051000000000000004,0.059,0.059,0.165821859,0.171193656
Nordu1989,0004,1800.00320326,0.030838922,0.034,0.05,0.064,0.064,0.05,0.05,0.184334405,0.189583471
Nordu1997,0000,1800.086457449,0.056397588,0.058,0.303,0.069,0.069,0.071,0.071,0.351670668,0.347578573
Nordu1997,0001,1800.045675301,0.054360379,0.06,0.284,0.068,0.068,0.071,0.071,0.349946254,0.362973452
Nordu1997,0002,1800.071266173,0.051276117,0.082,0.275,0.096,0.096,0.072,0.072,0.348768284,0.36449373
Nordu1997,0003,1800.012930765,0.051091185,0.058,0.277,0.086,0.086,0.071,0.071,0.39862381,0.352920084
Nordu1997,0004,1800.084471728,0.051624925,0.058,0.275,0.069,0.069,0.07,0.07,0.342178164,0.363527905
Nordu2005,0000,1800.006708667,0.060717781,0.043,0.084,0.072,0.119,0.066,0.138,0.185630406,0.210301348
Nordu2005,0001,1800.022158014,0.036953641,0.04,0.105,0.056999999999999995,0.161,0.069,0.095,0.18801072,0.182757369
Nordu2005,0002,1800.011710458,0.036714466,0.044,0.084,0.062,0.11399999999999999,0.066,0.101,0.194025302,0.239531583
Nordu2005,0003,1800.011402769,0.036459361,0.04,0.103,0.057999999999999996,0.092,0.075,1.115,0.181092258,0.319169489
Nordu2005,0004,1800.028994277,0.077283888,0.046,0.082,0.093,0.132,0.064,0.108,0.191635289,0.187632927
Nordu2010,0000,1800.009575378,0.058448052,0.065,0.417,0.079,0.079,0.079,0.079,0.38560912,0.481332562
Nordu2010,0001,1800.018342488,0.112265786,0.065,0.496,0.081,0.081,0.08,0.08,0.385073808,0.548888767
Nordu2010,0002,1800.100496826,0.12234664,0.069,0.384,0.085,0.085,0.08499999999999999,0.08499999999999999,0.483515422,0.538840155
Nordu2010,0003,1800.154154325,0.055498254,0.066,0.419,0.08700000000000001,0.08700000000000001,0.08,0.08,0.380372147,0.375559656
Nordu2010,0004,1800.021585397,0.077818204,0.066,0.403,0.099,0.099,0.079,0.079,0.382037415,0.503175586
Nsfcnet,0000,1800.001838538,0.13623585,0.175,0.2,0.093,0.093,0.207,0.207,0.201808871,0.284880716
Nsfcnet,0001,1800.014513007,0.216213207,0.132,0.463,0.267,0.267,0.177,0.177,0.331786262,0.448450937
Nsfcnet,0002,1800.007285205,0.05834542,0.051,0.091,0.072,0.072,0.098,0.098,0.302632384,0.207111693
Nsfcnet,0003,1800.021174878,0.147440309,0.214,0.138,0.13999999999999999,0.13999999999999999,0.095,0.095,0.19218042,0.336177425
Nsfcnet,0004,1800.029066613,0.18323027,0.1,0.128,0.22799999999999998,0.22799999999999998,0.157,0.157,0.434189365,0.403264735
Nsfnet,0000,1800.019868647,0.430885779,0.153,0.551,0.207,0.207,0.362,0.362,0.583064776,0.55167813
Nsfnet,0001,1800.038837925,1801.63793573,1803.538,1803.987,1802.872,1802.872,1803.998,1803.998,0.46050252,0.52214483
Nsfnet,0002,1800.019603191,1804.616150212,0.795,1.877,0.851,0.851,1.914,1.914,0.45772026,0.452303358
Nsfnet,0003,1800.009043273,1800.716267861,1800.695,1806.581,1801.242,1801.242,1802.506,1802.506,1.215468061,1.642619283
Nsfnet,0004,1800.040883146,0.382048075,0.172,0.594,0.223,0.223,0.674,0.674,0.603912729,0.553988111
Ntelos,0000,1801.014177646,14.613519499,3.621,466.791,2.415,2.415,50.277,50.277,26.504881224,26.838795075
Ntelos,0001,1803.087571781,2.917335928,3.63,676.199,2.399,2.399,49.984,49.984,25.885226165,25.445065372
Ntelos,0002,1801.030452737,9.003248401,3.572,681.249,2.352,2.352,49.207,49.207,26.513674938,26.429478942
Ntelos,0003,1803.470448947,14.162053666,3.76,783.52,3.881,3.881,44.627,44.627,26.649957999,27.588766721
Ntelos,0004,1800.520118288,11.099390979,3.749,442.251,2.512,2.512,41.814,41.814,26.098111488,25.991578417
Ntt,0000,1807.429835393,9.471008261,3.27,97.589,2.499,44.465,54.076,706.648,34.263055682,37.712286584
Ntt,0001,1801.734045204,4.259132537,2.766,100.015,1.964,22.021,56.316,1013.018,28.825368748,29.387591859
Ntt,0002,1800.656309975,3.606098997,2.32,86.724,1.794,15.65,68.021,571.112,27.790331479,30.737985958
Ntt,0003,1803.638469564,3.182846116,1.982,84.755,1.813,65.515,50.087,816.667,27.596795382,30.695215904
Ntt,0004,1804.738650022,4.991717117,2.631,97.633,1.5270000000000001,197.861,54.739,1832.0729999999999,29.555476191,29.287803418
Oteglobe,0000,1800.233316642,234.253215018,33.71,-,25.193,25.193,486.851,486.851,864.844759073,744.93863527
Oteglobe,0001,1801.331124689,260.42451304,40.556,-,35.448,35.448,493.887,493.887,731.217802824,648.601681154
Oteglobe,0002,1807.089277116,331.424001844,30.34,-,21.196,21.196,504.204,504.204,700.791202288,609.39544772
Oteglobe,0003,1803.735584874,242.837397716,30.522,-,20.162000000000003,20.162000000000003,512.271,512.271,749.829142911,645.376837805
Oteglobe,0004,1800.001279363,108.024390329,29.483,-,20.094,20.094,455.928,455.928,735.961487016,609.614355763
Oxford,0000,1800.177661552,0.272206422,0.207,2.146,0.231,0.231,0.59,0.59,1.087789627,1.093407134
Oxford,0001,1800.136273664,0.238498851,0.211,2.072,0.222,0.222,0.6519999999999999,0.6519999999999999,1.017773854,1.116461855
Oxford,0002,1800.236427555,0.249558536,0.169,2.122,0.191,0.191,0.515,0.515,1.066438376,1.053419273
Oxford,0003,1800.133559109,0.265281222,0.209,2.114,0.225,0.225,0.731,0.731,0.961672221,0.971486673
Oxford,0004,1800.033901825,0.321705327,0.24,2.116,0.232,0.232,0.6799999999999999,0.6799999999999999,1.072695277,1.080532151
Pacificwave,0000,1800.314303597,0.257805515,0.12,1.08,0.118,0.40800000000000003,0.205,0.958,0.79260244,0.683256456
Pacificwave,0001,1800.060881869,0.382960652,0.115,1.266,0.171,1.958,0.241,1.552,0.797234162,0.837437849
Pacificwave,0002,1800.430258594,0.197887893,0.118,1.181,0.123,0.337,0.147,0.9049999999999999,0.74244851,0.800240856
Pacificwave,0003,1800.04178133,0.621357767,0.246,1.231,0.23600000000000002,1.451,0.251,1.3399999999999999,0.697740836,0.817181426
Pacificwave,0004,1800.058470924,0.25007808,0.116,1.079,0.159,0.34900000000000003,0.156,0.367,0.783791648,0.772080306
Packetexchange,0000,1800.307172532,0.171643719,0.219,2.922,0.22599999999999998,0.22599999999999998,0.6789999999999999,0.6789999999999999,1.17132899,1.26721839
Packetexchange,0001,1800.466875724,0.110536131,0.209,2.702,0.22599999999999998,0.22599999999999998,0.625,0.625,1.165000004,0.859288105
Packetexchange,0002,1800.078563257,0.112986979,0.221,3.045,0.22899999999999998,0.22899999999999998,0.71,0.71,1.137451544,1.040487242
Packetexchange,0003,1800.469144117,0.126830842,0.223,2.774,0.262,0.262,0.696,0.696,1.098106227,1.018938014
Packetexchange,0004,1800.311260569,0.111170325,0.213,2.728,0.22799999999999998,0.22799999999999998,0.592,0.592,0.875961766,1.028338184
Padi,0000,1800.003486049,0.032186603,0.035,0.063,0.052000000000000005,0.052000000000000005,0.06,0.06,0.166262927,0.170098046
Padi,0001,1800.00229524,0.032373076,0.033,0.091,0.064,0.064,0.059,0.059,0.172016674,0.165101295
Padi,0002,1800.009520683,0.032674955,0.033,0.084,0.052000000000000005,0.052000000000000005,0.059,0.059,0.1663831,0.205004722
Padi,0003,1800.010923467,0.032778311,0.035,0.06,0.052000000000000005,0.052000000000000005,0.06,0.06,0.169140883,0.167395815
Padi,0004,1800.003991908,0.032599368,0.033,0.091,0.05,0.05,0.057999999999999996,0.057999999999999996,0.165867476,0.168664082
Palmetto,0000,1800.484099972,12.479289613,3.487,339.375,2.7960000000000003,2.7960000000000003,78.91999999999999,78.91999999999999,31.016552515,30.328009022
Palmetto,0001,1800.505531293,18.709370307,3.083,346.938,2.677,2.677,95.46000000000001,95.46000000000001,29.5307483,30.122973861
Palmetto,0002,1800.373989137,8.855619604,3.41,360.256,2.219,2.219,72.67099999999999,72.67099999999999,29.253881333,28.844772445
Palmetto,0003,1800.203991505,13.29215914,3.064,646.23,2.673,2.673,67.547,67.547,32.433288022,31.28304688
Palmetto,0004,1800.366954312,12.784780249,3.805,617.362,2.914,2.914,81.382,81.382,31.460952879,32.09380366
Peer1,0000,1800.026837714,0.303501445,0.21,1.082,0.222,0.222,0.74,0.74,0.629571899,0.593768083
Peer1,0001,1800.036865924,0.207630357,0.132,0.945,0.193,0.193,0.5589999999999999,0.5589999999999999,0.588169437,0.535997142
Peer1,0002,1800.195886285,0.338548956,0.219,1.138,0.20400000000000001,0.20400000000000001,0.5389999999999999,0.5389999999999999,0.755150038,0.660378236
Peer1,0003,1800.05615392,1.140551896,1.172,2.041,1.762,1.762,1.873,1.873,2.083916326,2.294823109
Peer1,0004,1800.059018198,3.327649162,0.74,2.53,0.793,0.793,4.27,4.27,1.432164869,1.197417552
Pern,0000,1852.612189989,17.611084587,25.429,-,4.181,4.181,13.593,13.593,-,-
Pern,0001,1817.408904733,20.947150283,23.55,-,3.993,3.993,13.04,13.04,-,-
Pern,0002,1812.103459823,20.08847981,24.924,-,4.156000000000001,4.156000000000001,13.667,13.667,-,-
Pern,0003,1875.417880421,28.392354343,25.047,-,4.143000000000001,4.143000000000001,13.642,13.642,-,-
Pern,0004,1857.340201768,22.663171712,25.097,-,4.127000000000001,4.127000000000001,13.616999999999999,13.616999999999999,-,-
PionierL1,0000,1800.234212247,2.11672461,1.032,34.527,0.989,0.989,5.279,5.279,7.798014106,8.088122993
PionierL1,0001,1800.768612721,1.680898385,1.034,36.362,0.76,0.76,4.536,4.536,7.453013874,7.590100289
PionierL1,0002,1801.415583209,1.839195372,1.195,35.467,0.7959999999999999,0.7959999999999999,6.649,6.649,7.312433307,7.360152935
PionierL1,0003,1801.256471493,3.192612518,1.294,39.418,1.214,1.214,9.548,9.548,9.086125685,9.558201312
PionierL1,0004,1800.82374524,3.728531261,1.18,37.875,0.854,0.854,5.901,5.901,7.413248935,7.656767789
PionierL3,0000,1801.395900302,2.889908834,1.832,55.344,1.2650000000000001,1.2650000000000001,12.058,12.058,17.6658366,18.299093494
PionierL3,0001,1800.181783683,3.253438766,2.162,53.417,1.4760000000000002,1.4760000000000002,11.776,11.776,15.290967862,15.545066053
PionierL3,0002,1800.018044105,2.052163954,1.441,52.417,1.365,1.365,15.318000000000001,15.318000000000001,13.248437092,13.322613064
PionierL3,0003,1800.583376885,6.882781761,2.063,70.19,2.3089999999999997,2.3089999999999997,10.985000000000001,10.985000000000001,19.322649172,21.12870348
PionierL3,0004,1800.286532578,3.120163066,1.75,52.231,1.372,1.372,8.321,8.321,15.056306534,14.860177856
Psinet,0000,1800.154035419,0.535188989,0.329,5.143,0.247,0.247,0.462,0.462,1.447913951,1.495786887
Psinet,0001,1800.045553675,0.445026424,0.328,5.197,0.31,0.31,0.62,0.62,1.487112091,1.476137382
Psinet,0002,1800.049352526,0.549738533,0.255,4.928,0.304,0.304,0.564,0.564,1.422010497,1.619990313
Psinet,0003,1800.14747977,0.625989242,0.347,5.096,0.28300000000000003,0.28300000000000003,0.459,0.459,1.398940876,1.673922961
Psinet,0004,1800.251898289,0.640656929,0.307,5.139,0.376,0.376,0.523,0.523,1.411686016,1.569191652
Quest,0000,1800.209982884,0.505542549,0.514,7.505,0.433,0.433,3.449,3.449,1.543782511,1.444779229
Quest,0001,1800.233012132,7.235682227,0.73,21.168,8.534,8.534,28.636,28.636,2.027050778,2.358845947
Quest,0002,1800.086483337,1807.185706007,653.536,92.211,299.156,299.156,343.446,343.446,5.838094125,331.028844841
Quest,0003,1800.200064465,1.52480869,0.688,6.586,0.355,0.355,5.6579999999999995,5.6579999999999995,1.476996406,2.365609506
Quest,0004,1800.198127127,37.709133595,4.047,68.16,15.045,15.045,21.539,21.539,4.796132695,8.641112323
RedBestel,0000,1800.201817067,193.228883056,36.307,-,20.101,20.101,263.79,263.79,746.982092979,669.235589009
RedBestel,0001,1801.475960525,516.018414668,41.525,-,24.186,24.186,266.572,266.572,909.410384864,741.079436751
RedBestel,0002,1802.191809567,274.068124892,38.464,-,22.971,22.971,220.25,220.25,727.165414251,653.660871604
RedBestel,0003,1803.374666422,85.952791483,41.799,-,22.722,22.722,226.889,226.889,595.048050201,584.543762033
RedBestel,0004,1802.358990881,124.011075691,38.718,-,20.555,20.555,226.841,226.841,640.080930832,621.484634469
Rediris,0000,1800.151621271,0.825835005,0.339,3.243,0.272,1.253,0.949,2.067,1.226232171,1.128748401
Rediris,0001,1800.037628223,0.658335769,0.33,1.911,0.408,0.541,1.2029999999999998,3.346,1.339236577,1.525966799
Rediris,0002,1800.252589997,1.137697972,0.327,3.219,0.39999999999999997,0.579,1.225,3.284,1.319064066,1.462742821
Rediris,0003,1800.019055035,0.647905228,0.337,2.152,0.378,0.438,1.741,2.285,1.532755108,1.840481173
Rediris,0004,1800.19314305,0.618052937,0.234,3.016,0.295,0.5569999999999999,0.977,4.277,1.033838551,0.933285067
Renam,0000,1800.003144666,0.027518346,0.029,0.034,0.044,0.044,0.064,0.064,0.170754726,0.156623076
Renam,0001,1800.007257509,0.028409211,0.029,0.033,0.045,0.045,0.049,0.049,0.150246327,0.155460439
Renam,0002,1800.000687521,0.028175456,0.03,0.048,0.049,0.049,0.076,0.076,0.152908246,0.156685444
Renam,0003,1800.003544049,0.028550488,0.042,0.062,0.063,0.063,0.051000000000000004,0.051000000000000004,0.148542019,0.15601136
Renam,0004,1800.004311106,0.028379363,0.029,0.032,0.06,0.06,0.049,0.049,0.153970726,0.148930666
Renater1999,0000,1800.18566193,0.150319275,0.162,3.18,0.14100000000000001,0.14100000000000001,0.128,0.128,1.445017312,1.296160259
Renater1999,0001,1800.452945414,0.15027965,0.165,3.12,0.111,0.111,0.107,0.107,1.595149937,1.530998517
Renater1999,0002,1800.005812352,0.155598005,0.171,3.277,0.116,0.116,0.108,0.108,1.192439508,1.492973756
Renater1999,0003,1800.182420522,0.143029547,0.163,3.315,0.138,0.138,0.11,0.11,1.305396042,1.280671487
Renater1999,0004,1800.071778151,0.145950652,0.16,3.13,0.132,0.132,0.097,0.097,1.285897645,1.48657217
Renater2001,0000,1800.230807931,0.895186881,0.204,3.192,0.155,0.155,0.413,0.413,1.877189461,2.384485786
Renater2001,0001,1800.459487377,0.684680254,0.188,3.06,0.18100000000000002,0.18100000000000002,0.245,0.245,1.777026936,1.973532529
Renater2001,0002,1800.140314325,1.247771933,0.195,3.159,0.165,0.165,0.261,0.261,1.723144781,1.866787352
Renater2001,0003,1800.337240861,0.143434772,0.177,3.137,0.138,0.138,0.206,0.206,1.567870775,1.710763966
Renater2001,0004,1800.667054248,1.325074108,0.196,3.14,0.152,0.152,0.22,0.22,1.821162864,1.619666571
Renater2004,0000,1800.082316445,2.099979624,1.049,10.821,0.7669999999999999,0.7669999999999999,3.613,3.613,7.469251107,6.903549315
Renater2004,0001,1800.962138241,7.118958187,1.367,12.419,1.5999999999999999,1.5999999999999999,4.875,4.875,10.014198491,9.284741891
Renater2004,0002,1800.1324265,4.184648298,0.681,12.496,1.1949999999999998,1.1949999999999998,4.711,4.711,6.794580606,6.139148112
Renater2004,0003,1800.040037298,1801.388059219,3.594,15.846,3.48,3.48,7.715,7.715,11.407403888,11.207814269
Renater2004,0004,1800.524029344,1.760279904,0.617,11.678,0.5529999999999999,0.5529999999999999,4.521,4.521,6.943688672,5.660138668
Renater2006,0000,1800.47816789,1.384319764,0.808,23.741,0.6689999999999999,0.6689999999999999,8.887,8.887,9.161315357,8.323307096
Renater2006,0001,1800.599303669,1.445461889,1.353,20.127,1.018,1.018,7.921,7.921,9.864737717,8.601613623
Renater2006,0002,1800.163928006,3.591716154,2.071,35.046,1.3800000000000001,1.3800000000000001,9.659,9.659,11.763953028,12.194353717
Renater2006,0003,1800.259979456,0.997693238,0.891,21.658,0.876,0.876,6.885,6.885,8.016819654,7.560654722
Renater2006,0004,1801.073886047,1.847732732,1.063,20.934,1.244,1.244,10.429,10.429,11.147204543,10.474972749
Renater2008,0000,1800.044518729,1.494401805,1.113,23.766,1.161,1.161,7.925,7.925,9.490380033,9.282180892
Renater2008,0001,1800.624548422,1.896522771,1.321,22.769,1.265,1.265,10.583,10.583,8.804041716,8.958439921
Renater2008,0002,1800.36739221,2.114806637,1.125,27.076,1.33,1.33,10.457,10.457,10.95689122,9.385745867
Renater2008,0003,1800.735363994,1.688554564,0.796,20.713,1.086,1.086,8.053,8.053,10.126661148,9.156857927
Renater2008,0004,1800.300511531,3.116350145,1.14,25.159,1.193,1.193,8.256,8.256,11.013329833,10.952274768
Renater2010,0000,1801.205873092,5.460750152,3.023,295.838,2.8649999999999998,2.8649999999999998,30.237000000000002,30.237000000000002,30.837056676,26.380572508
Renater2010,0001,1800.337677079,5.057158675,2.837,425.962,2.211,2.211,31.083000000000002,31.083000000000002,26.357877272,27.810266398
Renater2010,0002,1800.450852722,4.863542175,3.067,347.361,2.407,2.407,36.019999999999996,36.019999999999996,29.78066944,28.346305477
Renater2010,0003,1800.114068697,7.22394978,4.212,463.903,3.3139999999999996,3.3139999999999996,43.116,43.116,39.152464224,32.799748065
Renater2010,0004,1800.333422449,4.575255734,2.62,450.094,2.021,2.021,61.354,61.354,25.088944227,26.767395487
Restena,0000,1800.167519211,0.41092694,0.142,1.457,0.17300000000000001,0.17300000000000001,0.23900000000000002,0.23900000000000002,0.66152016,0.947193519
Restena,0001,1800.083354267,0.289914726,0.12,1.254,0.138,0.138,0.2,0.2,0.836380242,0.865966896
Restena,0002,1800.225291061,0.250037822,0.125,1.462,0.13999999999999999,0.13999999999999999,0.31,0.31,0.904509962,0.884796499
Restena,0003,1800.250394722,0.313886923,0.127,1.295,0.133,0.133,0.20500000000000002,0.20500000000000002,0.974025281,1.120929082
Restena,0004,1800.033197554,0.229441802,0.141,1.446,0.127,0.127,0.27299999999999996,0.27299999999999996,0.965117823,1.024772746
Reuna,0000,1800.351814052,0.554260455,0.561,27.298,0.19,0.19,0.195,0.195,6.922261415,7.220535001
Reuna,0001,1801.127505432,0.643840869,0.629,27.186,0.16499999999999998,0.16499999999999998,0.16699999999999998,0.16699999999999998,6.900361355,6.73919243
Reuna,0002,1800.734835916,0.596206967,0.643,27.21,0.198,0.198,0.23299999999999998,0.23299999999999998,6.688075919,7.141730152
Reuna,0003,1800.876050807,0.69573615,0.575,26.802,0.243,0.243,0.16699999999999998,0.16699999999999998,6.830824303,7.063602678
Reuna,0004,1800.547787803,0.650339989,0.67,26.988,0.20900000000000002,0.20900000000000002,0.16699999999999998,0.16699999999999998,6.684227972,7.109672334
Rhnet,0000,1800.100898943,0.066621875,0.111,0.757,0.136,0.136,0.2,0.2,0.438049325,0.514761531
Rhnet,0001,1800.116234926,0.06795153,0.116,0.778,0.14,0.14,0.18000000000000002,0.18000000000000002,0.436146611,0.535887277
Rhnet,0002,1800.027266082,0.070678705,0.12,0.698,0.193,0.193,0.19,0.19,0.434799829,0.540436657
Rhnet,0003,1800.122854611,0.07219474,0.115,0.685,0.14500000000000002,0.14500000000000002,0.187,0.187,0.443817922,0.508740733
Rhnet,0004,1800.120344654,0.074098439,0.108,0.8,0.184,0.184,0.17700000000000002,0.17700000000000002,0.445848146,0.568169143
Rnp,0000,1800.387825321,0.429244988,0.455,13.525,0.28400000000000003,0.28400000000000003,0.557,0.557,3.865507351,3.646910499
Rnp,0001,1800.632797185,0.762815404,0.451,13.723,0.28800000000000003,0.28800000000000003,0.556,0.556,3.987959782,4.308032033
Rnp,0002,1800.739056669,0.467602227,0.438,13.937,0.271,0.271,0.557,0.557,3.895842592,3.851918872
Rnp,0003,1800.337510115,0.807540538,0.46,13.587,0.356,0.356,0.58,0.58,3.882200121,4.028533006
Rnp,0004,1800.486373273,1.058700564,0.48,13.893,0.35,0.35,0.785,0.785,3.950203654,3.991392305
Roedunet,0000,1800.401013174,0.822950206,0.678,38.749,0.188,1.608,0.217,0.28700000000000003,12.54588455,13.426844668
Roedunet,0001,1803.195347161,0.605514126,0.674,39.333,0.203,0.721,0.20600000000000002,0.29700000000000004,14.431777417,15.816030767
Roedunet,0002,1801.790615468,0.620094718,0.745,38.931,0.189,0.654,0.208,0.28,14.533724268,14.329527506
Roedunet,0003,1800.96532361,0.704322666,0.655,36.675,0.213,0.739,0.22,0.28600000000000003,10.868544637,11.123457013
Roedunet,0004,1801.91573832,0.711858008,0.704,40.799,0.222,0.675,0.208,0.322,14.209916404,14.786059386
RoedunetFibre,0000,1801.616333745,1.331487047,2.209,473.305,0.961,0.961,8.048,8.048,23.801792696,23.616384639
RoedunetFibre,0001,1800.987890953,1.6184347,2.215,477.848,1.0710000000000002,1.0710000000000002,10.116,10.116,23.054627668,23.837889444
RoedunetFibre,0002,1800.375097714,1.738231964,2.225,483.257,0.982,0.982,8.432,8.432,23.131005928,23.751235103
RoedunetFibre,0003,1803.599320322,1.733465888,2.087,463.084,1.0590000000000002,1.0590000000000002,9.981000000000002,9.981000000000002,23.14611003,23.624739703
RoedunetFibre,0004,1801.614663833,2.000036553,2.229,489.728,1.095,1.095,9.474,9.474,23.904042692,23.401762919
Sago,0000,1800.142725159,0.088566606,0.115,1.356,0.098,0.098,0.11000000000000001,0.11000000000000001,0.570156171,0.588472424
Sago,0001,1800.021649797,0.085434448,0.114,1.33,0.121,0.121,0.093,0.093,0.645639427,0.581105286
Sago,0002,1800.066703093,0.089771954,0.113,1.408,0.1,0.1,0.10600000000000001,0.10600000000000001,0.564982407,0.565861535
Sago,0003,1800.145947359,0.089076829,0.112,1.376,0.098,0.098,0.096,0.096,0.568076629,0.62411858
Sago,0004,1800.040958542,0.086626213,0.113,1.397,0.12,0.12,0.099,0.099,0.59412614,0.566693545
Sanet,0000,1802.706211511,4.341107083,1.677,101.871,0.913,0.913,3.144,3.144,14.936938276,14.999836211
Sanet,0001,1801.12701858,2.736174118,1.727,100.733,0.768,0.768,3.0610000000000004,3.0610000000000004,15.754699434,15.280911186
Sanet,0002,1801.642180894,10.496586369,1.726,99.775,0.792,0.792,3.0860000000000003,3.0860000000000003,15.228557348,15.541241765
Sanet,0003,1801.245217587,5.645907969,1.77,103.079,1.136,1.136,2.786,2.786,15.054413787,15.232727218
