Topology,DemandFile,InvCap,TabuIGPWO,MIP,2-SR full,3-SR full,2-SRPP,2-SRPP-adj,3-SRPP,3-SRPP-adj,2-CG4SR,3-CG4SR
GtsCzechRepublic,0000,1.0437825,0.899941,0.8999465,0.8999805,0.8999645,0.8999625,0.8999625,0.8999780000000001,0.8999780000000001,0.89997,0.899988
GtsCzechRepublic,0001,1.309354,0.899939,0.89996,0.89995,0.8999609999999999,0.8999695,0.8999695,0.90001,0.90001,0.899956,0.8999645
GtsCzechRepublic,0002,1.4538125,0.8999385,0.8999525,0.8999565,0.8999385,0.8999925,0.8999925,0.899982,0.899982,0.900024,0.900024
GtsCzechRepublic,0003,1.3211415,0.899943,0.899972,0.8999385,0.8999585,0.8999965,0.8999965,0.8999739999999999,0.8999739999999999,0.8999655,0.8999655
GtsCzechRepublic,0004,1.467318,0.899945,0.900008,0.8999375,0.9000134999999981,0.899995,0.899995,0.8999725,0.8999725,0.89994,0.89999
GtsHungary,0000,1.2795465,0.93189,0.900004,0.9000315,0.900042,0.900006,0.900006,0.899973,0.899973,0.9000055,0.8999615
GtsHungary,0001,1.0491225,0.908289,0.8999615,0.899984,0.9000214999999999,0.900024,0.900024,0.900045,0.900045,0.9000285,0.9000285
GtsHungary,0002,1.2441695,0.922934,0.900033,0.9000315,0.8999765,0.89996,0.89996,0.899983,0.899983,0.900033,0.899967
GtsHungary,0003,1.0528195,0.904305,0.900033,0.9000095,0.899988,0.899959,0.899959,0.899979,0.899979,0.90004,0.899978
GtsHungary,0004,1.417713,1.015774,0.900029,0.899971,0.899991,0.899988,0.899988,0.899989,0.899989,0.8999695,0.8999695
GtsPoland,0000,1.282924,0.9004465,0.900008,0.900031,0.899971,0.9000215,0.9000215,0.900027,0.900027,0.900024,0.900024
GtsPoland,0001,1.327354,0.946385,0.9000465833333334,0.9000111666666666,0.9000417499999999,0.9000233333333333,0.9000233333333333,0.9000435833333332,0.9000435833333332,0.900011,0.9000274166666667
GtsPoland,0002,1.28676,0.9357305,0.900047,0.9000001666666665,0.9000328333333333,0.9000398333333333,0.9000398333333333,0.9000036666666666,0.9000036666666666,0.9000713333333333,0.900045
GtsPoland,0003,1.120624,0.899961,0.8999688333333333,0.9000173333333333,0.9000335,0.8999873333333334,0.8999873333333334,0.900016,0.900016,0.900046,0.9000173333333333
GtsPoland,0004,1.344564,0.9027325,0.8999855,0.899968,0.899997,0.900006,0.900006,0.9000115,0.9000115,0.90002125,0.9000375
GtsRomania,0000,1.3192185,0.9002225,0.900017,0.9000585,0.8999824999999999,0.9000005,0.9000005,0.9000509999999999,0.9000509999999999,0.90001,0.90001
GtsRomania,0001,1.481737,0.900002,0.9000345,0.90003,0.900045,0.899985,0.899985,0.8999905,0.8999905,0.899995,0.899995
GtsRomania,0002,1.033897,0.899987,0.899991,0.9000085,0.9000055,0.900059,0.900059,0.899982,0.899982,0.900053,0.900053
GtsRomania,0003,1.5041605,0.899981,0.899981,0.899981,0.899981,0.899981,0.899981,0.899981,0.899981,0.899981,0.899981
GtsRomania,0004,1.4860335,0.89998,0.89998,0.89998,0.89998,0.89998,0.89998,0.89998,0.89998,0.89998,0.89998
GtsSlovakia,0000,1.6009848333333334,1.021509,0.899991,0.8999674999999999,0.8999553333333332,0.8999679999999999,0.8999679999999999,0.9000285,0.9000285,0.9000135,0.899975
GtsSlovakia,0001,1.6317453333333332,1.026846,0.899984,0.9000016666666665,0.90002,0.9000143333333332,0.9000143333333332,0.899998,0.899998,0.89995,0.9057613333333333
GtsSlovakia,0002,1.3163103333333332,0.9007965,0.8999975,0.8999604999999996,0.89995,0.9000181666666666,0.9000181666666666,0.8999918333333334,0.8999918333333334,0.9000018333333334,0.9000256666666668
GtsSlovakia,0003,1.5327306666666667,0.905854,0.8999788333333334,0.8999656666666667,0.8999623333333333,0.8999541666666666,0.8999541666666666,0.899962,0.899962,0.8999723333333334,0.900005
GtsSlovakia,0004,1.5389845,0.964542,0.9000055,0.8999359999999998,0.900022,0.8999834999999996,0.8999834999999996,0.8999858333333333,0.8999858333333333,0.900013,0.8999868333333334
Harnet,0000,1.3863256102973813,1.0476530847758543,0.8999765,0.8999765,0.9000511318242344,0.8999765,0.8999765,0.8999765,0.8999765,0.9000458055925431,0.8999765
Harnet,0001,1.23868655126498,0.8999785,0.8999785,0.8999785,0.8999785,0.8999785,0.8999785,0.8999785,0.8999785,0.8999785,0.8999785
Harnet,0002,1.7888978251220593,1.054721704394141,0.9134782068353308,0.9135041278295606,0.9000671105193073,0.9134950732356852,0.9134950732356852,0.9000703062583222,0.9000703062583222,0.913513892587661,0.9000532623169107
Harnet,0003,0.9064142032845096,0.9002311584553928,0.9000433200177541,0.9000708388814913,0.9000195295162006,0.9000323124722592,0.9000323124722592,0.9000168664003547,0.9000168664003547,0.9000658677319129,0.9000685308477585
Harnet,0004,0.9635739014647137,0.900459121171771,0.9000071016422547,0.9000362183754992,0.8999865068797157,0.8999976919662673,0.8999976919662673,0.9000074567243675,0.9000074567243675,0.8999964491788727,0.8999928983577451
Heanet,0000,1.525681,1.104301,1.083629,1.083629,1.0817503333333331,1.083629,1.083629,1.0817503333333331,1.0817503333333331,1.083629,1.083629
Heanet,0001,1.2456468333333333,1.1389363333333336,1.1544575,1.1544575,1.1544575,1.1544574999999995,1.1544574999999995,1.1544575,1.1544575,1.1544575,1.1544575
Heanet,0002,1.4278496666666665,1.103875,1.213517,1.213517,1.213517,1.213517,1.213517,1.213517,1.213517,1.213517,1.213517
Heanet,0003,1.259999,1.00883,0.9000673333333333,0.9000673333333332,0.9000673333333332,0.9000673333333332,0.9000673333333332,0.9000373333333332,0.9000373333333332,1.00883,1.00883
Heanet,0004,0.9394635,0.912979,0.90152,0.9015196583881457,0.9002815,0.90152,0.90152,0.9002815,0.9002815,0.9394635,0.9394635
HiberniaCanada,0000,0.9848585,0.90006,0.900074,0.900007,0.900014,0.899995,0.899995,0.900055,0.900055,0.900068,0.900041
HiberniaCanada,0001,0.974045,0.903453,0.902274,0.902309,0.902285,0.902285,0.902285,0.902277,0.902277,0.902285,0.902285
HiberniaCanada,0002,1.04008,0.900239,0.900028,0.900008,0.900078,0.899992,0.899992,0.900053,0.900053,0.900004,0.900004
HiberniaCanada,0003,1.158054,0.9000765,0.90005,0.90003,0.900043,0.900004,0.900004,0.899989,0.899989,0.899998,0.899998
HiberniaCanada,0004,1.248499,0.900202,0.900047,0.900028,0.900031,0.900075,0.900075,0.900052,0.900052,0.900004,0.900004
HiberniaGlobal,0000,1.667433,0.8998215,0.8998755,0.8998345,0.9008885,0.8998165,0.8998165,0.8998165,0.8998165,0.8998245,0.8998915
HiberniaGlobal,0001,1.6847075,0.8998135,0.899859,0.8998115,0.8999,0.8998115,0.8998115,0.899889,0.899889,0.899828,0.899844
HiberniaGlobal,0002,1.6712835,0.899821,0.8998935,0.8998389999999999,0.89983,0.899823,0.899823,0.899822,0.899822,0.899853,0.899846
HiberniaGlobal,0003,1.73043525,0.899830875,0.899882,0.89990425,0.9005245,0.89985325,0.89985325,0.8998265,0.8998265,0.89983275,0.89985225
HiberniaGlobal,0004,1.677241375,0.899816,0.89981275,0.89981,0.899871375,0.8998105,0.8998105,0.8998854999999999,0.8998854999999999,0.899824375,0.899827375
HiberniaIreland,0000,1.109221,0.922527,0.903995,0.903995,0.903995,0.903995,0.903995,0.903995,0.903995,0.922527,0.922527
HiberniaIreland,0001,0.934059,0.91034,0.900025,0.900041,0.900025,0.900041,0.900041,0.900041,0.900041,0.901332,0.901332
HiberniaIreland,0002,0.92977,0.913221,0.90007,0.900001,0.900001,0.900001,0.900001,0.900001,0.900001,0.901695,0.901695
HiberniaIreland,0003,1.084278,0.927488,0.900013,0.9,0.9,0.9,0.9,0.9,0.9,0.927488,0.927488
HiberniaIreland,0004,1.033772,0.903675,0.900077,0.900077,0.900074,0.900042,0.900042,0.900042,0.900042,0.900924,0.900924
HiberniaNireland,0000,1.0833698333333335,0.899981,0.8999896666666668,0.8999941666666667,0.8999916666666666,0.9000491666666666,0.9000491666666666,0.9000370000000001,0.9000370000000001,0.9000346666666666,0.9000346666666666
HiberniaNireland,0001,1.1519693333333334,0.903781,0.900004,0.9000024999999999,0.9000603333333331,0.9000374999999999,0.9000374999999999,0.8999911666666666,0.8999911666666666,0.9018868333333334,0.901633
HiberniaNireland,0002,1.2221675,0.899985,0.900025,0.9000664999999999,0.9000398333333334,0.9000689999999999,0.9000689999999999,0.9000548333333332,0.9000548333333332,0.899997,0.899997
HiberniaNireland,0003,1.3035783333333333,0.8999865,0.9000168333333334,0.9000291666666667,0.9000258333333333,0.900023,0.900023,0.9000555,0.9000555,0.9000521666666668,0.9000686666666667
HiberniaNireland,0004,1.0589783333333336,0.899987,0.8999905,0.9000221666666667,0.9000406666666666,0.9000185,0.9000185,0.8999884999999999,0.8999884999999999,0.9000603333333334,0.9000603333333334
HiberniaUk,0000,1.18647,0.90002,0.900006,0.9000349999999999,0.900009,0.900014,0.900014,0.900014,0.900014,0.900074,0.900074
HiberniaUk,0001,1.059136,0.8999895,0.899992,0.9000509999999999,0.900013,0.900028,0.900028,0.900028,0.900028,0.900002,0.900002
HiberniaUk,0002,1.140335,0.9004045,0.900037,0.900073,0.900017,0.900021,0.900021,0.900021,0.900021,0.900059,0.900059
HiberniaUk,0003,0.904381,0.90007,0.900026,0.900022,0.900022,0.900022,0.900022,0.900022,0.900022,0.900022,0.900022
HiberniaUk,0004,0.903784,0.9000375,0.900001,0.90005,0.900047,0.900071,0.900071,0.900071,0.900071,0.900533,0.900533
HiberniaUs,0000,1.229120625,0.899958,0.899958,0.899958,0.899958,0.8999579999999999,0.8999579999999999,0.899958,0.899958,0.899958,0.899958
HiberniaUs,0001,1.3003363472222222,0.899958,0.899958,0.899958,0.899958,0.8999579999999999,0.8999579999999999,0.899957999999998,0.899957999999998,0.899958,0.899958
HiberniaUs,0002,1.312005875,0.9005445,0.90005,0.9000694027777778,0.9000604444444446,0.9000323611111112,0.9000323611111112,0.9000355555555555,0.9000355555555555,0.900038625,0.90005525
HiberniaUs,0003,0.899965,0.899965,0.899965,0.899965,0.899965,0.899965,0.899965,0.899965,0.899965,0.899965,0.899965
HiberniaUs,0004,0.899955,0.899955,0.899955,0.899955,0.899955,0.899955,0.899955,0.899955,0.899955,0.899955,0.899955
Highwinds,0000,1.369458520833333,0.9000339166666667,0.9000472083333332,0.9000629351851853,0.9000459583333332,0.9000128819444443,0.9000128819444443,0.9000581157407408,0.9000581157407408,0.9000526180555555,0.8999978078703703
Highwinds,0001,1.3007418833333335,1.026353,0.9000497939814815,0.8999939537037036,0.900018733796296,0.9000260624999997,0.9000260624999997,0.9000092592592593,0.9000092592592593,0.9000644189814816,0.9000773726851852
Highwinds,0002,1.1709404333333333,0.9047315,0.8999916833333333,0.9000090500000001,0.9000044,0.9000040333333331,0.9000040333333331,0.9000769500000001,0.9000769500000001,0.9000184833333331,0.9000300666666666
Highwinds,0003,1.435085727777778,0.900395,0.9000417939814813,0.9000515740740739,0.9000039768518521,0.9000787083333334,0.9000787083333334,0.900018247685185,0.900018247685185,0.899997310185185,0.9000820578703702
Highwinds,0004,1.1925104666666668,0.9000044166666666,0.9000551833333332,0.8999971333333332,0.9000019666666668,0.9000498833333334,0.9000498833333334,0.9000179666666668,0.9000179666666668,0.8999928999999999,0.9000615333333332
HostwayInternational,0000,1.255871,0.9000395,0.89999825,0.89998875,0.8999855,0.8999945,0.8999945,0.8999855,0.8999855,0.9000715,0.900054
HostwayInternational,0001,0.899976,0.899976,0.899976,0.899976,0.899976,0.899976,0.899976,0.899976,0.899976,0.899976,0.899976
HostwayInternational,0002,0.899974,0.899974,0.899974,0.899974,0.899974,0.899974,0.899974,0.899974,0.899974,0.899974,0.899974
HostwayInternational,0003,1.2144663333333334,0.9000348333333333,0.9000556666666666,0.9000184999999999,0.9000233333333332,0.9000421666666666,0.9000421666666666,0.9000155,0.9000155,0.9000428333333332,0.9000075
HostwayInternational,0004,0.956655,0.8999759999999999,0.899976,0.899976,0.899976,0.899976,0.899976,0.899976,0.899976,0.899976,0.899976
HurricaneElectric,0000,1.3286320000000003,0.947786,0.9000706666666666,0.9000196666666667,0.9000338333333333,0.9000074999999998,0.9000074999999998,0.9000365,0.9000365,0.9000046666666668,0.9000616666666668
HurricaneElectric,0001,1.685797,0.929476,0.9000225,0.900026,0.900031,0.9000115,0.9000115,0.8999895,0.8999895,0.8999985,0.9029896111111111
HurricaneElectric,0002,1.399607111111111,0.9004195,0.900002,0.900027,0.900023,0.900057,0.900057,0.900047,0.900047,0.900017,0.900017
HurricaneElectric,0003,1.7691926666666666,1.0823725,0.9000483333333332,0.9000708333333333,0.9000155,0.9000171666666666,0.9000171666666666,0.9000158333333333,0.9000158333333333,0.9082468333333333,0.9000435
HurricaneElectric,0004,1.376653861111111,0.9147055,0.90005975,0.900043,0.9000380833333333,0.9000669444444445,0.9000669444444445,0.9000396666666665,0.9000396666666665,0.9000084166666665,0.90004025
Ibm,0000,1.1738222222222223,0.9032666666666667,0.8998555555555555,0.8998694444444445,0.899861111111111,0.8998666666666667,0.8998666666666667,0.8998416666666667,0.8998416666666667,0.8998555555555555,0.8998666666666667
Ibm,0001,1.6093555555555557,0.9024666666666666,0.8998222222222222,0.8998444444444444,0.8998222222222222,0.8998666666666666,0.8998666666666666,0.8998222222222222,0.8998222222222222,0.8998888888888888,0.8998222222222222
Ibm,0002,1.0862444444444443,0.9052444444444444,0.8997666666666667,0.8998222222222222,0.8997555555555555,0.8998222222222222,0.8998222222222222,0.8998037037037037,0.8998037037037037,0.8997777777777778,0.8997537037037038
Ibm,0003,1.2171574074074074,0.9035333333333333,0.8998555555555555,0.8998601851851851,0.8998555555555555,0.8998166666666667,0.8998166666666667,0.8998296296296295,0.8998296296296295,0.8997916666666667,0.8997916666666667
Ibm,0004,1.215850925925926,0.9070666666666667,0.8998444444444444,0.8998222222222222,0.8997888888888889,0.8998111111111111,0.8998111111111111,0.8997555555555555,0.8997555555555555,0.8998444444444444,0.8998333333333334
Iij,0000,1.2267730419854896,0.9000051741737397,0.9000842603309329,0.9000625170797966,0.9000317399557398,0.9000131196282363,0.900024229868613,0.9000474466708459,0.9000157820671509,0.9253195931391461,0.9153206949534893
Iij,0001,1.5090386619620197,0.9805558569637346,1.0440097133809156,1.0440097133809156,1.0440097133809156,1.0440097133809156,0.9000723463354122,1.0440097133809156,0.9000557102784207,1.12988655,1.12988655
Iij,0002,1.201259467565801,0.9000216009194959,1.026588119695216,1.026588119695216,1.026588119695216,1.026588119695216,0.9000650539319699,1.026588119695216,0.9000626342940884,1.026588119695216,1.026588119695216
Iij,0003,1.3415402259355709,0.9002203796135545,0.9000607002582734,0.9000697425036436,0.9000341009864753,0.9000583727173352,0.9000556516712749,0.9000386304816098,0.9000523696711034,0.9000333642109268,0.9000120814445087
Iij,0004,1.083474769121335,0.9000130777659893,0.9000307436342593,0.9000337828333976,0.9000630864063569,0.9000857087646816,0.9000626677838861,0.9000228316695599,0.9000555679467808,0.9339329849054784,0.9409654154208462
Iinet,0000,1.811158,1.079384,0.900045,0.90012925,0.90011425,0.9000462499999999,0.9000462499999999,0.90007525,0.90007525,0.90005825,0.90004175
Iinet,0001,1.47487075,0.996837,0.900026,0.900011,0.90004425,0.900098,0.900098,0.900066,0.900066,0.900071,0.900073
Iinet,0002,1.3403495,1.052612,0.900053,0.900054,0.9000365,0.899985,0.899985,0.900026,0.900026,0.900059,0.900058
Iinet,0003,1.40639675,0.998979,0.9000155,0.9000775,0.900032,0.9000795,0.9000795,0.9000169999999998,0.9000169999999998,0.900031,0.9000605
Iinet,0004,1.37533575,0.995919,0.9000135,0.9000655,0.900041,0.90008725,0.90008725,0.8999955,0.8999955,0.900092,0.9000575
Ilan,0000,0.9161258333333333,0.9062773333333333,0.9018746666666667,0.900049,0.9000355,0.9000468333333332,0.9000468333333332,0.9000345,0.9000345,0.9011733333333333,0.9019983333333333
Ilan,0001,1.1145498333333335,1.0890383333333336,0.9000513333333332,0.9000203333333333,0.9000713333333313,0.9000236666666667,0.9000236666666667,0.9000763333333333,0.9000763333333333,0.9000623333333333,0.9000746666666667
Ilan,0002,1.0772775,1.069284,0.900023,0.9000676666666666,0.9000739999999999,0.9000771666666666,0.9000771666666666,0.9000813333333333,0.9000813333333333,0.9000296666666667,0.9004963333333332
Ilan,0003,0.9988771666666667,0.9218321666666667,0.9000776666666668,0.9000331666666666,0.9000369999999999,0.9000513333333332,0.9000513333333332,0.9000149999999999,0.9000149999999999,0.9034213333333334,0.9034468333333334
Ilan,0004,1.0072555,0.996325,0.900067,0.9000243333333333,0.9000636666666665,0.9000664999999999,0.9000664999999999,0.9000801666666663,0.9000801666666663,0.9000628333333334,0.9000593333333333
Integra,0000,1.37438875,0.9,0.8999985,0.89998375,0.899967,0.899967,0.899967,0.9000015,0.9000015,0.90004775,0.90000025
Integra,0001,1.4051414166666665,0.8999715,0.90003925,0.89997,0.89999025,0.89997,0.89997,0.899991,0.899991,0.900055,0.90002
Integra,0002,1.06792975,0.8999875,0.90004175,0.9000045,0.90005675,0.89997,0.89997,0.8999845,0.8999845,0.90002625,0.900003
Integra,0003,1.1854025,0.8999665,0.900022,0.90002375,0.90003,0.9000433333333334,0.9000433333333334,0.900006,0.900006,0.8999995,0.8999995
Integra,0004,1.0883085833333332,0.899969,0.9000255,0.899988,0.899985,0.90002125,0.90002125,0.90001125,0.90001125,0.9000055,0.90005075
Intellifiber,0000,1.2242573333333335,0.899744,0.8998135,0.8997355,-,0.8997355,0.8997355,0.8997425,0.8997425,0.8998145,0.8997485
Intellifiber,0001,1.4220760000000003,0.9030725,0.89978,0.8997485,-,0.8997485,0.8997485,0.8997485,0.8997485,0.8998385,0.899787
Intellifiber,0002,1.3985970277777775,0.9035095,0.899787125,0.8997285,-,0.8997709166666666,0.8997709166666666,0.8997285,0.8997285,0.8998383680555555,0.8998033333333333
Intellifiber,0003,1.3804811666666668,0.907183,0.8997385,0.8997385,-,0.8997385,0.8997385,0.8997385,0.8997385,0.8997805,0.8997892708333334
Intellifiber,0004,1.394062,0.900495,0.8997880625,0.8997614375,-,0.8997465,0.8997465,0.8997484375,0.8997484375,0.8998113958333332,0.8997776875
Internetmci,0000,1.5703193548387098,0.9967222222222222,0.8999296296296295,0.8999703703703703,0.8999592592592592,0.8999407407407406,0.9000037037037038,0.8999962962962962,0.899937037037037,0.8999222222222222,0.9000111111111111
Internetmci,0001,1.0734666666666666,0.89992,0.8999407407407408,0.8999407407407408,0.8999703703703703,0.8999370370370369,0.8999925925925926,0.8999592592592591,0.8999777777777778,0.8999333333333335,0.8999814814814814
Internetmci,0002,1.5510698924731183,1.1142838709677418,0.9000118279569893,0.8999806451612903,0.9000258064516129,0.9,0.8999999999999998,0.9,0.9000193548387097,0.9309870967741936,0.9212451612903226
Internetmci,0003,1.758709677419355,0.9292,0.9653021505376345,0.9653462365591398,0.9653182795698924,0.9653333333333332,0.9012129032258065,0.9652978494623655,0.9011763440860214,0.9653118279569893,0.9653473118279571
Internetmci,0004,1.366785185185185,0.9416387096774194,0.8999555555555555,0.8999888888888888,0.8999814814814814,0.8999259259259259,0.8999814814814815,0.8999592592592592,0.8999962962962962,0.8999962962962962,0.8999814814814816
Internode,0000,1.5740564583333334,1.0596529166666666,1.2119702372950565,1.2119702372950563,1.2119702372950563,1.2119702372950563,0.9899747916666667,1.2119702372950563,0.9900435555555556,1.2119702372950565,1.2119702372950565
Internode,0001,1.7385339583333332,0.9822048958333334,1.1322691666666667,1.132372,1.1322613333333333,1.1323541666666666,1.0382745833333333,1.1323675555555555,1.0383022916666667,1.13229625,1.1322560416666667
Internode,0002,1.877145,1.0241011851851851,1.3384756188648905,1.3384756188648905,1.3384756188648907,1.3384756188648905,0.9952191666666667,1.3384756188648905,0.9952420833333333,1.3384756188648905,1.3384756188648905
Internode,0003,1.6921379166666666,1.0621657777777778,1.132268,1.1323439583333332,1.132214375,1.132279111111111,1.0703746666666667,1.1322670833333333,1.0704627083333333,1.1322808333333334,1.1322808333333334
Internode,0004,1.7367202083333333,1.1222902083333333,1.1330091666666666,1.1331564444444444,1.1348395555555555,1.133140625,1.0402755555555556,1.1331137777777778,1.040275625,1.1330975,1.133118125
Interoute,0000,2.1879581250000006,1.1283005,0.8997494166666665,0.8999026666666666,-,0.8997581666666663,0.8997581666666663,3.5956787083333364,3.5956787083333364,-,-
Interoute,0001,1.9487842500000006,1.067116,0.8997446666666666,0.8997635416666666,-,0.8996878333333332,0.8996878333333332,3.698129415512085,3.698129415512085,-,-
Interoute,0002,1.9941194791666668,1.217073,0.8997510208333332,0.8997915625000001,-,0.8998212916666667,0.8998212916666667,3.8258297443389893,3.8258297443389893,-,-
Interoute,0003,1.891033791666667,1.1171325,1.891033791666667,0.8997414583333333,-,0.8997740833333334,0.8997740833333334,3.483269453048706,3.483269453048706,-,-
Interoute,0004,1.9351997499999998,1.141302,1.9351997499999998,0.8997314999999995,-,0.8997684999999999,0.8997684999999999,3.7446156666666646,3.7446156666666646,-,-
Intranetwork,0000,0.899881,0.899881,0.899881,0.899881,0.899881,0.899881,0.899881,0.899881,0.899881,0.899881,0.899881
Intranetwork,0001,0.89987,0.89987,0.89987,0.89987,0.89987,0.89987,0.89987,0.89987,0.89987,0.89987,0.89987
Intranetwork,0002,0.899877,0.899877,0.899877,0.899877,0.899877,0.899877,0.899877,0.899877,0.899877,0.899877,0.899877
Intranetwork,0003,0.9567145,0.899882,0.899882,0.899882,0.8998819999999998,0.899882,0.899882,0.899882,0.899882,0.899882,0.899882
Intranetwork,0004,0.899883,0.899883,0.899883,0.899883,0.899883,0.899883,0.899883,0.899883,0.899883,0.899883,0.899883
Ion,0000,1.3925633333333332,1.099104,0.900074,0.899488,-,0.8994895,0.8994895,3.68703293800354,3.68703293800354,-,-
Ion,0001,1.2377126666666665,1.007898,0.8994356666666666,0.8995017500000002,-,0.899416,0.899416,3.378978729248047,3.378978729248047,-,-
Ion,0002,1.2629905,1.0337425,0.8994785,0.89941325,-,0.89941075,0.89941075,3.24805875,3.24805875,-,-
Ion,0003,1.32124,0.994449,0.89951775,0.89946325,-,0.8994878333333333,0.8994878333333333,3.1250395,3.1250395,-,-
Ion,0004,1.21564725,1.00508575,0.8994503333333332,0.89945875,-,0.8994616666666664,0.8994616666666664,3.0500617027282715,3.0500617027282715,-,-
IowaStatewideFiberMap,0000,1.62593375,0.9081515,0.900046,0.90000875,0.9000305,0.899978,0.899978,0.899987,0.899987,0.90001975,0.90002175
IowaStatewideFiberMap,0001,1.53233,0.900189,0.9000425,0.9000405,0.8999905,0.9000135,0.9000135,0.90003225,0.90003225,0.900041,0.9000215
IowaStatewideFiberMap,0002,1.64421875,0.9000025,0.900025,0.89998575,0.89999175,0.8999915,0.8999915,0.900047,0.900047,0.90002,0.9000295
IowaStatewideFiberMap,0003,1.71679575,0.902246,0.900032,0.9000355,0.90003825,0.9000395,0.9000395,0.8999897499999999,0.8999897499999999,0.9000095,0.9000185
IowaStatewideFiberMap,0004,1.408259,0.901534,0.9000215,0.9000305,0.90003175,0.8999955,0.8999955,0.900022,0.900022,0.9000435,0.9000435
Iris,0000,1.51681875,0.899862,0.899902,0.89988875,0.899934,0.89988275,0.89988275,0.8998605,0.8998605,0.89986925,0.89994925
Iris,0001,1.49946125,0.899858,0.8999415,0.8998575,0.8999305,0.8998575,0.8998575,0.8998575,0.8998575,0.8998815,0.8998845
Iris,0002,1.55736725,0.89985,0.8998675,0.89989675,0.89991,0.899849,0.899849,0.89987425,0.89987425,0.89989275,0.89989925
Iris,0003,1.5581415,0.8998525,0.8999,0.899865,0.89988625,0.8998505,0.8998505,0.8998505,0.8998505,0.89994025,0.899883
Iris,0004,1.575083,0.8998555,0.89990775,0.899853,0.899853,0.899853,0.899853,0.899853,0.899853,0.8998695,0.89990325
Istar,0000,0.899945,0.899945,0.899945,0.899945,0.899945,0.899945,0.899945,0.899945,0.899945,0.899945,0.899945
Istar,0001,0.899945,0.899945,0.899945,0.899945,0.899945,0.899945,0.899945,0.899945,0.899945,0.899945,0.899945
Istar,0002,0.899944,0.899944,0.899944,0.899944,0.899944,0.899944,0.899944,0.899944,0.899944,0.899944,0.899944
Istar,0003,0.899948,0.899948,0.899948,0.8999479999999999,0.8999479999999999,0.899948,0.899948,0.899948,0.899948,0.899948,0.899948
Istar,0004,0.899949,0.899949,0.899949,0.899949,0.899949,0.899949,0.899949,0.899949,0.899949,0.899949,0.899949
Itnet,0000,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995
Itnet,0001,0.899994,0.899994,0.899994,0.899994,0.899994,0.899994,0.899994,0.899994,0.899994,0.899994,0.899994
Itnet,0002,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995
Itnet,0003,0.899994,0.899994,0.899994,0.899994,0.899994,0.899994,0.899994,0.899994,0.899994,0.899994,0.899994
Itnet,0004,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995,0.899995
Janetbackbone,0000,1.7821865833333332,1.0452385,0.900051,0.900039,0.9000339166666668,0.900008,0.900008,0.900002,0.900002,0.8999900000000001,0.900017
Janetbackbone,0001,2.113225,0.9844971666666668,0.900039,0.9000580833333334,0.9000625,0.900023,0.900023,0.900056,0.900056,0.9000585,0.9000505
Janetbackbone,0002,1.5807060833333333,0.9928067500000001,0.9000625,0.9000046666666667,0.9000416666666666,0.900048,0.900048,0.900054,0.900054,0.900061,0.90006025
Janetbackbone,0003,1.7790295,1.005196,0.9000165,0.9000345,0.900062,0.9000639999999999,0.9000639999999999,0.9000615,0.9000615,0.900056,0.9000225
Janetbackbone,0004,1.8281994166666664,0.976014,0.900026,0.900062,0.90004125,0.9000365,0.9000365,0.9000583333333334,0.9000583333333334,0.900088,0.90002625
JanetExternal,0000,0.8999952,0.8999952,0.8999952,0.8999952,0.8999952,0.8999952,0.8999952,0.8999952,0.8999952,0.8999952,0.8999952
JanetExternal,0001,0.8999956,0.8999956,0.8999956,0.8999956,0.8999956,0.8999956,0.8999956,0.8999956,0.8999956,0.8999956,0.8999956
JanetExternal,0002,0.8999948,0.8999948,0.8999948,0.8999948,0.8999948,0.8999948,0.8999948,0.8999948,0.8999948,0.8999948,0.8999948
JanetExternal,0003,0.8999944,0.8999944,0.8999944,0.8999944,0.8999944,0.8999944,0.8999944,0.8999944,0.8999944,0.8999944,0.8999944
JanetExternal,0004,0.8999952,0.8999952,0.8999952,0.8999952,0.8999952,0.8999952,0.8999952,0.8999952,0.8999952,0.8999952,0.8999952
Janetlense,0000,1.562631,1.0808125,0.9000011666666667,0.9000423333333334,0.9000276666666666,0.900074,0.900074,0.90005,0.90005,1.1536495,1.1536495
Janetlense,0001,1.414758833333333,0.900027,0.9000523333333332,0.9000321666666665,0.9000061666666667,0.9000206666666666,0.9000206666666666,0.9000306666666666,0.9000306666666666,1.0306240833333333,1.0306240833333333
Janetlense,0002,1.193208166666667,0.919562,0.900021,0.9000505,0.9000245,0.900025,0.900025,0.9000155,0.9000155,0.900465,0.900465
Janetlense,0003,1.153866333333333,0.8999913333333335,0.9000691666666666,0.8999916666666666,0.9000294999999999,0.8999923333333332,0.8999923333333332,0.9000249999999999,0.9000249999999999,0.9000645,0.9000645
Janetlense,0004,1.0470613333333332,0.8999955,0.9000265,0.900038,0.9000515,0.9000015,0.9000015,0.900022,0.900022,0.9000685,0.9000685
Jgn2Plus,0000,0.899963,0.899963,0.899963,0.899963,0.899963,0.899963,0.899963,0.899963,0.899963,0.899963,0.899963
